,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,7113,0.05653875,-0.0045178086,0.0012164697,-0.003459095,-16.35259,-17.134007,-47.042694,-49.290653,-1.7719674,1.8948317,-0.13808645,0.14702784,-1.4807718,-1.5515312,-0.1486003,0.1371741,-1.2762972,-1.3372858,88648.77,51968.727,6427.168,30252.877,29998.328,60251.203,1.0629269746200447,1.0195573207967417
7114,7114,7114,7114,7114,7114,7114,7114,7114,7114,7114,0.056546696,-0.0045181047,0.0012161739,-0.0034593912,-16.355522,-17.135475,-47.051132,-49.294876,-1.7717372,1.8943708,-0.13810053,0.1470429,-1.4810373,-1.5516641,-0.14861664,0.13718723,-1.2765052,-1.3373785,88660.39,51977.625,6424.0425,30258.729,30004.129,60262.86,1.0627677471613493,1.019474271638555
7115,7115,7115,7115,7115,7115,7115,7115,7115,7115,7115,0.056554646,-0.0045181047,0.0012161739,-0.0034593912,-16.355522,-17.135475,-47.051132,-49.294876,-1.7717372,1.8943708,-0.13811462,0.14705795,-1.4810373,-1.5516641,-0.14863297,0.13720036,-1.2764844,-1.3373566,88660.39,51977.625,6424.0425,30258.729,30004.129,60262.86,1.0627677471613493,1.019474271638555
7116,7116,7116,7116,7116,7116,7116,7116,7116,7116,7116,0.056562596,-0.004518401,0.0012158776,-0.003459687,-16.358458,-17.13694,-47.059574,-49.29909,-1.7715063,1.8939093,-0.1381287,0.14707302,-1.4813031,-1.5517968,-0.14864932,0.13721348,-1.2766926,-1.3374491,88672.016,51986.516,6420.9126,30264.586,30009.938,60274.523,1.0626082870132552,1.019390963012429
7117,7117,7117,7117,7117,7117,7117,7117,7117,7117,7117,0.05657054,-0.004518401,0.0012158776,-0.003459687,-16.358458,-17.13694,-47.059574,-49.29909,-1.7715063,1.8939093,-0.13814278,0.14708807,-1.4813031,-1.5517968,-0.14866565,0.13722661,-1.2766718,-1.3374273,88672.016,51986.516,6420.9126,30264.586,30009.938,60274.523,1.0626082870132552,1.019390963012429
7118,7118,7118,7118,7118,7118,7118,7118,7118,7118,7118,0.05657849,-0.0045186966,0.0012158776,-0.0034599833,-16.359922,-17.138407,-47.06379,-49.30331,-1.771506,1.8939093,-0.13815686,0.14710312,-1.4814358,-1.5519296,-0.148682,0.13723974,-1.2767652,-1.3375199,88683.625,51995.418,6420.9126,30267.291,30012.621,60279.914,1.0626082870132552,1.0193908547680364
7119,7119,7119,7119,7119,7119,7119,7119,7119,7119,7119,0.05658644,-0.0045186966,0.0012155818,-0.0034599833,-16.361387,-17.138407,-47.068,-49.30331,-1.7712756,1.8934485,-0.13817094,0.14711817,-1.4815683,-1.5519296,-0.14869833,0.13725285,-1.2768587,-1.3374981,88683.625,51995.418,6417.789,30270.412,30015.715,60286.125,1.0624490433594505,1.019307719614332
7120,7120,7120,7120,7120,7120,7120,7120,7120,7120,7120,0.05659439,-0.0045189927,0.0012155818,-0.003460279,-16.362854,-17.139872,-47.072224,-49.307526,-1.771276,1.8934485,-0.13818502,0.14713322,-1.4817011,-1.5520623,-0.14871468,0.13726598,-1.2769523,-1.3375906,88695.25,52004.305,6417.789,30273.154,30018.434,60291.586,1.0624490433594505,1.0193078639521855
7121,7121,7121,7121,7121,7121,7121,7121,7121,7121,7121,0.05660234,-0.0045189927,0.0012155818,-0.003460279,-16.362854,-17.139872,-47.072224,-49.307526,-1.771276,1.8934485,-0.13819909,0.14714827,-1.4817011,-1.5520623,-0.14873101,0.1372791,-1.2769314,-1.3375686,88695.25,52004.305,6417.789,30273.154,30018.434,60291.586,1.0624490433594505,1.0193078639521855
7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,0.05661029,-0.0045192884,0.0012152855,-0.0034605754,-16.365786,-17.14134,-47.080654,-49.31175,-1.7710449,1.8929871,-0.13821317,0.14716332,-1.4819666,-1.5521952,-0.14874734,0.13729222,-1.2771393,-1.3376614,88706.86,52013.21,6414.661,30278.98,30024.21,60303.19,1.0622895669449968,1.0192244692861947
7123,7123,7123,7123,7123,7123,7123,7123,7123,7123,7123,0.05661824,-0.0045192884,0.0012152855,-0.0034605754,-16.365786,-17.14134,-47.080654,-49.31175,-1.7710449,1.8929871,-0.13822725,0.14717837,-1.4819666,-1.5521952,-0.14876367,0.13730533,-1.2771184,-1.3376396,88706.86,52013.21,6414.661,30278.98,30024.21,60303.19,1.0622895669449968,1.0192244692861947
7124,7124,7124,7124,7124,7124,7124,7124,7124,7124,7124,0.05662618,-0.0045192884,0.0012149898,-0.0034605754,-16.36725,-17.14134,-47.08487,-49.31175,-1.7708145,1.8925265,-0.13824134,0.14719342,-1.4820993,-1.5521952,-0.14878002,0.13731845,-1.2772119,-1.3376176,88706.86,52013.21,6411.54,30282.102,30027.307,60309.406,1.062130341668619,1.019141320298282
7125,7125,7125,7125,7125,7125,7125,7125,7125,7125,7125,0.05663413,-0.0045195846,0.0012149898,-0.003460871,-16.368717,-17.142805,-47.08909,-49.315964,-1.7708149,1.8925265,-0.1382554,0.14720845,-1.4822321,-1.5523279,-0.14879635,0.13733156,-1.2773055,-1.3377101,88718.484,52022.105,6411.54,30284.838,30030.02,60314.86,1.062130341668619,1.019141464660155
7126,7126,7126,7126,7126,7126,7126,7126,7126,7126,7126,0.05664208,-0.0045195846,0.0012149898,-0.003460871,-16.368717,-17.142805,-47.08909,-49.315964,-1.7708149,1.8925265,-0.13826948,0.1472235,-1.4822321,-1.5523279,-0.14881268,0.13734467,-1.2772846,-1.3376883,88718.484,52022.105,6411.54,30284.838,30030.02,60314.86,1.062130341668619,1.019141464660155
7127,7127,7127,7127,7127,7127,7127,7127,7127,7127,7127,0.05665003,-0.0045198803,0.0012146935,-0.0034611668,-16.37165,-17.14427,-47.097527,-49.320175,-1.7705842,1.8920649,-0.13828355,0.14723854,-1.4824977,-1.5524604,-0.14882901,0.13735779,-1.2774926,-1.3377807,88730.09,52030.992,6408.4136,30290.686,30035.818,60326.504,1.0619707452618687,1.0190582004895115
7128,7128,7128,7128,7128,7128,7128,7128,7128,7128,7128,0.05665798,-0.0045198803,0.0012146935,-0.0034611668,-16.37165,-17.14427,-47.097527,-49.320175,-1.7705842,1.8920649,-0.13829763,0.14725357,-1.4824977,-1.5524604,-0.14884534,0.13737088,-1.2774718,-1.3377588,88730.09,52030.992,6408.4136,30290.686,30035.818,60326.504,1.0619707452618687,1.0190582004895115
7129,7129,7129,7129,7129,7129,7129,7129,7129,7129,7129,0.0566659299999999,-0.0045201764,0.0012146935,-0.0034614631,-16.373117,-17.145737,-47.101746,-49.324398,-1.7705841,1.8920649,-0.1383117,0.14726861,-1.4826305,-1.5525934,-0.14886168,0.137384,-1.2775654,-1.3378515,88741.72,52039.902,6408.4136,30293.402,30038.512,60331.914,1.0619707452618687,1.01905816439604
7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,7130,0.05667388,-0.0045201764,0.0012143978,-0.0034614631,-16.374582,-17.145737,-47.10596,-49.324398,-1.7703534,1.8916044,-0.13832578,0.14728366,-1.4827632,-1.5525934,-0.14887801,0.13739711,-1.2776588,-1.3378297,88741.72,52039.902,6405.294,30296.523,30041.607,60338.133,1.0618115037917615,1.0189748932888913
7131,7131,7131,7131,7131,7131,7131,7131,7131,7131,7131,0.05668182,-0.0045201764,0.0012143978,-0.0034617593,-16.374582,-17.147203,-47.10596,-49.32862,-1.7701228,1.8916044,-0.13833985,0.1472987,-1.4827632,-1.5527263,-0.14889434,0.13741021,-1.277638,-1.3379223,88741.72,52048.812,6405.294,30287.615,30032.773,60320.39,1.0618115037917615,1.0188916513465713
7132,7132,7132,7132,7132,7132,7132,7132,7132,7132,7132,0.05668977,-0.004520472,0.0012143978,-0.0034617593,-16.376047,-17.147203,-47.110172,-49.32862,-1.7703534,1.8916044,-0.13835391,0.14731373,-1.4828959,-1.5527263,-0.14891067,0.13742332,-1.2777314,-1.3379005,88753.336,52048.812,6405.294,30299.229,30044.29,60343.516,1.0618115037917615,1.0189748932888913
7133,7133,7133,7133,7133,7133,7133,7133,7133,7133,7133,0.05669772,-0.004520472,0.001214102,-0.003462055,-16.377512,-17.148668,-47.11439,-49.332832,-1.7698925,1.8911437,-0.13836798,0.14732876,-1.4830285,-1.5528588,-0.148927,0.13743642,-1.2778249,-1.3379929,88753.336,52057.703,6402.174,30293.457,30038.566,60332.023,1.061652167782996,1.0188085107819116
7134,7134,7134,7134,7134,7134,7134,7134,7134,7134,7134,0.05670567,-0.004520768,0.001214102,-0.003462055,-16.378977,-17.148668,-47.118603,-49.332832,-1.7701228,1.8911437,-0.13838206,0.14734378,-1.4831612,-1.5528588,-0.14894333,0.13744952,-1.2779183,-1.337971,88764.94,52057.703,6402.174,30305.064,30050.074,60355.14,1.061652167782996,1.0188916513465713
7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,0.05671362,-0.004520768,0.001214102,-0.003462055,-16.378977,-17.148668,-47.118603,-49.332832,-1.7701228,1.8911437,-0.13839613,0.14735882,-1.4831612,-1.5528588,-0.14895965,0.13746263,-1.2778975,-1.3379492,88764.94,52057.703,6402.174,30305.064,30050.074,60355.14,1.061652167782996,1.0188916513465713
7136,7136,7136,7136,7136,7136,7136,7136,7136,7136,7136,0.05672157,-0.004520768,0.0012138058,-0.003462351,-16.380444,-17.150135,-47.122826,-49.33705,-1.7696617,1.8906821,-0.1384102,0.14737386,-1.483294,-1.5529916,-0.14897598,0.13747573,-1.2779909,-1.3380418,88764.94,52066.6,6399.049,30299.285,30044.344,60343.63,1.0614924950370686,1.0187251827768768
7137,7137,7137,7137,7137,7137,7137,7137,7137,7137,7137,0.05672951,-0.004521064,0.0012138058,-0.003462647,-16.38191,-17.151602,-47.127045,-49.34127,-1.7696617,1.8906821,-0.13842426,0.14738888,-1.4834268,-1.5531244,-0.14899231,0.13748883,-1.2780845,-1.3381343,88776.58,52075.51,6399.049,30302.014,30047.05,60349.062,1.0614924950370686,1.0187251827768768
7138,7138,7138,7138,7138,7138,7138,7138,7138,7138,7138,0.0567374599999999,-0.004521064,0.00121351,-0.003462647,-16.383375,-17.151602,-47.131256,-49.34127,-1.7694314,1.8902216,-0.13843833,0.14740391,-1.4835595,-1.5531244,-0.14900863,0.13750193,-1.278178,-1.3381125,88776.58,52075.51,6395.9316,30305.135,30050.146,60355.28,1.06133317738541,1.018642028370199
7139,7139,7139,7139,7139,7139,7139,7139,7139,7139,7139,0.05674541,-0.00452136,0.00121351,-0.003462647,-16.384842,-17.151602,-47.13548,-49.34127,-1.769662,1.8902216,-0.1384524,0.14741893,-1.4836923,-1.5531244,-0.14902496,0.13751501,-1.2782716,-1.3380907,88788.2,52075.51,6395.9316,30316.764,30061.678,60378.44,1.06133317738541,1.0187252910933489
7140,7140,7140,7140,7140,7140,7140,7140,7140,7140,7140,0.05675336,-0.00452136,0.00121351,-0.0034629428,-16.384842,-17.153067,-47.13548,-49.345486,-1.7694317,1.8902216,-0.13846646,0.14743395,-1.4836923,-1.5532571,-0.1490413,0.1375281,-1.2782507,-1.338183,88788.2,52084.402,6395.9316,30307.871,30052.86,60360.73,1.06133317738541,1.0186421366956782
7141,7141,7141,7141,7141,7141,7141,7141,7141,7141,7141,0.05676131,-0.0045216572,0.0012132137,-0.0034629428,-16.387783,-17.153067,-47.143936,-49.345486,-1.7694324,1.8897599,-0.13848053,0.14744899,-1.4839585,-1.5532571,-0.14905761,0.1375412,-1.2784592,-1.3381612,88799.875,52084.402,6392.8076,30322.662,30067.525,60390.188,1.0611734190882658,1.018642389455084
7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,7142,0.05676926,-0.0045216572,0.0012132137,-0.0034632387,-16.387783,-17.154531,-47.143936,-49.3497,-1.769202,1.8897599,-0.13849458,0.147464,-1.4839585,-1.5533898,-0.14907394,0.13755429,-1.2784382,-1.3382537,88799.875,52093.31,6392.8076,30313.758,30058.697,60372.453,1.0611734190882658,1.0185591920517194
7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,0.05677721,-0.0045216572,0.0012132137,-0.0034632387,-16.387783,-17.154531,-47.143936,-49.3497,-1.769202,1.8897599,-0.13850865,0.14747903,-1.4839585,-1.5533898,-0.14909026,0.13756739,-1.2784173,-1.3382319,88799.875,52093.31,6392.8076,30313.758,30058.697,60372.453,1.0611734190882658,1.0185591920517194
7144,7144,7144,7144,7144,7144,7144,7144,7144,7144,7144,0.05678515,-0.0045219525,0.0012132137,-0.003463535,-16.389244,-17.156,-47.148144,-49.353924,-1.769201,1.8897599,-0.13852271,0.14749405,-1.4840909,-1.5535227,-0.14910659,0.13758047,-1.2785106,-1.3383245,88811.48,52102.223,6392.8076,30316.44,30061.355,60377.797,1.0611734190882658,1.0185588309367914
7145,7145,7145,7145,7145,7145,7145,7145,7145,7145,7145,0.0567931,-0.0045219525,0.001212918,-0.003463535,-16.390709,-17.156,-47.152355,-49.353924,-1.7689704,1.8892993,-0.13853678,0.14750907,-1.4842236,-1.5535227,-0.14912291,0.13759357,-1.278604,-1.3383027,88811.48,52102.223,6389.692,30319.56,30064.451,60384.01,1.061014015979547,1.0184755543519848
7146,7146,7146,7146,7146,7146,7146,7146,7146,7146,7146,0.05680105,-0.0045222486,0.001212918,-0.0034638308,-16.392176,-17.157465,-47.156574,-49.35814,-1.7689707,1.8892993,-0.13855083,0.14752407,-1.4843564,-1.5536554,-0.14913923,0.13760665,-1.2786976,-1.3383951,88823.1,52111.12,6389.692,30322.291,30067.156,60389.445,1.061014015979547,1.018475662695499
7147,7147,7147,7147,7147,7147,7147,7147,7147,7147,7147,0.056809,-0.0045222486,0.001212918,-0.0034638308,-16.392176,-17.157465,-47.156574,-49.35814,-1.7689707,1.8892993,-0.1385649,0.1475391,-1.4843564,-1.5536554,-0.14915556,0.13761973,-1.2786767,-1.3383733,88823.1,52111.12,6389.692,30322.291,30067.156,60389.445,1.061014015979547,1.018475662695499
7148,7148,7148,7148,7148,7148,7148,7148,7148,7148,7148,0.05681695,-0.0045222486,0.0012126222,-0.003464127,-16.393642,-17.158932,-47.160793,-49.36236,-1.7685097,1.8888384,-0.13857895,0.14755411,-1.4844891,-1.5537882,-0.14917187,0.13763282,-1.2787701,-1.3384658,88823.1,52120.035,6386.5757,30316.492,30061.406,60377.9,1.0608544836094624,1.0183091609771129
7149,7149,7149,7149,7149,7149,7149,7149,7149,7149,7149,0.0568249,-0.0045225443,0.0012126222,-0.003464127,-16.395107,-17.158932,-47.165005,-49.36236,-1.76874,1.8888384,-0.13859302,0.14756912,-1.4846218,-1.5537882,-0.14918819,0.1376459,-1.2788635,-1.338444,88834.73,52120.035,6386.5757,30328.113,30072.93,60401.043,1.0608544836094624,1.0183923430666375
7150,7150,7150,7150,7150,7150,7150,7150,7150,7150,7150,0.05683285,-0.0045225443,0.0012126222,-0.003464423,-16.395107,-17.160398,-47.165005,-49.366573,-1.7685096,1.8888384,-0.13860707,0.14758414,-1.4846218,-1.553921,-0.14920452,0.13765898,-1.2788427,-1.3385365,88834.73,52128.938,6386.5757,30319.209,30064.102,60383.312,1.0608544836094624,1.0183091248565956
7151,7151,7151,7151,7151,7151,7151,7151,7151,7151,7151,0.05684079,-0.0045228405,0.0012123259,-0.003464423,-16.39804,-17.160398,-47.173447,-49.366573,-1.7685096,1.8883771,-0.13862112,0.14759915,-1.4848875,-1.553921,-0.14922084,0.13767207,-1.2790507,-1.3385147,88846.35,52128.938,6383.455,30333.959,30078.729,60412.688,1.0606947872986774,1.0183091248565956
7152,7152,7152,7152,7152,7152,7152,7152,7152,7152,7152,0.05684874,-0.0045228405,0.0012123259,-0.003464719,-16.39804,-17.161865,-47.173447,-49.370796,-1.768279,1.8883771,-0.13863519,0.14761417,-1.4848875,-1.5540538,-0.14923716,0.13768515,-1.2790298,-1.3386072,88846.35,52137.848,6383.455,30325.047,30069.89,60394.938,1.0606947872986774,1.0182258274736566
7153,7153,7153,7153,7153,7153,7153,7153,7153,7153,7153,0.05685669,-0.004523136,0.0012123259,-0.003464719,-16.399506,-17.161865,-47.177658,-49.370796,-1.7685093,1.8883771,-0.13864924,0.14762917,-1.48502,-1.5540538,-0.14925347,0.13769822,-1.2791232,-1.3385854,88857.98,52137.848,6383.455,30336.668,30081.414,60418.082,1.0606947872986774,1.0183090164950368
7154,7154,7154,7154,7154,7154,7154,7154,7154,7154,7154,0.05686464,-0.004523136,0.0012120302,-0.003464719,-16.40097,-17.161865,-47.181873,-49.370796,-1.768279,1.8879164,-0.13866329,0.14764418,-1.4851527,-1.5540538,-0.14926979,0.1377113,-1.2792165,-1.3385636,88857.98,52137.848,6380.342,30339.781,30084.502,60424.28,1.0605352732431756,1.0182258274736566
7155,7155,7155,7155,7155,7155,7155,7155,7155,7155,7155,0.05687259,-0.0045234323,0.0012120302,-0.0034650147,-16.402437,-17.16333,-47.186092,-49.375008,-1.7682793,1.8879164,-0.13867736,0.14765918,-1.4852855,-1.5541865,-0.1492861,0.13772438,-1.2793101,-1.338656,88869.61,52146.75,6380.342,30342.52,30087.215,60429.734,1.0605352732431756,1.0182259358442305
7156,7156,7156,7156,7156,7156,7156,7156,7156,7156,7156,0.05688054,-0.0045234323,0.0012120302,-0.0034650147,-16.402437,-17.16333,-47.186092,-49.375008,-1.7682793,1.8879164,-0.13869141,0.14767419,-1.4852855,-1.5541865,-0.14930242,0.13773745,-1.2792891,-1.3386341,88869.61,52146.75,6380.342,30342.52,30087.215,60429.734,1.0605352732431756,1.0182259358442305
7157,7157,7157,7157,7157,7157,7157,7157,7157,7157,7157,0.056888484,-0.0045234323,0.0012120302,-0.0034653107,-16.402437,-17.164795,-47.186092,-49.379227,-1.7680489,1.8879164,-0.13870546,0.1476892,-1.4852855,-1.5543191,-0.14931874,0.13775054,-1.2792683,-1.3387266,88869.61,52155.656,6380.342,30333.611,30078.383,60411.992,1.0605352732431756,1.0181427037843491
7158,7158,7158,7158,7158,7158,7158,7158,7158,7158,7158,0.056896434,-0.004523728,0.0012117339,-0.0034653107,-16.405369,-17.164795,-47.194527,-49.379227,-1.7680485,1.8874549,-0.13871951,0.1477042,-1.485551,-1.5543191,-0.14933506,0.1377636,-1.279476,-1.3387047,88881.23,52155.656,6377.2227,30348.346,30092.992,60441.336,1.0603754566783141,1.018142559278221
7159,7159,7159,7159,7159,7159,7159,7159,7159,7159,7159,0.05690438,-0.004523728,0.0012117339,-0.0034653107,-16.405369,-17.164795,-47.194527,-49.379227,-1.7680485,1.8874549,-0.13873357,0.1477192,-1.485551,-1.5543191,-0.14935137,0.13777667,-1.2794552,-1.3386829,88881.23,52155.656,6377.2227,30348.346,30092.992,60441.336,1.0603754566783141,1.018142559278221
7160,7160,7160,7160,7160,7160,7160,7160,7160,7160,7160,0.05691233,-0.004524024,0.0012117339,-0.0034656068,-16.406836,-17.166262,-47.198746,-49.383446,-1.7680485,1.8874549,-0.13874762,0.14773421,-1.4856838,-1.554452,-0.14936769,0.13778974,-1.2795486,-1.3387754,88892.87,52164.57,6377.2227,30351.076,30095.7,60446.773,1.0603754566783141,1.018142559278221
7161,7161,7161,7161,7161,7161,7161,7161,7161,7161,7161,0.05692028,-0.004524024,0.0012114381,-0.0034656068,-16.408302,-17.166262,-47.202965,-49.383446,-1.7678182,1.8869941,-0.13876167,0.14774922,-1.4858166,-1.554452,-0.149384,0.13780281,-1.2796422,-1.3387536,88892.87,52164.57,6374.1094,30354.188,30098.787,60452.977,1.0602158570347888,1.0180593564076992
7162,7162,7162,7162,7162,7162,7162,7162,7162,7162,7162,0.05692823,-0.00452432,0.0012114381,-0.0034656068,-16.409767,-17.166262,-47.207176,-49.383446,-1.7680482,1.8869941,-0.13877574,0.1477642,-1.4859492,-1.554452,-0.14940032,0.13781588,-1.2797354,-1.3387318,88904.484,52164.57,6374.1094,30365.8,30110.303,60476.1,1.0602158570347888,1.0181424508986112
7163,7163,7163,7163,7163,7163,7163,7163,7163,7163,7163,0.05693618,-0.00452432,0.0012111424,-0.0034659025,-16.41123,-17.167727,-47.21139,-49.387657,-1.7675879,1.8865336,-0.13878979,0.14777921,-1.4860818,-1.5545846,-0.14941664,0.13782895,-1.2798289,-1.3388242,88904.484,52173.477,6370.9985,30360.01,30104.56,60464.57,1.0600563358460442,1.0179761466138837
7164,7164,7164,7164,7164,7164,7164,7164,7164,7164,7164,0.056944125,-0.00452432,0.0012111424,-0.0034659025,-16.41123,-17.167727,-47.21139,-49.387657,-1.7675879,1.8865336,-0.13880382,0.1477942,-1.4860818,-1.5545846,-0.14943296,0.13784201,-1.279808,-1.3388023,88904.484,52173.477,6370.9985,30360.01,30104.56,60464.57,1.0600563358460442,1.0179761466138837
7165,7165,7165,7165,7165,7165,7165,7165,7165,7165,7165,0.056952075,-0.004524616,0.0012111424,-0.003466199,-16.412699,-17.169195,-47.21561,-49.391884,-1.7675877,1.8865336,-0.13881788,0.14780919,-1.4862146,-1.5547175,-0.14944927,0.13785508,-1.2799015,-1.338895,88916.13,52182.4,6370.9985,30362.732,30107.258,60469.992,1.0600563358460442,1.0179760743487871
7166,7166,7166,7166,7166,7166,7166,7166,7166,7166,7166,0.056960025,-0.004524616,0.001210846,-0.003466199,-16.414165,-17.169195,-47.219833,-49.391884,-1.7673566,1.8860719,-0.13883193,0.1478242,-1.4863477,-1.5547175,-0.14946559,0.13786814,-1.2799952,-1.3388731,88916.13,52182.4,6367.8804,30365.854,30110.354,60476.207,1.0598963734162596,1.017892568540017
7167,7167,7167,7167,7167,7167,7167,7167,7167,7167,7167,0.056967974,-0.0045249118,0.001210846,-0.0034664946,-16.41563,-17.17066,-47.22405,-49.396095,-1.7673566,1.8860719,-0.13884598,0.14783919,-1.4864802,-1.5548502,-0.14948191,0.1378812,-1.2800884,-1.3389655,88927.75,52191.305,6367.8804,30368.57,30113.049,60481.617,1.0598963734162596,1.017892568540017
7168,7168,7168,7168,7168,7168,7168,7168,7168,7168,7168,0.056975924,-0.0045249118,0.001210846,-0.0034664946,-16.41563,-17.17066,-47.22405,-49.396095,-1.7673566,1.8860719,-0.13886003,0.14785418,-1.4864802,-1.5548502,-0.14949821,0.13789426,-1.2800676,-1.3389437,88927.75,52191.305,6367.8804,30368.57,30113.049,60481.617,1.0598963734162596,1.017892568540017
7169,7169,7169,7169,7169,7169,7169,7169,7169,7169,7169,0.056983874,-0.004525208,0.0012105503,-0.0034667903,-16.418562,-17.172125,-47.232483,-49.40031,-1.7671268,1.8856113,-0.13887407,0.14786917,-1.4867457,-1.5549828,-0.14951453,0.13790733,-1.2802752,-1.339036,88939.39,52200.207,6364.771,30374.408,30118.838,60493.246,1.0597367665961979,1.0178095255589388
7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,7170,0.056991816,-0.004525208,0.0012105503,-0.0034667903,-16.418562,-17.172125,-47.232483,-49.40031,-1.7671268,1.8856113,-0.13888812,0.14788415,-1.4867457,-1.5549828,-0.14953084,0.13792038,-1.2802544,-1.3390142,88939.39,52200.207,6364.771,30374.408,30118.838,60493.246,1.0597367665961979,1.0178095255589388
7171,7171,7171,7171,7171,7171,7171,7171,7171,7171,7171,0.056999766,-0.004525504,0.0012105503,-0.0034667903,-16.420029,-17.172125,-47.236702,-49.40031,-1.7673573,1.8856113,-0.13890217,0.14789914,-1.4868785,-1.5549828,-0.14954716,0.13793343,-1.2803478,-1.3389924,88951.03,52200.207,6364.771,30386.055,30130.385,60516.438,1.0597367665961979,1.0178928214889544
7172,7172,7172,7172,7172,7172,7172,7172,7172,7172,7172,0.057007716,-0.004525504,0.001210254,-0.0034670865,-16.421497,-17.173592,-47.24092,-49.40453,-1.7668961,1.8851497,-0.13891621,0.14791413,-1.4870114,-1.5551157,-0.14956346,0.13794649,-1.2804414,-1.3390849,88951.03,52209.125,6361.656,30380.248,30124.627,60504.875,1.0595767876953268,1.0177261504069735
7173,7173,7173,7173,7173,7173,7173,7173,7173,7173,7173,0.057015665,-0.004525504,0.001210254,-0.0034670865,-16.421497,-17.173592,-47.24092,-49.40453,-1.7668961,1.8851497,-0.13893026,0.14792912,-1.4870114,-1.5551157,-0.14957978,0.13795954,-1.2804205,-1.339063,88951.03,52209.125,6361.656,30380.248,30124.627,60504.875,1.0595767876953268,1.0177261504069735
7174,7174,7174,7174,7174,7174,7174,7174,7174,7174,7174,0.057023615,-0.0045258002,0.001210254,-0.0034673824,-16.422964,-17.175056,-47.245144,-49.408745,-1.7668962,1.8851497,-0.1389443,0.1479441,-1.4871442,-1.5552484,-0.14959608,0.1379726,-1.280514,-1.3391554,88962.68,52218.04,6361.656,30382.98,30127.338,60510.32,1.0595767876953268,1.0177261865485538
7175,7175,7175,7175,7175,7175,7175,7175,7175,7175,7175,0.057031565,-0.0045258002,0.0012099582,-0.0034673824,-16.424429,-17.175056,-47.24936,-49.408745,-1.7666659,1.8846891,-0.13895835,0.14795908,-1.487277,-1.5552484,-0.1496124,0.13798565,-1.2806075,-1.3391336,88962.68,52218.04,6358.5464,30386.094,30130.424,60516.516,1.0594171298549802,1.0176429490259704
7176,7176,7176,7176,7176,7176,7176,7176,7176,7176,7176,0.057039515,-0.004526096,0.0012099582,-0.0034676786,-16.425894,-17.176525,-47.253574,-49.412968,-1.7666652,1.8846891,-0.13897239,0.14797406,-1.4874096,-1.5553813,-0.1496287,0.1379987,-1.2807007,-1.3392262,88974.3,52226.957,6358.5464,30388.795,30133.104,60521.9,1.0594171298549802,1.0176426960138203
7177,7177,7177,7177,7177,7177,7177,7177,7177,7177,7177,0.05704746,-0.004526096,0.0012096621,-0.0034676786,-16.42736,-17.176525,-47.257793,-49.412968,-1.7664346,1.8842276,-0.13898642,0.14798903,-1.4875424,-1.5553813,-0.14964502,0.13801175,-1.2807941,-1.3392044,88974.3,52226.957,6355.4336,30391.908,30136.19,60528.098,1.0592571344780373,1.0175593430982868
7178,7178,7178,7178,7178,7178,7178,7178,7178,7178,7178,0.05705541,-0.004526392,0.0012096621,-0.0034676786,-16.428827,-17.176525,-47.262012,-49.412968,-1.7666652,1.8842276,-0.13900048,0.14800401,-1.4876753,-1.5553813,-0.14966132,0.13802479,-1.2808877,-1.3391826,88985.945,52226.957,6355.4336,30403.553,30147.736,60551.29,1.0592571344780373,1.0176426960138203
7179,7179,7179,7179,7179,7179,7179,7179,7179,7179,7179,0.05706336,-0.004526392,0.0012096621,-0.0034679745,-16.428827,-17.17799,-47.262012,-49.417183,-1.7664348,1.8842276,-0.13901451,0.14801899,-1.4876753,-1.555514,-0.14967763,0.13803785,-1.2808669,-1.339275,88985.945,52235.87,6355.4336,30394.639,30138.896,60533.535,1.0592571344780373,1.0175594153935048
7180,7180,7180,7180,7180,7180,7180,7180,7180,7180,7180,0.05707131,-0.0045266883,0.0012096621,-0.0034679745,-16.430294,-17.17799,-47.266235,-49.417183,-1.7666655,1.8842276,-0.13902855,0.14803396,-1.4878081,-1.555514,-0.14969394,0.13805088,-1.2809603,-1.3392531,88997.586,52235.87,6355.4336,30406.283,30150.443,60556.727,1.0592571344780373,1.0176428044476067
