,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
4281,4281,4281,4281,4281,4281,4281,4281,4281,4281,4281,0.033303298,-0.0038401668,0.0015479649,-0.0023648643,-11.354012,-11.713932,-32.662914,-33.698326,-2.3545933,2.4111845,-0.080201276,0.084873766,-1.0281367,-1.0607285,-0.08360041,0.081463635,-0.94567883,-0.97565675,64049.727,24290.113,10407.329,29352.285,29105.314,58457.6,1.2270595916834757,1.210330541019026
4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,0.033311076,-0.0038401668,0.001547817,-0.002365013,-11.354745,-11.714667,-32.665028,-33.700443,-2.3543622,2.4109542,-0.08021959,0.08489252,-1.0282031,-1.0607952,-0.08362032,0.08148092,-0.9457211,-0.97569865,64049.727,24293.164,10405.341,29351.22,29104.258,58455.477,1.2269920761988997,1.2102616480296204
4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,0.033318855,-0.0038401668,0.0015475212,-0.0023651605,-11.35621,-11.715399,-32.66924,-33.702545,-2.354017,2.4104934,-0.0802379,0.08491127,-1.0283358,-1.0608613,-0.08364023,0.081498206,-0.9458243,-0.9757401,64049.727,24296.197,10401.364,29352.166,29105.195,58457.36,1.226856972910647,1.2101587319630078
4284,4284,4284,4284,4284,4284,4284,4284,4284,4284,4284,0.033326637,-0.003840315,0.0015473734,-0.0023654562,-11.357676,-11.716864,-32.67346,-33.70676,-2.3537867,2.410263,-0.080256216,0.084930025,-1.0284685,-1.060994,-0.08366014,0.08151549,-0.9459275,-0.97584265,64054.664,24302.271,10399.377,29353.012,29106.035,58459.047,1.2267894144210674,1.2100900656721054
4285,4285,4285,4285,4285,4285,4285,4285,4285,4285,4285,0.033334415,-0.003840315,0.0015470771,-0.0023656043,-11.359143,-11.717597,-32.67768,-33.70887,-2.3534408,2.4098015,-0.08027452,0.08494877,-1.0286015,-1.0610604,-0.08368005,0.08153277,-0.94603103,-0.9758843,64054.664,24305.316,10395.3955,29353.951,29106.965,58460.914,1.226654078457396,1.2099869232036842
4286,4286,4286,4286,4286,4286,4286,4286,4286,4286,4286,0.033342194,-0.0038404625,0.0015469292,-0.0023657526,-11.360605,-11.718331,-32.68189,-33.710983,-2.3533254,2.4095714,-0.08029283,0.08496752,-1.0287338,-1.061127,-0.08369996,0.08155005,-0.9461339,-0.97592604,64059.59,24308.363,10393.408,29357.816,29110.797,58468.613,1.226586594246322,1.209952510195516
4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,0.033349972,-0.0038404625,0.001546633,-0.0023659004,-11.362074,-11.719064,-32.68611,-33.71309,-2.3529794,2.4091098,-0.080311134,0.08498626,-1.0288669,-1.0611932,-0.08371986,0.081567325,-0.94623744,-0.9759676,64059.59,24311.4,10389.428,29358.76,29111.734,58470.492,1.2264512014959748,1.2098493237133545
4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,0.033357754,-0.003840611,0.0015464851,-0.0023661964,-11.363542,-11.72053,-32.690334,-33.717308,-2.3527493,2.4088795,-0.08032944,0.085005,-1.0289998,-1.061326,-0.08373976,0.081584595,-0.9463408,-0.9760703,64064.543,24317.484,10387.44,29359.617,29112.584,58472.203,1.226383644921755,1.2097806958250565
4289,4289,4289,4289,4289,4289,4289,4289,4289,4289,4289,0.033365533,-0.003840611,0.0015461893,-0.002366344,-11.365006,-11.721261,-32.694546,-33.71941,-2.352404,2.4084187,-0.08034774,0.08502374,-1.0291324,-1.0613922,-0.08375966,0.081601866,-0.9464439,-0.9761117,64064.543,24320.518,10383.468,29360.557,29113.516,58474.07,1.2262484594018663,1.209677700416941
4290,4290,4290,4290,4290,4290,4290,4290,4290,4290,4290,0.03337331,-0.003840759,0.001546041,-0.002366492,-11.366473,-11.721994,-32.69877,-33.72152,-2.3522885,2.4081876,-0.080366045,0.08504248,-1.0292653,-1.0614586,-0.08377956,0.081619136,-0.9465473,-0.9761534,64069.477,24323.562,10381.476,29364.438,29117.363,58481.8,1.2261806544003986,1.2096432469352902
4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,0.03338109,-0.003840759,0.0015457452,-0.0023666404,-11.367939,-11.722729,-32.702984,-33.723633,-2.3519425,2.407727,-0.08038434,0.08506121,-1.029398,-1.0615251,-0.08379946,0.0816364,-0.9466505,-0.9761951,64069.477,24326.611,10377.503,29365.361,29118.281,58483.64,1.2260455001246389,1.2095400285347586
4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,4292,0.03338887,-0.0038409068,0.0015455973,-0.002366936,-11.369404,-11.724194,-32.7072,-33.727848,-2.3517125,2.4074967,-0.080402635,0.08507994,-1.0295306,-1.0616578,-0.08381935,0.081653655,-0.9467537,-0.9762977,64074.41,24332.691,10375.518,29366.203,29119.115,58485.32,1.2259779161361375,1.209471409251669
4293,4293,4293,4293,4293,4293,4293,4293,4293,4293,4293,0.03339665,-0.0038409068,0.0015453015,-0.0023670846,-11.37087,-11.72493,-32.711414,-33.729965,-2.351366,2.4070358,-0.080420926,0.08509866,-1.0296633,-1.0617244,-0.083839245,0.08167092,-0.94685686,-0.9763396,64074.41,24335.744,10371.547,29367.121,29120.023,58487.145,1.2258426464017271,1.2093680239190017
4294,4294,4294,4294,4294,4294,4294,4294,4294,4294,4294,0.03340443,-0.0038410546,0.0015451531,-0.0023672322,-11.372336,-11.72566,-32.715633,-33.732067,-2.3512506,2.4068046,-0.08043922,0.085117385,-1.0297962,-1.0617906,-0.08385914,0.08168817,-0.9469602,-0.976381,64079.34,24338.78,10369.555,29371.006,29123.877,58494.883,1.2257747845245723,1.2093335896056885
4295,4295,4295,4295,4295,4295,4295,4295,4295,4295,4295,0.033412207,-0.0038410546,0.0015448574,-0.0023673803,-11.373801,-11.726394,-32.71985,-33.734177,-2.350905,2.4063442,-0.08045751,0.08513611,-1.0299288,-1.0618571,-0.083879024,0.08170542,-0.94706327,-0.9764227,64079.34,24341.826,10365.586,29371.93,29124.793,58496.723,1.225639634092895,1.2092304586069673
4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,0.033419985,-0.0038412032,0.0015445611,-0.002367676,-11.376004,-11.727859,-32.726185,-33.73839,-2.3505597,2.4058826,-0.0804758,0.085154824,-1.0301282,-1.0619897,-0.08389892,0.08172268,-0.94722784,-0.9765252,64084.297,24347.906,10361.61,29374.78,29127.62,58502.4,1.225504113061591,1.2091274065084296
4297,4297,4297,4297,4297,4297,4297,4297,4297,4297,4297,0.033427767,-0.0038412032,0.0015444133,-0.0023678245,-11.376738,-11.728595,-32.728294,-33.74051,-2.3503287,2.4056523,-0.08049408,0.08517354,-1.0301948,-1.0620563,-0.0839188,0.08173992,-0.94727015,-0.97656703,64084.297,24350.963,10359.627,29373.707,29126.555,58500.26,1.2254364924728487,1.2090584604265664
4298,4298,4298,4298,4298,4298,4298,4298,4298,4298,4298,0.033435546,-0.0038413508,0.0015442653,-0.0023679724,-11.3782015,-11.729327,-32.732506,-33.742615,-2.3502133,2.4054217,-0.08051237,0.085192256,-1.0303272,-1.0621226,-0.08393868,0.081757165,-0.9473731,-0.9766086,64089.223,24354.002,10357.643,29377.58,29130.396,58507.977,1.225368779216441,1.2090240154518133
4299,4299,4299,4299,4299,4299,4299,4299,4299,4299,4299,0.033443324,-0.0038413508,0.0015439696,-0.002368268,-11.379666,-11.730792,-32.73672,-33.74683,-2.3497531,2.404961,-0.08053065,0.085210964,-1.0304599,-1.0622553,-0.083958566,0.081774406,-0.94747627,-0.97671115,64089.223,24360.086,10353.677,29375.463,29128.297,58503.758,1.2252334857913878,1.2088866416283492
4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,0.033451103,-0.0038414989,0.0015438212,-0.002368416,-11.381134,-11.7315235,-32.740944,-33.748936,-2.3496375,2.40473,-0.08054893,0.08522967,-1.0305928,-1.0623215,-0.083978444,0.08179165,-0.9475797,-0.9767527,64094.164,24363.127,10351.686,29379.354,29132.154,58511.508,1.2251656413032637,1.2088521310267397
4301,4301,4301,4301,4301,4301,4301,4301,4301,4301,4301,0.033458885,-0.0038414989,0.0015436733,-0.0023685638,-11.381867,-11.732256,-32.743053,-33.75104,-2.349407,2.4044998,-0.0805672,0.08524838,-1.0306592,-1.062388,-0.08399832,0.08180888,-0.9476219,-0.9767943,64094.164,24366.168,10349.702,29378.295,29131.105,58509.4,1.2250980271951049,1.2087833152426108
4302,4302,4302,4302,4302,4302,4302,4302,4302,4302,4302,0.033466663,-0.0038416467,0.0015433776,-0.00236886,-11.384064,-11.733724,-32.74937,-33.75526,-2.3490615,2.4040391,-0.08058548,0.08526708,-1.030858,-1.0625207,-0.0840182,0.08182612,-0.94778585,-0.976897,64099.098,24372.262,10345.738,29381.098,29133.885,58514.984,1.224962697131645,1.2086801573341108
4303,4303,4303,4303,4303,4303,4303,4303,4303,4303,4303,0.03347444,-0.0038416467,0.0015432292,-0.002369008,-11.384799,-11.734457,-32.751488,-33.75737,-2.3488305,2.4038079,-0.080603756,0.08528578,-1.0309247,-1.0625871,-0.08403808,0.08184335,-0.9478283,-0.9769386,64099.098,24375.309,10343.748,29380.041,29132.836,58512.875,1.2248947755111712,1.2086111804082091
4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,0.03348222,-0.0038416467,0.0015429334,-0.0023693042,-11.386264,-11.735924,-32.7557,-33.761593,-2.3483694,2.403347,-0.080622025,0.085304484,-1.0310574,-1.06272,-0.08405795,0.08186058,-0.9479314,-0.9770413,64099.098,24381.404,10339.783,29377.912,29130.725,58508.637,1.2247593591713126,1.208473481068899
4305,4305,4305,4305,4305,4305,4305,4305,4305,4305,4305,0.033490002,-0.0038417946,0.0015427854,-0.002369452,-11.38773,-11.736656,-32.75992,-33.7637,-2.3482542,2.4031167,-0.08064029,0.08532318,-1.03119,-1.0627863,-0.08407782,0.081877805,-0.9480346,-0.97708297,64104.03,24384.447,10337.801,29381.785,29134.564,58516.35,1.2246916882014114,1.2084390756709276
4306,4306,4306,4306,4306,4306,4306,4306,4306,4306,4306,0.03349778,-0.0038417946,0.0015426376,-0.0023697477,-11.388462,-11.738121,-32.762024,-33.767914,-2.3479087,2.4028864,-0.080658555,0.08534187,-1.0312564,-1.0629189,-0.08409769,0.08189502,-0.9480768,-0.97718537,64104.03,24390.533,10335.818,29377.68,29130.494,58508.17,1.2246240126518402,1.208335882243448
4307,4307,4307,4307,4307,4307,4307,4307,4307,4307,4307,0.03350556,-0.0038419424,0.0015423413,-0.0023698958,-11.390662,-11.738854,-32.768353,-33.770023,-2.3476777,2.4024248,-0.080676824,0.085360564,-1.0314556,-1.0629853,-0.084117554,0.08191225,-0.94824106,-0.97722703,64108.965,24393.582,10331.85,29383.533,29136.299,58519.832,1.2244883539032123,1.208266881565601
4308,4308,4308,4308,4308,4308,4308,4308,4308,4308,4308,0.033513337,-0.0038419424,0.0015421935,-0.002370192,-11.391394,-11.740321,-32.77046,-33.774242,-2.347332,2.4021945,-0.080695085,0.08537925,-1.0315218,-1.0631182,-0.08413742,0.08192947,-0.9482831,-0.9773298,64108.965,24399.68,10329.868,29379.42,29132.219,58511.64,1.2244206645910158,1.2081636106172984
4309,4309,4309,4309,4309,4309,4309,4309,4309,4309,4309,0.03352112,-0.003842091,0.0015418978,-0.00237034,-11.393594,-11.741055,-32.776787,-33.776352,-2.3471022,2.4017339,-0.08071335,0.08539794,-1.0317211,-1.0631846,-0.08415728,0.081946686,-0.94844747,-0.97737145,64113.92,24402.727,10325.907,29385.291,29138.041,58523.332,1.224285272219543,1.208094956570302
4310,4310,4310,4310,4310,4310,4310,4310,4310,4310,4310,0.033528898,-0.003842091,0.0015417493,-0.0023706357,-11.39433,-11.742519,-32.778904,-33.780567,-2.3467562,2.4015028,-0.0807316,0.08541662,-1.0317878,-1.0633172,-0.084177144,0.0819639,-0.9484899,-0.97747386,64113.92,24408.816,10323.92,29381.19,29133.975,58515.164,1.2242173339688898,1.2079915782256665
4311,4311,4311,4311,4311,4311,4311,4311,4311,4311,4311,0.033536676,-0.0038422386,0.0015416015,-0.002370784,-11.395794,-11.743254,-32.783115,-33.78268,-2.3466403,2.4012725,-0.080749854,0.0854353,-1.0319203,-1.0633838,-0.08419701,0.08198111,-0.9485929,-0.9775157,64118.85,24411.871,10321.939,29385.04,29137.791,58522.83,1.224149626308433,1.2079569470783822
4312,4312,4312,4312,4312,4312,4312,4312,4312,4312,4312,0.033544455,-0.0038422386,0.0015413057,-0.0023710798,-11.39726,-11.744719,-32.78733,-33.786892,-2.3461797,2.4008117,-0.08076811,0.08545398,-1.032053,-1.0635164,-0.08421686,0.08199831,-0.948696,-0.97761816,64118.85,24417.96,10317.979,29382.91,29135.682,58518.594,1.2240141384234977,1.2078193070400345
4313,4313,4313,4313,4313,4313,4313,4313,4313,4313,4313,0.033552237,-0.0038423866,0.0015411574,-0.0023712283,-11.398726,-11.745455,-32.79155,-33.78901,-2.346064,2.4005806,-0.08078636,0.08547266,-1.0321858,-1.063583,-0.08423672,0.08201552,-0.94879925,-0.97766,64123.793,24421.021,10315.993,29386.775,29139.514,58526.29,1.2239461817493653,1.2077847296979058
4314,4314,4314,4314,4314,4314,4314,4314,4314,4314,4314,0.033560015,-0.0038423866,0.0015410095,-0.0023713761,-11.39946,-11.746187,-32.793663,-33.791115,-2.3458335,2.4003503,-0.08080461,0.08549133,-1.0322523,-1.0636493,-0.08425657,0.082032725,-0.9488416,-0.97770154,64123.793,24424.066,10314.015,29385.709,29138.457,58524.164,1.223878455726715,1.2077158404179695
4315,4315,4315,4315,4315,4315,4315,4315,4315,4315,4315,0.033567794,-0.0038423866,0.0015407137,-0.0023716718,-11.400925,-11.747651,-32.797874,-33.79533,-2.345373,2.3998897,-0.08082286,0.08551,-1.0323849,-1.063782,-0.08427642,0.08204992,-0.94894457,-0.97780406,64123.793,24430.158,10310.055,29383.58,29136.346,58519.926,1.2237429899194188,1.2075781970794395
4316,4316,4316,4316,4316,4316,4316,4316,4316,4316,4316,0.033575572,-0.0038425352,0.0015405657,-0.0023718197,-11.402393,-11.7483835,-32.8021,-33.797436,-2.3452582,2.3996592,-0.0808411,0.08552867,-1.0325179,-1.0638483,-0.08429627,0.082067125,-0.94904804,-0.9778456,64128.754,24433.203,10308.074,29387.475,29140.207,58527.68,1.2236751913041053,1.2075438804367853
4317,4317,4317,4317,4317,4317,4317,4317,4317,4317,4317,0.033583354,-0.0038425352,0.0015402695,-0.002372116,-11.403861,-11.749852,-32.80632,-33.80166,-2.3447967,2.3991978,-0.08085935,0.085547335,-1.0326508,-1.0639812,-0.08431612,0.08208431,-0.94915134,-0.97794837,64128.754,24439.31,10304.11,29385.334,29138.084,58523.418,1.2235394626071467,1.2074059144536564
4318,4318,4318,4318,4318,4318,4318,4318,4318,4318,4318,0.033591133,-0.0038426828,0.0015401216,-0.0023724118,-11.405324,-11.751317,-32.81053,-33.805874,-2.3445659,2.3989675,-0.08087759,0.085566,-1.0327833,-1.0641139,-0.08433596,0.08210151,-0.9492543,-0.9780509,64133.68,24445.402,10302.132,29386.143,29138.887,58525.03,1.223471709032491,1.2073369093738326
4319,4319,4319,4319,4319,4319,4319,4319,4319,4319,4319,0.03359891,-0.0038426828,0.0015398258,-0.0023725599,-11.40679,-11.75205,-32.81475,-33.807983,-2.3442204,2.3985066,-0.080895826,0.08558466,-1.0329161,-1.0641803,-0.08435581,0.0821187,-0.94935745,-0.9780925,64133.68,24448.455,10298.175,29387.049,29139.785,58526.836,1.2233360998359202,1.2072336021414556
4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,0.03360669,-0.0038426828,0.0015396775,-0.002372708,-11.407523,-11.752784,-32.81686,-33.810093,-2.3439896,2.3982756,-0.08091406,0.08560332,-1.0329825,-1.0642467,-0.08437565,0.082135886,-0.94939965,-0.97813416,64133.68,24451.508,10296.191,29385.979,29138.723,58524.703,1.2232681264940382,1.207164585169772
4321,4321,4321,4321,4321,4321,4321,4321,4321,4321,4321,0.03361447,-0.003842831,0.0015395297,-0.0023730039,-11.408991,-11.75425,-32.82108,-33.814312,-2.3437593,2.3980453,-0.0809323,0.085621975,-1.0331153,-1.0643795,-0.08439548,0.08215307,-0.9495029,-0.9782368,64138.62,24457.607,10294.214,29386.8,29139.537,58526.336,1.2232003545322734,1.207095712966723
4322,4322,4322,4322,4322,4322,4322,4322,4322,4322,4322,0.03362225,-0.0038429787,0.0015392338,-0.0023731517,-11.411187,-11.754982,-32.8274,-33.816418,-2.3435292,2.3975847,-0.08095053,0.085640624,-1.0333142,-1.0644457,-0.084415324,0.082170255,-0.9496669,-0.9782783,64143.56,24460.654,10290.258,29392.645,29145.334,58537.977,1.2230647968280706,1.2070268958370027
4323,4323,4323,4323,4323,4323,4323,4323,4323,4323,4323,0.03363003,-0.0038429787,0.001539086,-0.002373448,-11.41192,-11.75645,-32.829506,-33.82064,-2.343183,2.3973541,-0.08096875,0.08565928,-1.0333805,-1.0645787,-0.08443516,0.08218743,-0.949709,-0.97838104,64143.56,24466.766,10288.282,29388.508,29141.232,58529.742,1.2229969227803783,1.2069233471900878
4324,4324,4324,4324,4324,4324,4324,4324,4324,4324,4324,0.033637807,-0.0038431266,0.0015387897,-0.0023735957,-11.414121,-11.757181,-32.83584,-33.822746,-2.3429523,2.3968928,-0.080986984,0.08567792,-1.0335798,-1.0646449,-0.08445499,0.08220461,-0.9498733,-0.9784225,64148.492,24469.809,10284.321,29394.361,29147.035,58541.4,1.2228611314241034,1.2068543387151647
4325,4325,4325,4325,4325,4325,4325,4325,4325,4325,4325,0.03364559,-0.0038431266,0.0015386419,-0.0023738916,-11.414851,-11.758647,-32.83794,-33.82696,-2.3426068,2.3966625,-0.08100521,0.08569657,-1.033646,-1.0647776,-0.084474824,0.08222178,-0.9499153,-0.9785251,64148.492,24475.91,10282.345,29390.234,29142.943,58533.18,1.2227933318729354,1.2067509816151407
4326,4326,4326,4326,4326,4326,4326,4326,4326,4326,4326,0.033653367,-0.0038431266,0.001538494,-0.0023740395,-11.415585,-11.759379,-32.84005,-33.829067,-2.3423765,2.3964322,-0.08102343,0.08571521,-1.0337124,-1.0648439,-0.08449465,0.08223895,-0.9499575,-0.9785666,64148.492,24478.959,10280.369,29389.164,29141.883,58531.047,1.2227255277246762,1.2066820809194303
4327,4327,4327,4327,4327,4327,4327,4327,4327,4327,4327,0.033661146,-0.003843275,0.0015381977,-0.002374336,-11.417787,-11.760847,-32.846382,-33.83329,-2.3420303,2.3959706,-0.08104165,0.08573385,-1.0339118,-1.0649769,-0.084514484,0.08225612,-0.9501219,-0.97866946,64153.445,24485.072,10276.41,29391.963,29144.658,58536.62,1.2225896111678105,1.206578496559391
4328,4328,4328,4328,4328,4328,4328,4328,4328,4328,4328,0.033668924,-0.003843275,0.0015380498,-0.0023744835,-11.418519,-11.761579,-32.84849,-33.835396,-2.3418002,2.3957403,-0.08105987,0.085752495,-1.0339781,-1.0650431,-0.08453431,0.08227329,-0.95016396,-0.97871083,64153.445,24488.117,10274.433,29390.898,29143.602,58534.5,1.2225217932045669,1.2065096438258904
4329,4329,4329,4329,4329,4329,4329,4329,4329,4329,4329,0.033676706,-0.003843423,0.001537754,-0.00237478,-11.420718,-11.763046,-32.854816,-33.83962,-2.3414545,2.3952794,-0.08107809,0.08577113,-1.0341773,-1.065176,-0.08455413,0.082290456,-0.9503282,-0.9788136,64158.387,24494.23,10270.481,29393.676,29146.355,58540.03,1.2223860551207244,1.2064061912370467
4330,4330,4330,4330,4330,4330,4330,4330,4330,4330,4330,0.033684485,-0.003843423,0.0015376057,-0.0023749277,-11.4214525,-11.763779,-32.85693,-33.841724,-2.3412237,2.3950484,-0.0810963,0.08578976,-1.0342438,-1.0652424,-0.084573954,0.082307614,-0.9503705,-0.9788552,64158.387,24497.281,10268.5,29392.605,29145.293,58537.9,1.2223180171682446,1.2063371171343638
4331,4331,4331,4331,4331,4331,4331,4331,4331,4331,4331,0.033692263,-0.003843423,0.0015374577,-0.0023752234,-11.422187,-11.765244,-32.85904,-33.84594,-2.340878,2.3948178,-0.081114516,0.08580839,-1.0343102,-1.065375,-0.08459377,0.08232477,-0.95041263,-0.9789576,64158.387,24503.383,10266.523,29388.482,29141.207,58529.688,1.2222500924129414,1.2062336466947239
4332,4332,4332,4332,4332,4332,4332,4332,4332,4332,4332,0.03370004,-0.0038435706,0.001537162,-0.0023753715,-11.424382,-11.765977,-32.865356,-33.84805,-2.3406475,2.3943574,-0.081132725,0.08582702,-1.0345091,-1.0654414,-0.084613584,0.082341924,-0.95057654,-0.9789992,64163.316,24506.438,10262.575,29394.303,29146.979,58541.28,1.2221144647447364,1.2061646504751955
4333,4333,4333,4333,4333,4333,4333,4333,4333,4333,4333,0.033707824,-0.0038435706,0.0015370141,-0.0023756677,-11.425114,-11.767445,-32.867462,-33.85227,-2.3403018,2.3941271,-0.08115093,0.08584565,-1.0345752,-1.0655743,-0.0846334,0.08235908,-0.9506185,-0.97910196,64163.316,24512.549,10260.601,29390.168,29142.877,58533.047,1.22204661454928,1.2060611621878923
4334,4334,4334,4334,4334,4334,4334,4334,4334,4334,4334,0.033715602,-0.0038437187,0.0015368657,-0.0023758155,-11.426582,-11.768176,-32.87169,-33.854378,-2.340186,2.3938959,-0.081169136,0.08586427,-1.0347083,-1.0656406,-0.08465321,0.082376234,-0.95072186,-0.97914344,64168.258,24515.6,10258.619,29394.041,29146.717,58540.758,1.2219784945679277,1.2060264940608099
4335,4335,4335,4335,4335,4335,4335,4335,4335,4335,4335,0.03372338,-0.0038437187,0.00153657,-0.0023761112,-11.428047,-11.769641,-32.8759,-33.85859,-2.3397257,2.3934352,-0.08118734,0.085882895,-1.034841,-1.0657732,-0.084673025,0.08239338,-0.950825,-0.97924596,64168.258,24521.701,10254.672,29391.887,29144.58,58536.47,1.221842741650052,1.2058886778676021
4336,4336,4336,4336,4336,4336,4336,4336,4336,4336,4336,0.03373116,-0.0038437187,0.0015364221,-0.0023764076,-11.428781,-11.77111,-32.878014,-33.862812,-2.3393795,2.3932047,-0.08120554,0.085901506,-1.0349073,-1.0659062,-0.084692836,0.08241053,-0.9508671,-0.97934866,64168.258,24527.82,10252.697,29387.742,29140.473,58528.215,1.2217748140736708,1.2057850112865427
4337,4337,4337,4337,4337,4337,4337,4337,4337,4337,4337,0.03373894,-0.0038438663,0.0015362742,-0.0023765555,-11.4302435,-11.771842,-32.882217,-33.86492,-2.3392644,2.3929746,-0.08122373,0.085920125,-1.0350398,-1.0659724,-0.08471265,0.08242767,-0.95097,-0.9793902,64173.188,24530.871,10250.725,29391.592,29144.29,58535.883,1.2217069997734835,1.205750543211366
4338,4338,4338,4338,4338,4338,4338,4338,4338,4338,4338,0.03374672,-0.0038438663,0.0015359779,-0.0023768519,-11.431711,-11.77331,-32.88644,-33.869144,-2.3388028,2.392513,-0.081241935,0.08593874,-1.0351727,-1.0661054,-0.08473245,0.08244481,-0.9510733,-0.9794929,64173.188,24536.99,10246.7705,29389.428,29142.143,58531.57,1.221570944701859,1.2056122996187484
4339,4339,4339,4339,4339,4339,4339,4339,4339,4339,4339,0.033754498,-0.0038440144,0.0015358301,-0.0023769995,-11.433177,-11.774041,-32.89066,-33.871246,-2.338688,2.3922827,-0.08126013,0.08595735,-1.0353055,-1.0661716,-0.084752254,0.08246195,-0.95117646,-0.9795344,64178.133,24540.04,10244.799,29393.299,29145.98,58539.28,1.2215030576171857,1.2055779154455764
4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,0.033762276,-0.0038440144,0.0015355337,-0.0023772956,-11.434646,-11.775508,-32.894882,-33.875465,-2.3382266,2.391821,-0.08127832,0.08597596,-1.0354384,-1.0663044,-0.08477205,0.08247908,-0.9512797,-0.979637,64178.133,24546.154,10240.844,29391.133,29143.834,58534.97,1.2213669453107914,1.2054397078966181
4341,4341,4341,4341,4341,4341,4341,4341,4341,4341,4341,0.03377006,-0.0038441627,0.0015353858,-0.0023774432,-11.436112,-11.776239,-32.8991,-33.87757,-2.3381116,2.3915906,-0.08129651,0.085994564,-1.0355712,-1.0663706,-0.084791854,0.08249622,-0.9513829,-0.9796784,64183.082,24549.201,10238.873,29395.006,29147.676,58542.68,1.2212990148906209,1.2054052578742955
4342,4342,4342,4342,4342,4342,4342,4342,4342,4342,4342,0.033777837,-0.0038441627,0.001535238,-0.0023777396,-11.436845,-11.777707,-32.90121,-33.881794,-2.3377657,2.3913605,-0.0813147,0.08601317,-1.0356375,-1.0665036,-0.08481165,0.08251335,-0.95142496,-0.9797812,64183.082,24555.324,10236.901,29390.86,29143.562,58534.42,1.2212311683156727,1.2053016310445126
4343,4343,4343,4343,4343,4343,4343,4343,4343,4343,4343,0.033785615,-0.0038443105,0.0015349422,-0.0023780353,-11.439043,-11.779172,-32.90753,-33.886005,-2.3374202,2.3908997,-0.08133288,0.08603177,-1.0358366,-1.0666362,-0.08483144,0.082530476,-0.951589,-0.9798836,64188.02,24561.432,10232.957,29393.63,29146.312,58539.945,1.2210952844105671,1.205198113328157
4344,4344,4344,4344,4344,4344,4344,4344,4344,4344,4344,0.033793394,-0.0038443105,0.0015347939,-0.0023781834,-11.439776,-11.779905,-32.90964,-33.88812,-2.3371894,2.3906686,-0.081351064,0.08605037,-1.035903,-1.0667026,-0.084851235,0.082547605,-0.9516312,-0.9799252,64188.02,24564.492,10230.979,29392.55,29145.24,58537.79,1.221027129084287,1.205128955725264
4345,4345,4345,4345,4345,4345,4345,4345,4345,4345,4345,0.033801176,-0.0038444584,0.0015344981,-0.0023784796,-11.441975,-11.781372,-32.915966,-33.892338,-2.3368435,2.3902078,-0.08136924,0.086068965,-1.036102,-1.0668355,-0.084871024,0.08256473,-0.9517952,-0.9800279,64192.96,24570.61,10227.035,29395.312,29147.979,58543.29,1.2208912174488205,1.205025300257725
4346,4346,4346,4346,4346,4346,4346,4346,4346,4346,4346,0.033808954,-0.0038444584,0.0015343502,-0.0023786272,-11.442707,-11.782104,-32.91807,-33.89444,-2.3366137,2.3899775,-0.08138742,0.08608756,-1.0361683,-1.0669017,-0.08489081,0.08258184,-0.95183724,-0.9800693,64192.96,24573.66,10225.065,29394.234,29146.91,58541.145,1.2208232842021913,1.20495643040715
4347,4347,4347,4347,4347,4347,4347,4347,4347,4347,4347,0.033816732,-0.0038444584,0.0015342024,-0.0023789236,-11.4434395,-11.783571,-32.92018,-33.898663,-2.3362675,2.3897474,-0.081405595,0.08610615,-1.0362347,-1.0670346,-0.0849106,0.08259896,-0.95187944,-0.98017204,64192.96,24579.785,10223.094,29390.08,29142.791,58532.87,1.2207554053417706,1.2048526671331057
4348,4348,4348,4348,4348,4348,4348,4348,4348,4348,4348,0.03382451,-0.003844607,0.0015339061,-0.0023792193,-11.4456415,-11.785036,-32.926517,-33.902878,-2.3359222,2.3892858,-0.081423774,0.08612474,-1.0364342,-1.0671673,-0.08493038,0.082616076,-0.9520438,-0.9802745,64197.92,24585.895,10219.1455,29392.877,29145.564,58538.44,1.2206192207304567,1.204749162881628
