,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,0.008529764,-0.003396644,0.0014186226,-0.0019516788,-9.797775,-9.667291,-28.185978,-27.810604,-2.230231,2.2097147,-0.0050420505,0.004869559,-0.8872154,-0.87539965,-0.0050548045,0.004857741,-0.882742,-0.87098587,50109.16,16543.742,8740.792,24824.627,24615.75,49440.375,1.1661820546873234,1.1725536517052082
1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,0.008537564,-0.0033996038,0.0014221743,-0.0019519752,-9.794843,-9.668759,-28.177542,-27.814829,-2.2350717,2.215247,-0.005059474,0.0048868246,-0.8869498,-0.87553257,-0.0050723166,0.0048749233,-0.88246226,-0.8711028,50196.527,16548.768,8784.614,24863.145,24653.945,49517.09,1.1679041821102065,1.1740510915403255
1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,0.008545368,-0.0034025633,0.0014254302,-0.0019522714,-9.793374,-9.670227,-28.173319,-27.81905,-2.2396815,2.2203186,-0.0050769346,0.0049041323,-0.88681686,-0.8756655,-0.005089866,0.004892146,-0.88231456,-0.8712198,50283.96,16553.791,8824.883,24905.285,24695.73,49601.016,1.1694802987610513,1.1754750225030979
1096,1096,1096,1096,1096,1096,1096,1096,1096,1096,1096,1096,0.008553174,-0.003405523,0.0014289819,-0.0019522714,-9.790442,-9.670227,-28.164885,-27.81905,-2.2447526,2.2258508,-0.0050944327,0.0049214815,-0.8865514,-0.8756655,-0.0051074536,0.0049094106,-0.8820349,-0.8712045,50371.48,16553.791,8868.916,24948.773,24738.854,49687.625,1.1711967294084422,1.177039106879809
1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,0.008560977,-0.0034084828,0.0014322378,-0.0019525671,-9.788976,-9.671692,-28.160664,-27.823263,-2.2493632,2.2309222,-0.0051119686,0.0049388716,-0.8864185,-0.8757981,-0.00512508,0.0049267155,-0.8818872,-0.8713211,50459.074,16558.807,8909.377,24990.89,24780.615,49771.508,1.1727676073200162,1.1784590386816594
1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,0.008568782,-0.003411147,0.0014357895,-0.0019528631,-9.784579,-9.673158,-28.148018,-27.82748,-2.253974,2.2364547,-0.005129541,0.004956303,-0.8860204,-0.87593085,-0.0051427423,0.0049440614,-0.88147557,-0.8714377,50537.99,16563.826,8953.62,25020.543,24810.02,49830.562,1.1744785023042077,1.1798770185989749
1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,0.008576586,-0.0034141068,0.001439045,-0.0019531592,-9.783114,-9.674624,-28.143805,-27.831701,-2.2585838,2.2415254,-0.005147149,0.004973776,-0.8858878,-0.8760637,-0.005160441,0.004961448,-0.881328,-0.8715545,50625.727,16568.85,8994.268,25062.61,24851.73,49914.34,1.1760440214806642,1.1812926838142235
1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,0.008584391,-0.0034170663,0.0014425971,-0.001953455,-9.780179,-9.676089,-28.135357,-27.835915,-2.263425,2.2470586,-0.0051647937,0.0049912906,-0.8856219,-0.8761963,-0.0051781773,0.0049788756,-0.88104784,-0.87167096,50713.535,16573.867,9038.726,25100.941,24889.742,49990.684,1.1777495403862515,1.1827772573674362
1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,0.0085921919999999,-0.003420026,0.0014458525,-0.0019537506,-9.778715,-9.677553,-28.131147,-27.840128,-2.268035,2.252129,-0.0051824753,0.0050088465,-0.8854894,-0.87632895,-0.005195951,0.004996344,-0.8809004,-0.87178737,50801.426,16578.885,9079.564,25142.979,24931.424,50074.402,1.1793098587954929,1.1841888868547263
1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,0.0085999959999999,-0.0034226899,0.0014494042,-0.001954047,-9.774318,-9.679022,-28.118496,-27.84435,-2.272645,2.2576616,-0.0052001933,0.005026444,-0.8850912,-0.87646186,-0.0052137612,0.0050138533,-0.8804885,-0.8719041,50880.594,16583.916,9124.228,25172.447,24960.646,50133.094,1.181009637381946,1.1855985264528635
1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,0.0086078009999999,-0.0034256496,0.0014526601,-0.001954047,-9.772851,-9.679022,-28.114275,-27.84435,-2.2774858,2.262733,-0.0052179475,0.005044082,-0.8849583,-0.87646186,-0.0052316086,0.0050314036,-0.88034064,-0.8718885,50968.63,16583.916,9165.266,25219.447,25007.25,50226.695,1.1825651877232157,1.1870766040757754
1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,0.0086156039999999,-0.0034286098,0.0014562117,-0.0019543427,-9.769921,-9.680487,-28.105848,-27.848564,-2.2823272,2.2682652,-0.00523574,0.0050617624,-0.8846931,-0.8765945,-0.0052494947,0.0050489944,-0.8800611,-0.87200487,51056.754,16588.936,9210.137,25257.684,25045.164,50302.848,1.1842593242560242,1.1885526830063915
1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,0.0086234099999999,-0.0034312732,0.0014594677,-0.0019546389,-9.766985,-9.681953,-28.097403,-27.852785,-2.2867067,2.273337,-0.0052535683,0.0050794836,-0.8844272,-0.87672734,-0.005267417,0.0050666267,-0.87978077,-0.8721214,51136.105,16593.963,9251.37,25290.773,25077.977,50368.75,1.1858099538605702,1.1898860603996357
1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,0.0086312139999999,-0.0034342334,0.0014630193,-0.0019549348,-9.764055,-9.683419,-28.088974,-27.857002,-2.2915478,2.2788692,-0.005271433,0.0050972463,-0.88416195,-0.8768601,-0.0052853758,0.0050842995,-0.87950116,-0.8722378,51224.375,16598.988,9296.451,25328.938,25115.818,50444.758,1.1874986068564455,1.1913579100746388
1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,0.0086390189999999,-0.0034368965,0.0014662752,-0.001955231,-9.76112,-9.684886,-28.080528,-27.861221,-2.295927,2.2839406,-0.005289333,0.0051150504,-0.88389605,-0.87699294,-0.005303371,0.005102013,-0.87922084,-0.8723542,51303.85,16604.02,9337.875,25361.959,25148.56,50510.52,1.189044103728668,1.1926874637437008
1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,0.008646824,-0.0034398567,0.0014698269,-0.001955231,-9.75819,-9.684886,-28.072102,-27.861221,-2.3009987,2.289473,-0.00530727,0.005132896,-0.8836308,-0.87699294,-0.005321404,0.0051197675,-0.8789411,-0.8723385,51392.27,16604.02,9383.168,25405.082,25191.322,50596.406,1.1907273695758938,1.1942250590509238
1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,0.008654624,-0.0034428162,0.0014730823,-0.0019555266,-9.756723,-9.686351,-28.06788,-27.865435,-2.305609,2.2945437,-0.005325245,0.0051507824,-0.88349795,-0.87712556,-0.005339475,0.0051375628,-0.8787931,-0.87245464,51480.734,16609.041,9424.778,25446.916,25232.805,50679.72,1.19226767581556,1.1956207225919444
1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,0.008662428,-0.0034454803,0.0014766346,-0.0019558226,-9.752324,-9.687817,-28.055227,-27.869652,-2.3102198,2.300077,-0.005343256,0.005168711,-0.8830997,-0.8772583,-0.0053575826,0.005155399,-0.8783811,-0.8725709,51560.438,16614.068,9470.288,25476.082,25261.727,50737.81,1.1939458015335498,1.197014592018105
1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,0.0086702339999999,-0.003448144,0.00147989,-0.001956119,-9.749394,-9.689284,-28.046797,-27.873877,-2.3145988,2.3051476,-0.0053613023,0.0051866802,-0.88283426,-0.8773912,-0.0053757257,0.0051732757,-0.8781011,-0.8726873,51640.195,16619.104,9512.09,25509.004,25294.37,50803.375,1.1954811319130958,1.1983365906726064
1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,0.008678037,-0.0034511038,0.0014834416,-0.0019564147,-9.746462,-9.690749,-28.038363,-27.87809,-2.31944,2.31068,-0.0053793844,0.0052046916,-0.88256884,-0.87752384,-0.005393905,0.005191194,-0.87782115,-0.87280333,51728.887,16624.129,9557.8,25546.957,25332.004,50878.96,1.197153606355927,1.1997960940024253
1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,0.008685842,-0.0034537679,0.0014866976,-0.0019564147,-9.743529,-9.690749,-28.029926,-27.87809,-2.3240507,2.3157516,-0.0053975033,0.005222744,-0.88230324,-0.87752384,-0.0054121222,0.0052091526,-0.877541,-0.8727874,51808.777,16624.129,9599.804,25584.848,25369.574,50954.42,1.198684324937636,1.2011841295844616
1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,0.008693646,-0.0034567274,0.0014902492,-0.001956711,-9.740598,-9.692218,-28.021492,-27.882313,-2.3288906,2.3212838,-0.005415659,0.005240837,-0.88203776,-0.8776568,-0.0054303766,0.005227152,-0.8772609,-0.8729037,51897.605,16629.166,9645.725,25622.717,25407.127,51029.844,1.2003513949313327,1.2026390953313588
1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,0.0087014509999999,-0.0034593912,0.0014935051,-0.0019570068,-9.737664,-9.693683,-28.013052,-27.886526,-2.3332708,2.3263552,-0.0054338505,0.0052589723,-0.8817721,-0.87778944,-0.005448668,0.0052451924,-0.87698066,-0.87301964,51977.625,16634.191,9687.918,25655.514,25439.646,51095.16,1.2018771700174489,1.203954044149965
1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,0.008709251,-0.003462055,0.0014970568,-0.0019573024,-9.733267,-9.695147,-28.0004,-27.89074,-2.3378816,2.3318875,-0.0054520774,0.005277149,-0.8813739,-0.87792206,-0.0054669944,0.0052632736,-0.87656856,-0.87313557,52057.703,16639.219,9734.052,25684.436,25468.326,51152.76,1.2035389602291942,1.2053363542690338
1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,0.008717056,-0.0034650147,0.0015003127,-0.0019573024,-9.731799,-9.695147,-27.996181,-27.89074,-2.3427224,2.3369591,-0.005470341,0.0052953665,-0.8812411,-0.87792206,-0.005485358,0.0052813957,-0.8764204,-0.87311953,52146.75,16639.219,9776.4375,25731.092,25514.588,51245.68,1.205059943176295,1.2067855648036578
1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,0.00872486,-0.0034676786,0.0015038644,-0.0019575986,-9.727402,-9.696614,-27.98353,-27.89496,-2.3473322,2.3424914,-0.0054886416,0.005313626,-0.88084286,-0.8780549,-0.0055037597,0.0052995584,-0.8760082,-0.8732356,52226.957,16644.256,9822.78,25759.92,25543.174,51303.094,1.2067164570661935,1.2081636703663743
1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,0.008732664,-0.0034703426,0.0015071199,-0.001957895,-9.724473,-9.698082,-27.975103,-27.899183,-2.3517115,2.3475623,-0.0055069774,0.0053319265,-0.88057756,-0.87818784,-0.0055221966,0.005317762,-0.87572825,-0.8733517,52307.24,16649.295,9865.354,25792.588,25575.566,51368.156,1.2082324093136692,1.209471110896679
1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,0.008740469,-0.0034733023,0.0015106719,-0.001957895,-9.721539,-9.698082,-27.966663,-27.899183,-2.3567832,2.353095,-0.0055253496,0.0053502684,-0.8803119,-0.87818784,-0.005540671,0.0053360066,-0.87544787,-0.87333554,52396.496,16649.295,9911.91,25835.29,25617.91,51453.2,1.2098837999189904,1.210983134440873
1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,0.008748274,-0.0034759662,0.0015142238,-0.0019581907,-9.71714,-9.699547,-27.95401,-27.903397,-2.3613937,2.3586276,-0.00554376,0.0053686537,-0.8799136,-0.87832046,-0.0055591837,0.0053542936,-0.8750356,-0.87345123,52476.9,16654.324,9958.575,25863.998,25646.377,51510.375,1.2115324381547654,1.2123556796394974
1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,0.008756078,-0.0034786295,0.0015174791,-0.0019584864,-9.714208,-9.701012,-27.945572,-27.90761,-2.3657734,2.3636982,-0.0055622053,0.00538708,-0.87964803,-0.87845314,-0.0055777323,0.0053726216,-0.87475526,-0.873567,52557.348,16659.355,10001.439,25896.555,25678.66,51575.215,1.213041023460658,1.2136577732410658
1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,0.008763884,-0.0034812938,0.0015210314,-0.0019587828,-9.709808,-9.702479,-27.932919,-27.911835,-2.3703842,2.3692315,-0.005580686,0.005405548,-0.87924975,-0.87858605,-0.005596316,0.0053909905,-0.8743429,-0.8736829,52637.883,16664.396,10048.319,25925.168,25707.031,51632.2,1.2146846768158175,1.2150267438008058
1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,0.008771684,-0.0034839574,0.0015242867,-0.0019587828,-9.706878,-9.702479,-27.924488,-27.911835,-2.3749936,2.3743021,-0.0055992026,0.005424057,-0.87898433,-0.87858605,-0.005614937,0.0054094,-0.8740627,-0.87366664,52718.46,16664.396,10091.376,25962.69,25744.238,51706.93,1.2161885177563037,1.2163934280263988
1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,0.008779488,-0.003486621,0.0015278384,-0.0019590785,-9.702478,-9.703944,-27.91183,-27.916048,-2.3796043,2.3798344,-0.005617755,0.0054426077,-0.87858593,-0.8787187,-0.005633594,0.0054278504,-0.87365025,-0.8737823,52799.1,16669.43,10138.458,25991.215,25772.523,51763.74,1.217826714211838,1.2177586316356652
1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,0.008787294,-0.003489285,0.0015310943,-0.0019593742,-9.699547,-9.705409,-27.903397,-27.920261,-2.383984,2.384906,-0.0056363423,0.0054611997,-0.87832046,-0.8788513,-0.0056522866,0.0054463414,-0.87336993,-0.8738978,52879.82,16674.463,10181.716,26023.64,25804.678,51828.32,1.219326136407017,1.2190537136004114
1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,0.008795097,-0.0034919488,0.001534646,-0.0019593742,-9.695149,-9.705409,-27.890747,-27.920261,-2.3888252,2.3904383,-0.005654966,0.005479833,-0.8779223,-0.8788513,-0.0056710155,0.0054648733,-0.87295765,-0.8738814,52960.59,16674.463,10229.008,26057.12,25837.873,51894.992,1.2209592050702622,1.2204833126579246
1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,0.008802901,-0.0034946129,0.0015379018,-0.0019596706,-9.692218,-9.706877,-27.882313,-27.924484,-2.393205,2.3955097,-0.0056736255,0.005498508,-0.8776568,-0.8789843,-0.0056897816,0.005483446,-0.8726773,-0.8739973,53041.43,16679.506,10272.456,26089.467,25869.95,51959.414,1.2224538822897608,1.2217749024856628
1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,0.008810706,-0.003497276,0.0015411574,-0.0019599667,-9.689283,-9.7083435,-27.873873,-27.928705,-2.3975837,2.4005806,-0.005692319,0.005517222,-0.8773911,-0.8791171,-0.005708582,0.005502058,-0.8723967,-0.87411284,53122.3,16684.549,10315.993,26121.758,25901.969,52023.727,1.2239461817493653,1.2230645025012958
1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,0.00881851,-0.00349994,0.0015447094,-0.0019599667,-9.684885,-9.7083435,-27.86122,-27.928705,-2.402425,2.4061136,-0.0057110484,0.005535978,-0.8769928,-0.8791171,-0.005727419,0.0055207107,-0.87198424,-0.8740964,53203.266,16684.549,10363.602,26155.113,25935.043,52090.156,1.225571934590936,1.2244884126848183
1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,0.008826311,-0.0035026039,0.0015479649,-0.0019602624,-9.681953,-9.709808,-27.852785,-27.932919,-2.4068048,2.4111845,-0.005729814,0.005554775,-0.87672734,-0.87924975,-0.0057462924,0.005539404,-0.87170386,-0.8742118,53284.28,16689.584,10407.329,26187.373,25967.031,52154.406,1.2270595916834757,1.2257748432306086
1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,0.008834114,-0.003505268,0.0015515166,-0.0019605581,-9.677557,-9.711273,-27.840137,-27.937132,-2.4114156,2.4167166,-0.0057486147,0.0055736136,-0.87632924,-0.8793824,-0.0057652015,0.0055581382,-0.8712916,-0.8743271,53365.367,16694.617,10455.142,26215.607,25995.027,52210.633,1.228680031443661,1.2271273371168006
1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,0.00884192,-0.0035079317,0.0015547725,-0.0019608547,-9.674624,-9.712743,-27.831701,-27.941359,-2.4157948,2.4217882,-0.0057674507,0.0055924933,-0.8760637,-0.8795154,-0.0057841465,0.0055769132,-0.8710111,-0.8744429,53446.508,16699.67,10499.068,26247.77,26026.92,52274.688,1.2301632799250555,1.228410203864422
1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,0.008849724,-0.003510595,0.0015583242,-0.0019608547,-9.670224,-9.712743,-27.819042,-27.941359,-2.4206352,2.4273207,-0.0057863225,0.0056114146,-0.8756652,-0.8795154,-0.005803128,0.005595729,-0.8705983,-0.87442625,53527.695,16699.67,10547.091,26280.936,26059.805,52340.742,1.2317788189051126,1.2298262648228
1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,0.008857529,-0.0035132596,0.0015615801,-0.0019611504,-9.6672945,-9.714208,-27.810616,-27.945572,-2.425016,2.4323921,-0.0058052302,0.005630377,-0.87539995,-0.87964803,-0.005822146,0.0056145857,-0.87031806,-0.87454146,53608.98,16704.709,10591.211,26313.06,26091.66,52404.72,1.2332574233516296,1.2311061432361237
1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,0.008865334,-0.003515627,0.0015651317,-0.0019614461,-9.661428,-9.715672,-27.793741,-27.949785,-2.4293954,2.4379241,-0.005824172,0.005649381,-0.8748688,-0.87978065,-0.0058411984,0.005633483,-0.86977345,-0.8746567,53681.254,16709.746,10639.442,26332.064,26110.504,52442.57,1.2348678299281308,1.2323839774192056
1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,0.008873138,-0.003518291,0.0015683877,-0.0019617425,-9.658497,-9.71714,-27.785305,-27.95401,-2.4337757,2.442996,-0.005843148,0.0056684264,-0.8746033,-0.8799136,-0.005860286,0.005652421,-0.8694928,-0.8747722,53762.64,16714.795,10683.756,26364.09,26142.262,52506.35,1.2363420225781923,1.2336604429279143
1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,0.008880944,-0.0035209549,0.0015719393,-0.0019617425,-9.654099,-9.71714,-27.772655,-27.95401,-2.4386163,2.448528,-0.00586216,0.005687513,-0.87420505,-0.8799136,-0.00587941,0.0056714,-0.8690803,-0.87475544,53844.082,16714.795,10732.196,26397.09,26174.984,52572.074,1.2379474733284805,1.2350691520936599
1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,0.008888744,-0.0035236182,0.0015751952,-0.0019620387,-9.651164,-9.718607,-27.764212,-27.95823,-2.4429953,2.4535997,-0.005881208,0.005706641,-0.8739393,-0.8800464,-0.0058985706,0.00569042,-0.86879945,-0.8748707,53925.57,16719.844,10776.701,26429.027,26206.652,52635.68,1.2394170783932479,1.2363418192668696
1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,0.008896548,-0.0035259863,0.0015784508,-0.0019620387,-9.646769,-9.718607,-27.751566,-27.95823,-2.4473753,2.4586706,-0.0059002903,0.005725809,-0.87354124,-0.8800464,-0.0059177657,0.0057094786,-0.8683871,-0.8748539,53998.082,16719.844,10821.293,26456.943,26234.334,52691.277,1.2408842955851704,1.2376131588926222
1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,0.008904354,-0.0035286504,0.0015820024,-0.0019623344,-9.642372,-9.720072,-27.738918,-27.962442,-2.4519858,2.464203,-0.0059194076,0.005745018,-0.87314314,-0.88017905,-0.0059369965,0.005728578,-0.86797464,-0.8749689,54079.707,16724.885,10870.045,26484.78,26261.936,52746.715,1.242482591754476,1.2389496596553629
1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,0.008912157,-0.0035313135,0.0015852584,-0.0019626303,-9.639435,-9.721538,-27.73047,-27.96666,-2.4563653,2.4692745,-0.00593856,0.0057642683,-0.87287724,-0.8803118,-0.0059562633,0.0057477183,-0.8676936,-0.875084,54161.367,16729.93,10914.835,26516.604,26293.49,52810.094,1.2439454942891572,1.2402175455874147
1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,0.008919961,-0.0035336819,0.00158881,-0.0019629265,-9.6335745,-9.723004,-27.71361,-27.97088,-2.4607456,2.4748068,-0.0059577464,0.00578356,-0.87234646,-0.88044465,-0.0059755645,0.0057668993,-0.86714923,-0.8751992,54234.043,16734.977,10963.798,26535.268,26311.998,52847.266,1.245538880348876,1.2414840571841912
1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,0.0089277639999999,-0.0035363457,0.0015920659,-0.0019629265,-9.630641,-9.723004,-27.705172,-27.97088,-2.4653559,2.4798782,-0.005976968,0.005802893,-0.8720809,-0.88044465,-0.0059949015,0.0057861214,-0.8668685,-0.8751823,54315.836,16734.977,11008.778,26572.084,26348.504,52920.586,1.2469972931738686,1.2428153402099766
1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,0.00893557,-0.0035387133,0.0015953213,-0.0019632222,-9.626244,-9.724469,-27.692522,-27.975094,-2.469505,2.484949,-0.005996224,0.005822266,-0.8716827,-0.88057727,-0.0060142735,0.005805382,-0.8664559,-0.8752971,54388.598,16740.02,11053.847,26594.73,26370.963,52965.695,1.2484534099590656,1.2440119324862737
1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,0.008943374,-0.0035413771,0.0015988735,-0.0019635186,-9.621843,-9.725937,-27.679863,-27.979317,-2.4741151,2.490482,-0.006015514,0.00584168,-0.87128425,-0.88071024,-0.00603368,0.0058246837,-0.86604303,-0.87541234,54470.508,16745.076,11103.127,26622.303,26398.303,53020.605,1.2500398355607036,1.2453397991065658
1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,0.008951174,-0.0035437448,0.0016021288,-0.0019635186,-9.617447,-9.725937,-27.667213,-27.979317,-2.478495,2.4955528,-0.006034839,0.0058611357,-0.8708861,-0.88071024,-0.006053122,0.005844026,-0.86563045,-0.8753953,54543.367,16745.076,11148.385,26649.908,26425.674,53075.582,1.2514915319909952,1.2465997289793473
1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,0.0089589799999999,-0.0035464086,0.0016053849,-0.0019638143,-9.614513,-9.727402,-27.658775,-27.98353,-2.4828749,2.5006247,-0.0060541984,0.0058806306,-0.8706205,-0.88084286,-0.006072599,0.005863407,-0.8653496,-0.8755101,54625.4,16750.12,11193.745,26681.535,26457.035,53138.57,1.2529414382829738,1.2478580734261606
1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,0.0089667839999999,-0.0035487763,0.0016089365,-0.00196411,-9.608649,-9.728867,-27.641905,-27.987743,-2.4872546,2.5061567,-0.0060735918,0.005900167,-0.8700894,-0.8809755,-0.006092111,0.005882829,-0.86480486,-0.8756248,54698.363,16755.162,11243.328,26699.871,26475.217,53175.086,1.2545204803091585,1.2491147790803119
