,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,True Strain Rate 1W,True Strain Rate 3W
8467,8467,8467,0.073223885,-0.0037285832,0.0027413485,-0.0010844634,-4.8900905,-5.3716955,-14.067681,-15.45315,-4.1943316,4.270056,-0.32655504,0.33624834,-0.44281107,-0.4864217,-0.39534903,0.28986594,-0.2982089,-0.6499802,1.6620409886827718,1.6475679540983346
8468,8468,8468,0.073232535,-0.0037285832,0.0027412004,-0.0010846114,-4.890824,-5.3724284,-14.069792,-15.455258,-4.1941013,4.2698255,-0.3265913,0.33628526,-0.44287747,-0.48648807,-0.39540288,0.28989357,-0.29823753,-0.6500868,1.6619972500505988,1.6475236163233775
8469,8469,8469,0.073241185,-0.0037285832,0.0027410525,-0.0010847592,-4.8915563,-5.3731604,-14.071898,-15.457365,-4.193871,4.269595,-0.32662758,0.3363222,-0.4429438,-0.48655438,-0.39545676,0.28992122,-0.29826614,-0.6501934,1.6619535095052744,1.6474792765824953
8470,8470,8470,0.073249835,-0.0037285832,0.0027409047,-0.0010849077,-4.8922887,-5.3738956,-14.074005,-15.45948,-4.1936407,4.269365,-0.32666385,0.3363591,-0.44301012,-0.48662096,-0.3955106,0.28994885,-0.29829472,-0.6503004,1.6619098619347292,1.647434934875513
8471,8471,8471,0.073258485,-0.0037285832,0.0027407564,-0.0010850555,-4.8930235,-5.374628,-14.076118,-15.461587,-4.19341,4.2691336,-0.32670012,0.33639604,-0.44307664,-0.48668727,-0.39556447,0.28997648,-0.29832345,-0.65040696,1.6618659467606953,1.647390514181574
8472,8472,8472,0.073267135,-0.0037285832,0.0027406083,-0.0010850555,-4.893757,-5.374628,-14.078229,-15.461587,-4.1932945,4.2689033,-0.3267364,0.33643296,-0.44314307,-0.48668727,-0.39561835,0.2900041,-0.2983521,-0.6504249,1.6618222384301549,1.647368274211234
8473,8473,8473,0.073275775,-0.0037285832,0.0027406083,-0.0010852034,-4.893757,-5.3753605,-14.078229,-15.463694,-4.193179,4.2689033,-0.32677266,0.3364699,-0.44314307,-0.48675358,-0.3956722,0.29003173,-0.29833603,-0.6505315,1.6618222384301549,1.6473460337462666
8474,8474,8474,0.073284435,-0.0037285832,0.0027404607,-0.0010853512,-4.894488,-5.376093,-14.080332,-15.4658,-4.1929493,4.268673,-0.32680893,0.33650678,-0.44320926,-0.4868199,-0.39572605,0.29005933,-0.29836452,-0.6506381,1.6617785281891126,1.6473018016718302
8475,8475,8475,0.073293075,-0.0037285832,0.0027403126,-0.0010854997,-4.895221,-5.376828,-14.082442,-15.467916,-4.192718,4.2684426,-0.32684517,0.3365437,-0.4432757,-0.48688647,-0.39577994,0.29008695,-0.29839316,-0.65074503,1.6617347970564607,1.6472572595170782
8476,8476,8476,0.073301715,-0.0037285832,0.002740165,-0.0010854997,-4.8959527,-5.376828,-14.084546,-15.467916,-4.192603,4.2682123,-0.32688144,0.33658063,-0.4433419,-0.48688647,-0.3958338,0.29011458,-0.29842168,-0.65076303,1.6616910829930844,1.6472351128737526
8477,8477,8477,0.073310375,-0.0037285832,0.0027400164,-0.0010856475,-4.8966885,-5.37756,-14.086662,-15.470022,-4.192373,4.267981,-0.3269177,0.33661753,-0.44340852,-0.48695278,-0.39588767,0.29014218,-0.29845044,-0.6508696,1.6616471771926777,1.6471908181156256
8478,8478,8478,0.073319015,-0.0037285832,0.0027400164,-0.0010857953,-4.8966885,-5.3782926,-14.086662,-15.472129,-4.1922574,4.267981,-0.32695395,0.33665445,-0.44340852,-0.48701912,-0.39594153,0.2901698,-0.29843435,-0.6509763,1.6616471771926777,1.6471685544441126
8479,8479,8479,0.073327665,-0.0037285832,0.0027398686,-0.0010859433,-4.897421,-5.3790255,-14.088769,-15.474237,-4.1920266,4.2677507,-0.32699022,0.33669135,-0.44347483,-0.48708546,-0.3959954,0.29019743,-0.2984629,-0.65108293,1.6616034592988296,1.647124102655229
8480,8480,8480,0.073336315,-0.0037285832,0.0027397207,-0.0010859433,-4.8981533,-5.3790255,-14.090876,-15.474237,-4.191912,4.2675204,-0.32702646,0.33672825,-0.44354117,-0.48708546,-0.39604926,0.29022503,-0.29849148,-0.6511009,1.6615597394936437,1.647102030105608
8481,8481,8481,0.073344965,-0.0037285832,0.0027397207,-0.0010860916,-4.8981533,-5.3797603,-14.090876,-15.476351,-4.1917963,4.2675204,-0.3270627,0.33676517,-0.44354117,-0.487152,-0.39610314,0.29025263,-0.29847538,-0.65120786,1.6615597394936437,1.6470797451960821
8482,8482,8482,0.073353615,-0.0037285832,0.002739573,-0.0010862395,-4.8988853,-5.3804927,-14.092983,-15.478457,-4.191566,4.26729,-0.32709897,0.33680207,-0.44360748,-0.48721832,-0.396157,0.29028025,-0.29850394,-0.65131444,1.6615159987918582,1.6470353857692637
8483,8483,8483,0.073362265,-0.0037285832,0.002739573,-0.0010862395,-4.8988853,-5.3804927,-14.092983,-15.478457,-4.191566,4.26729,-0.3271352,0.33683896,-0.44360748,-0.48721832,-0.39621088,0.29030785,-0.29848784,-0.65133244,1.6615159987918582,1.6470353857692637
8484,8484,8484,0.073370905,-0.0037285832,0.0027394244,-0.0010863874,-4.899621,-5.3812256,-14.095099,-15.480566,-4.191335,4.267059,-0.32717144,0.3368759,-0.4436741,-0.4872847,-0.39626476,0.29033545,-0.2985166,-0.65143913,1.6614721422611818,1.6469908895345333
8485,8485,8485,0.073379565,-0.0037285832,0.0027392767,-0.0010863874,-4.9003525,-5.3812256,-14.097203,-15.480566,-4.1912203,4.266829,-0.3272077,0.33691278,-0.4437403,-0.4872847,-0.3963186,0.29036307,-0.29854506,-0.65145713,1.6614284736746094,1.6469687947810379
8486,8486,8486,0.073388205,-0.0037285832,0.0027392767,-0.0010865353,-4.9003525,-5.381958,-14.097203,-15.482673,-4.191105,4.266829,-0.32724395,0.33694968,-0.4437403,-0.487351,-0.3963725,0.29039067,-0.29852897,-0.65156376,1.6614284736746094,1.6469465839570319
8487,8487,8487,0.073396845,-0.0037285832,0.0027391287,-0.0010866831,-4.901086,-5.38269,-14.099313,-15.484779,-4.1908746,4.266598,-0.3272802,0.33698657,-0.44380674,-0.4874173,-0.39642638,0.29041827,-0.29855758,-0.6516704,1.6613846133051329,1.6469021993581567
8488,8488,8488,0.073405505,-0.0037285832,0.0027389806,-0.0010866831,-4.901819,-5.38269,-14.101423,-15.484779,-4.1907597,4.2663674,-0.32731643,0.33702347,-0.44387314,-0.4874173,-0.39648026,0.29044586,-0.29858616,-0.6516884,1.6613408269655257,1.6468800641149601
8489,8489,8489,0.073414145,-0.0037285832,0.0027389806,-0.0010868316,-4.901819,-5.383425,-14.101423,-15.486895,-4.190644,4.2663674,-0.32735267,0.33706036,-0.44387314,-0.4874839,-0.39653412,0.29047346,-0.29857007,-0.6517954,1.6613408269655257,1.646857774258338
8490,8490,8490,0.073422795,-0.0037285832,0.002738833,-0.0010869794,-4.9025507,-5.3841577,-14.103526,-15.489001,-4.1904135,4.2661376,-0.3273889,0.33709726,-0.44393936,-0.4875502,-0.396588,0.29050106,-0.29859853,-0.651902,1.6612971906225975,1.64681336645113
8491,8491,8491,0.073431445,-0.0037285832,0.0027386849,-0.0010871274,-4.903284,-5.3848906,-14.105637,-15.49111,-4.1901827,4.2659073,-0.32742515,0.33713415,-0.4440058,-0.48761657,-0.39664188,0.29052863,-0.2986271,-0.6520088,1.6612534574250613,1.6467688988703493
8492,8492,8492,0.073440095,-0.0037285832,0.0027386849,-0.0010871274,-4.903284,-5.3848906,-14.105637,-15.49111,-4.1901827,4.2659073,-0.3274614,0.33717105,-0.4440058,-0.48761657,-0.39669576,0.29055622,-0.29861104,-0.6520268,1.6612534574250613,1.6467688988703493
8493,8493,8493,0.073448745,-0.0037285832,0.0027385366,-0.0010872752,-4.904019,-5.385623,-14.10775,-15.4932165,-4.1899524,4.265676,-0.32749763,0.33720794,-0.4440723,-0.48768288,-0.39674965,0.29058382,-0.29863968,-0.6521334,1.6612095324057268,1.6467245256521166
8494,8494,8494,0.073457395,-0.0037285832,0.0027383887,-0.0010874232,-4.904751,-5.386356,-14.109857,-15.495325,-4.1897216,4.2654457,-0.32753387,0.33724484,-0.44413862,-0.48774925,-0.39680353,0.29061142,-0.29866818,-0.65224016,1.6611657953743644,1.646680054120537
8495,8495,8495,0.073466035,-0.0037285832,0.0027383887,-0.0010875715,-4.904751,-5.3870907,-14.109857,-15.497438,-4.189606,4.2654457,-0.3275701,0.33728173,-0.44413862,-0.48781577,-0.3968574,0.29063898,-0.29865208,-0.6523471,1.6611657953743644,1.6466577790745112
8496,8496,8496,0.073474695,-0.0037285832,0.0027382409,-0.0010877193,-4.9054832,-5.3878226,-14.111963,-15.499545,-4.1893764,4.2652154,-0.32760632,0.3373186,-0.44420493,-0.48788208,-0.3969113,0.29066658,-0.29868057,-0.6524538,1.6611220564299904,1.646613535816128
8497,8497,8497,0.073483335,-0.0037287308,0.0027380923,-0.0010878673,-4.9069505,-5.3885555,-14.116183,-15.501654,-4.18926,4.264984,-0.32764256,0.3373555,-0.4443378,-0.48794845,-0.39696518,0.29069415,-0.29875383,-0.65256053,1.661078106644949,1.646591105123787
8498,8498,8498,0.073491975,-0.0037287308,0.0027379447,-0.0010878673,-4.9076815,-5.3885555,-14.118287,-15.501654,-4.189145,4.2647543,-0.3276788,0.3373924,-0.44440398,-0.48794845,-0.39701906,0.29072174,-0.29878223,-0.65257853,1.6610344778303494,1.646568943722299
8499,8499,8499,0.073500635,-0.0037287308,0.0027379447,-0.0010880152,-4.9076815,-5.389288,-14.118287,-15.50376,-4.1890297,4.2647543,-0.327715,0.33742926,-0.44440398,-0.4880148,-0.39707294,0.2907493,-0.2987661,-0.6526853,1.6610344778303494,1.6465467240153973
8500,8500,8500,0.073509275,-0.0037287308,0.0027377966,-0.001088163,-4.908415,-5.3900204,-14.120398,-15.505867,-4.1887994,4.2645235,-0.32775125,0.33746615,-0.4444704,-0.4880811,-0.39712682,0.29077688,-0.2987947,-0.6527919,1.6609906381664292,1.6465023409372372
8501,8501,8501,0.073517935,-0.0037287308,0.0027377966,-0.001088163,-4.908415,-5.3900204,-14.120398,-15.505867,-4.1887994,4.2645235,-0.32778746,0.33750302,-0.4444704,-0.4880811,-0.3971807,0.29080445,-0.29877856,-0.6528099,1.6609906381664292,1.6465023409372372
8502,8502,8502,0.073526575,-0.0037287308,0.0027376488,-0.0010883114,-4.9091473,-5.3907557,-14.122504,-15.507982,-4.1885686,4.264293,-0.3278237,0.3375399,-0.44453672,-0.48814768,-0.39723462,0.29083204,-0.29880705,-0.65291697,1.66094685356822,1.6464578595234456
8503,8503,8503,0.073535215,-0.0037287308,0.002737501,-0.0010884593,-4.9098797,-5.391488,-14.124611,-15.510089,-4.1883383,4.264063,-0.3278599,0.33757678,-0.44460303,-0.488214,-0.3972885,0.2908596,-0.29883552,-0.65302366,1.6609031620365056,1.6464134725009432
8504,8504,8504,0.073543875,-0.0037288794,0.0027373526,-0.0010886071,-4.9113503,-5.3922205,-14.12884,-15.512196,-4.188224,4.263832,-0.32789615,0.33761364,-0.44473618,-0.4882803,-0.39734238,0.29088718,-0.29890892,-0.6531304,1.660859278620108,1.6463914420834118
8505,8505,8505,0.073552515,-0.0037288794,0.0027373526,-0.001088755,-4.9113503,-5.3929524,-14.12884,-15.514302,-4.1881084,4.263832,-0.32793236,0.33765054,-0.44473618,-0.4883466,-0.3973963,0.29091474,-0.2988928,-0.6532371,1.660859278620108,1.64636916060754
8506,8506,8506,0.073561165,-0.0037288794,0.0027373526,-0.001088755,-4.9113503,-5.3929524,-14.12884,-15.514302,-4.1881084,4.263832,-0.32796857,0.3376874,-0.44473618,-0.4883466,-0.39745018,0.2909423,-0.2988767,-0.6532551,1.660859278620108,1.64636916060754
8507,8507,8507,0.073569815,-0.0037288794,0.0027372045,-0.0010889034,-4.9120836,-5.3936877,-14.130951,-15.5164175,-4.1878777,4.2636013,-0.3280048,0.33772427,-0.4448026,-0.48841318,-0.39750406,0.29096988,-0.29890522,-0.65336215,1.6608154502730719,1.6463246925448778
8508,8508,8508,0.073578465,-0.0037288794,0.002737057,-0.0010890512,-4.9128146,-5.39442,-14.133055,-15.518524,-4.187647,4.2633715,-0.32804102,0.33776113,-0.4448688,-0.4884795,-0.39755797,0.29099742,-0.2989336,-0.6534689,1.6607717909981021,1.6462802225047193
8509,8509,8509,0.073587105,-0.0037288794,0.002737057,-0.0010891991,-4.9128146,-5.3951526,-14.133055,-15.520631,-4.187532,4.2633715,-0.32807723,0.33779803,-0.4448688,-0.4885458,-0.39761186,0.29102498,-0.29891747,-0.6535756,1.6607717909981021,1.6462580542124894
8510,8510,8510,0.073595765,-0.0037288794,0.0027369088,-0.0010893471,-4.9135485,-5.3958855,-14.135164,-15.522739,-4.1873016,4.2631407,-0.32811344,0.3378349,-0.44493523,-0.48861217,-0.39766577,0.29105255,-0.298946,-0.6536824,1.6607279398163142,1.6462136390422955
8511,8511,8511,0.073604405,-0.0037288794,0.0027369088,-0.0010893471,-4.9135485,-5.3958855,-14.135164,-15.522739,-4.1873016,4.2631407,-0.32814965,0.33787176,-0.44493523,-0.48861217,-0.39771965,0.29108012,-0.2989299,-0.6537004,1.6607279398163142,1.6462136390422955
8512,8512,8512,0.073613065,-0.0037288794,0.0027367612,-0.001089495,-4.9142795,-5.3966184,-14.137268,-15.524848,-4.1870713,4.262911,-0.32818586,0.33790863,-0.44500145,-0.48867854,-0.39777356,0.29110765,-0.29895827,-0.6538072,1.6606842957213424,1.6461692411780087
8513,8513,8513,0.073621705,-0.0037288794,0.0027367612,-0.0010896429,-4.9142795,-5.397351,-14.137268,-15.526955,-4.1869564,4.262911,-0.32822207,0.3379455,-0.44500145,-0.48874485,-0.39782745,0.29113522,-0.29894215,-0.653914,1.6606842957213424,1.6461470897044774
8514,8514,8514,0.073630345,-0.0037288794,0.0027366132,-0.0010897913,-4.915013,-5.398086,-14.139378,-15.52907,-4.1867256,4.26268,-0.32825828,0.33798236,-0.44506785,-0.48881143,-0.39788136,0.29116276,-0.29897064,-0.6540211,1.6606404026990813,1.6461025924854498
8515,8515,8515,0.073639005,-0.0037288794,0.0027366132,-0.0010899391,-4.915013,-5.3988185,-14.139378,-15.531177,-4.1866107,4.26268,-0.3282945,0.33801922,-0.44506785,-0.48887774,-0.39793527,0.29119033,-0.29895452,-0.65412784,1.6606404026990813,1.6460804395354862
8516,8516,8516,0.073647645,-0.0037290272,0.0027364646,-0.001090087,-4.916481,-5.3995504,-14.143601,-15.533283,-4.1864944,4.262449,-0.3283307,0.3380561,-0.4452008,-0.48894408,-0.39798915,0.29121786,-0.2990277,-0.6542346,1.6605965077501383,1.6460580161629506
8517,8517,8517,0.073656295,-0.0037290272,0.0027364646,-0.001090087,-4.916481,-5.3995504,-14.143601,-15.533283,-4.1864944,4.262449,-0.3283669,0.33809295,-0.4452008,-0.48894408,-0.39804307,0.29124543,-0.2990116,-0.65425265,1.6605965077501383,1.6460580161629506
8518,8518,8518,0.073664945,-0.0037290272,0.002736317,-0.0010902348,-4.9172125,-5.400283,-14.145705,-15.53539,-4.1862645,4.262219,-0.32840312,0.3381298,-0.44526702,-0.4890104,-0.39809698,0.29127297,-0.29903996,-0.6543594,1.6605528009082624,1.646013688515455
8519,8519,8519,0.073673595,-0.0037290272,0.002736169,-0.0010903833,-4.917946,-5.401018,-14.147815,-15.537505,-4.1860337,4.261988,-0.3284393,0.33816665,-0.44533342,-0.48907697,-0.3981509,0.2913005,-0.29906842,-0.6544665,1.6605089021137902,1.6459691853599174
8520,8520,8520,0.073682245,-0.0037290272,0.002736169,-0.0010905311,-4.917946,-5.4017506,-14.147815,-15.539612,-4.1859183,4.261988,-0.3284755,0.33820352,-0.44533342,-0.48914328,-0.39820477,0.29132807,-0.2990523,-0.65457326,1.6605089021137902,1.6459469330394276
8521,8521,8521,0.073690895,-0.0037290272,0.0027360206,-0.0010905311,-4.91868,-5.4017506,-14.149928,-15.539612,-4.1858025,4.2617574,-0.32851171,0.33824039,-0.44539997,-0.48914328,-0.3982587,0.2913556,-0.29908088,-0.65459126,1.6604650774123608,1.6459246030900898
8522,8522,8522,0.073699535,-0.0037290272,0.0027360206,-0.001090679,-4.91868,-5.402483,-14.149928,-15.5417185,-4.1856875,4.2617574,-0.3285479,0.33827722,-0.44539997,-0.4892096,-0.3983126,0.29138315,-0.29906476,-0.6546981,1.6604650774123608,1.6459024269128955
8523,8523,8523,0.073708195,-0.0037290272,0.0027358728,-0.0010908269,-4.9194126,-5.403216,-14.152035,-15.543827,-4.185457,4.261527,-0.3285841,0.3383141,-0.44546628,-0.48927596,-0.3983665,0.29141068,-0.29909316,-0.6548049,1.6604212888020222,1.6458579766595918
8524,8524,8524,0.073716835,-0.0037290272,0.0027358728,-0.0010909752,-4.9194126,-5.40395,-14.152035,-15.54594,-4.185342,4.261527,-0.32862028,0.33835095,-0.44546628,-0.48934248,-0.39842042,0.29143822,-0.299077,-0.654912,1.6604212888020222,1.6458357990048122
8525,8525,8525,0.073725475,-0.003729175,0.002735725,-0.0010909752,-4.9208775,-5.40395,-14.156249,-15.54594,-4.185342,4.2612967,-0.3286565,0.3383878,-0.4455989,-0.48934248,-0.39847434,0.29146576,-0.29914993,-0.65493,1.6603775172808788,1.6458357990048122
8526,8526,8526,0.073734135,-0.003729175,0.002735725,-0.0010911231,-4.9208775,-5.4046826,-14.156249,-15.548047,-4.1852264,4.2612967,-0.32869267,0.33842465,-0.4455989,-0.4894088,-0.39852825,0.2914933,-0.2991338,-0.6550368,1.6603775172808788,1.6458135051448142
8527,8527,8527,0.073742775,-0.003729175,0.0027355768,-0.001091271,-4.921611,-5.4054155,-14.158359,-15.550156,-4.184996,4.261066,-0.32872888,0.3384615,-0.44566533,-0.48947516,-0.39858216,0.29152083,-0.29916227,-0.6551437,1.6603336678134892,1.6457690702250696
8528,8528,8528,0.073751425,-0.003729175,0.0027354292,-0.0010914189,-4.9223423,-5.406148,-14.160462,-15.552262,-4.184766,4.260836,-0.32876506,0.33849835,-0.44573152,-0.48954147,-0.3986361,0.29154834,-0.29919055,-0.65525043,1.6602899494819487,1.6457247104798725
8529,8529,8529,0.073760075,-0.003729175,0.0027354292,-0.0010914189,-4.9223423,-5.406148,-14.160462,-15.552262,-4.184766,4.260836,-0.32880127,0.3385352,-0.44573152,-0.48954147,-0.39869002,0.29157588,-0.29917443,-0.6552685,1.6602899494819487,1.6457247104798725
8530,8530,8530,0.073768725,-0.003729175,0.0027352811,-0.0010915668,-4.9230757,-5.4068804,-14.162572,-15.554369,-4.1845355,4.2606053,-0.32883745,0.33857206,-0.44579795,-0.48960778,-0.39874393,0.29160342,-0.2992029,-0.6553753,1.6602460961745056,1.6456802523261505
8531,8531,8531,0.073777375,-0.003729175,0.0027352811,-0.0010917152,-4.9230757,-5.4076157,-14.162572,-15.556484,-4.18442,4.2606053,-0.32887363,0.3386089,-0.44579795,-0.48967436,-0.39879784,0.29163092,-0.29918677,-0.6554825,1.6602460961745056,1.6456579742866693
8532,8532,8532,0.073786025,-0.003729175,0.0027351328,-0.001091863,-4.92381,-5.408348,-14.164686,-15.558591,-4.1841893,4.260374,-0.3289098,0.33864573,-0.44586447,-0.4897407,-0.39885175,0.29165846,-0.29921526,-0.6555893,1.660202126883541,1.6456134745869768
8533,8533,8533,0.073794665,-0.003729175,0.0027351328,-0.001091863,-4.92381,-5.408348,-14.164686,-15.558591,-4.1841893,4.260374,-0.32894602,0.3386826,-0.44586447,-0.4897407,-0.3989057,0.29168597,-0.29919913,-0.65560734,1.660202126883541,1.6456134745869768
8534,8534,8534,0.073803325,-0.003729175,0.002734985,-0.001092011,-4.9245424,-5.409081,-14.166793,-15.560699,-4.1839585,4.260144,-0.3289822,0.33871943,-0.44593078,-0.48980704,-0.3989596,0.2917135,-0.2992275,-0.6557142,1.6601584028007466,1.6455689536166955
8535,8535,8535,0.073811965,-0.0037293234,0.002734985,-0.0010921588,-4.925277,-5.409813,-14.168906,-15.562806,-4.183959,4.260144,-0.32901838,0.33875626,-0.44599733,-0.48987338,-0.39901355,0.291741,-0.299256,-0.6558211,1.6601584028007466,1.6455690500680804
8536,8536,8536,0.073820605,-0.0037293234,0.0027348371,-0.0010923068,-4.9260097,-5.410546,-14.171013,-15.564915,-4.1837287,4.259914,-0.32905456,0.3387931,-0.44606364,-0.48993975,-0.39906746,0.29176855,-0.29928437,-0.65592796,1.660114676806073,1.6455246235755583
8537,8537,8537,0.073829265,-0.003729175,0.0027348371,-0.0010923068,-4.925275,-5.410546,-14.1689,-15.564915,-4.1836133,4.259914,-0.32909074,0.33882993,-0.44599712,-0.48993975,-0.3991214,0.29179606,-0.2992236,-0.655946,1.660114676806073,1.6455023613602278
8538,8538,8538,0.073837905,-0.0037293234,0.002734689,-0.0010924551,-4.926743,-5.4112806,-14.173122,-15.567028,-4.183498,4.259683,-0.32912692,0.3388668,-0.44613004,-0.49000627,-0.39917532,0.29182357,-0.29929662,-0.6560531,1.6600707587738446,1.6454801179412717
8539,8539,8539,0.073846565,-0.0037293234,0.0027345414,-0.001092603,-4.927474,-5.412013,-14.175226,-15.569135,-4.183268,4.2594533,-0.3291631,0.33890364,-0.44619626,-0.49007258,-0.39922926,0.2918511,-0.2993249,-0.65615994,1.6600270859867479,1.6454357453760884
8540,8540,8540,0.073855205,-0.0037293234,0.0027345414,-0.0010927509,-4.927474,-5.412746,-14.175226,-15.571243,-4.1831527,4.2594533,-0.32919928,0.33894047,-0.44619626,-0.49013895,-0.39928317,0.2918786,-0.29930878,-0.65626687,1.6600270859867479,1.6454135004752992
8541,8541,8541,0.073863845,-0.0037293234,0.0027343929,-0.0010927509,-4.92821,-5.412746,-14.177343,-15.571243,-4.183037,4.2592216,-0.32923546,0.3389773,-0.4462629,-0.49013895,-0.3993371,0.29190612,-0.29933733,-0.6562849,1.6599830310079144,1.6453911779048362
8542,8542,8542,0.073872505,-0.0037293234,0.0027343929,-0.0010928988,-4.92821,-5.4134784,-14.177343,-15.57335,-4.182922,4.2592216,-0.32927164,0.33901414,-0.4462629,-0.49020526,-0.39939106,0.29193363,-0.29932117,-0.65639174,1.6599830310079144,1.6453689898950237
8543,8543,8543,0.073881145,-0.0037293234,0.002734245,-0.0010930466,-4.928942,-5.414211,-14.17945,-15.575457,-4.1826916,4.2589912,-0.3293078,0.33905098,-0.4463292,-0.49027157,-0.39944497,0.29196113,-0.29934952,-0.6564986,1.6599392212838828,1.64532453521845
8544,8544,8544,0.073889795,-0.0037293234,0.002734245,-0.001093195,-4.928942,-5.4149456,-14.17945,-15.577572,-4.182576,4.2589912,-0.32934397,0.33908778,-0.4463292,-0.49033815,-0.3994989,0.29198864,-0.29933336,-0.65660584,1.6599392212838828,1.6453022299573674
8545,8545,8545,0.073898455,-0.0037293234,0.002734245,-0.001093195,-4.928942,-5.4149456,-14.17945,-15.577572,-4.182576,4.2589912,-0.32938015,0.33912462,-0.4463292,-0.49033815,-0.39955285,0.29201615,-0.2993172,-0.6566239,1.6599392212838828,1.6453022299573674
8546,8546,8546,0.073907095,-0.0037293234,0.0027340972,-0.0010933429,-4.9296746,-5.415678,-14.181557,-15.579679,-4.1823454,4.258761,-0.3294163,0.33916146,-0.44639552,-0.49040446,-0.3996068,0.29204366,-0.29934555,-0.6567308,1.659895447672248,1.6452577337202734
8547,8547,8547,0.073915735,-0.0037293234,0.0027340972,-0.0010934907,-4.9296746,-5.4164104,-14.181557,-15.581785,-4.1822305,4.258761,-0.32945248,0.3391983,-0.44639552,-0.49047077,-0.3996607,0.29207113,-0.2993294,-0.65683764,1.659895447672248,1.6452355620460797
8548,8548,8548,0.073924395,-0.0037293234,0.0027339486,-0.0010936386,-4.9304104,-5.417143,-14.183673,-15.583892,-4.1819997,4.2585297,-0.32948866,0.33923513,-0.44646215,-0.4905371,-0.39971465,0.29209864,-0.29935795,-0.6569445,1.6598514629604748,1.6451910242472112
8549,8549,8549,0.073933035,-0.0037293234,0.0027339486,-0.0010936386,-4.9304104,-5.417143,-14.183673,-15.583892,-4.1819997,4.2585297,-0.32952482,0.33927196,-0.44646215,-0.4905371,-0.3997686,0.29212615,-0.2993418,-0.6569626,1.6598514629604748,1.6451910242472112
8550,8550,8550,0.073941695,-0.0037293234,0.0027339486,-0.001093787,-4.9304104,-5.417878,-14.183673,-15.586007,-4.181884,4.2585297,-0.329561,0.33930877,-0.44646215,-0.49060366,-0.39982253,0.29215366,-0.29932564,-0.6570698,1.6598514629604748,1.645168696709899
8551,8551,8551,0.073950335,-0.0037293234,0.0027338008,-0.001093787,-4.931143,-5.417878,-14.18578,-15.586007,-4.181769,4.2582994,-0.32959715,0.3393456,-0.44652846,-0.49060366,-0.39987648,0.29218113,-0.29935396,-0.65708786,1.6598076664895336,1.6451465037630675
8552,8552,8552,0.073958975,-0.0037293234,0.0027338008,-0.0010939349,-4.931143,-5.4186106,-14.18578,-15.588114,-4.181654,4.2582994,-0.32963333,0.33938244,-0.44652846,-0.49067,-0.39993042,0.29220864,-0.2993378,-0.6571948,1.6598076664895336,1.645124310323698
8553,8553,8553,0.073967635,-0.0037293234,0.0027338008,-0.0010940827,-4.931143,-5.4193425,-14.18578,-15.59022,-4.1815386,4.2582994,-0.32966948,0.33941925,-0.44652846,-0.4907363,-0.3999844,0.29223612,-0.29932165,-0.65730166,1.6598076664895336,1.6451020391946245
8554,8554,8554,0.073976275,-0.0037293234,0.002733653,-0.0010940827,-4.931875,-5.4193425,-14.187886,-15.59022,-4.181423,4.258069,-0.32970566,0.33945608,-0.44659477,-0.4907363,-0.40003833,0.29226363,-0.29934996,-0.6573197,1.6597638490819886,1.6450797289701022
8555,8555,8555,0.073984925,-0.0037294715,0.002733653,-0.0010942307,-4.9326086,-5.4200754,-14.189997,-15.592329,-4.1814237,4.258069,-0.3297418,0.33949292,-0.4466612,-0.49080268,-0.40009227,0.2922911,-0.29937834,-0.6574267,1.6597638490819886,1.6450798640681155
8556,8556,8556,0.073993575,-0.0037294715,0.002733653,-0.0010943785,-4.9326086,-5.420808,-14.189997,-15.594436,-4.1813083,4.258069,-0.32977796,0.33952972,-0.4466612,-0.490869,-0.40014622,0.2923186,-0.29936218,-0.6575336,1.6597638490819886,1.6450575919491406
8557,8557,8557,0.074002225,-0.0037294715,0.002733653,-0.001094527,-4.9326086,-5.421543,-14.189997,-15.596551,-4.181193,4.258069,-0.32981414,0.33956656,-0.4466612,-0.49093556,-0.4002002,0.2923461,-0.29934603,-0.6576409,1.6597638490819886,1.6450353386346819
8558,8558,8558,0.074010865,-0.0037294715,0.002733505,-0.001094527,-4.933341,-5.421543,-14.192103,-15.596551,-4.1810775,4.2578387,-0.3298503,0.3396034,-0.4467275,-0.49093556,-0.40025413,0.2923736,-0.2993743,-0.65765893,1.6597200487736163,1.6450130462229935
8559,8559,8559,0.074019525,-0.0037294715,0.002733505,-0.0010946749,-4.933341,-5.422276,-14.192103,-15.5986595,-4.1809626,4.2578387,-0.32988644,0.3396402,-0.4467275,-0.49100193,-0.4003081,0.29240108,-0.29935816,-0.6577659,1.6597200487736163,1.6449908691229447
8560,8560,8560,0.074028165,-0.0037294715,0.002733505,-0.0010948228,-4.933341,-5.4230084,-14.192103,-15.600766,-4.180847,4.2578387,-0.3299226,0.33967704,-0.4467275,-0.49106824,-0.40036204,0.29242855,-0.299342,-0.65787286,1.6597200487736163,1.6449685564180276
