,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,True Strain Rate 1W,True Strain Rate 3W
10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,10545,0.101324335,-0.003783931,0.00048200024,-0.003236816,-16.355522,-16.032988,-47.051132,-46.123272,-0.8014998,0.75078666,-0.18845491,0.19480062,-1.4810373,-1.4518309,-0.20881534,0.17797932,-1.2019285,-1.1782262,0.5600652069315752,0.5886195401874091
10546,10546,10546,10546,10546,10546,10546,10546,10546,10546,10546,10546,0.101333945,-0.0037837832,0.00048214823,-0.003236816,-16.354057,-16.032988,-47.046913,-46.123272,-0.8014998,0.7510172,-0.18846262,0.19480783,-1.4809046,-1.4518309,-0.20882481,0.17798536,-1.2018094,-1.178215,0.5601968762137794,0.5886195401874091
10547,10547,10547,10547,10547,10547,10547,10547,10547,10547,10547,10547,0.101343545,-0.0037836349,0.0004824442,-0.0032369636,-16.351856,-16.03372,-47.040585,-46.125378,-0.8014998,0.75147825,-0.18847032,0.19481505,-1.4807053,-1.4518971,-0.2088343,0.1779914,-1.2016363,-1.1782576,0.5604601456508106,0.5886195401874091
10548,10548,10548,10548,10548,10548,10548,10548,10548,10548,10548,10548,0.101353155,-0.0037834868,0.00048259218,-0.0032371117,-16.35039,-16.034452,-47.036366,-46.127487,-0.8013845,0.75170875,-0.18847801,0.19482227,-1.4805725,-1.4519635,-0.2088438,0.17799746,-1.2015171,-1.1783004,0.5605917401105599,0.5885555359117018
10549,10549,10549,10549,10549,10549,10549,10549,10549,10549,10549,10549,0.101362765,-0.0037833392,0.00048274014,-0.0032372596,-16.348927,-16.035185,-47.032154,-46.129593,-0.8012697,0.7519392,-0.18848571,0.1948295,-1.4804399,-1.4520298,-0.20885329,0.17800349,-1.2013981,-1.1783429,0.5607232887156828,0.588491805121198
10550,10550,10550,10550,10550,10550,10550,10550,10550,10550,10550,10550,0.101372375,-0.0037833392,0.0004830361,-0.0032374074,-16.34746,-16.035917,-47.027935,-46.1317,-0.80138487,0.7524002,-0.18849342,0.19483672,-1.4803072,-1.4520962,-0.20886278,0.17800954,-1.201279,-1.1783856,0.560986391086794,0.5885557413092514
10551,10551,10551,10551,10551,10551,10551,10551,10551,10551,10551,10551,0.101381995,-0.003783191,0.00048318415,-0.0032374074,-16.345993,-16.035917,-47.023716,-46.1317,-0.80138487,0.75263083,-0.18850112,0.19484395,-1.4801744,-1.4520962,-0.20887226,0.17801559,-1.20116,-1.1783744,0.5611179904925391,0.5885557413092514
10552,10552,10552,10552,10552,10552,10552,10552,10552,10552,10552,10552,0.101391605,-0.0037830435,0.00048333214,-0.0032375555,-16.344528,-16.036652,-47.019505,-46.13381,-0.8012699,0.7528614,-0.18850881,0.19485119,-1.4800417,-1.4521626,-0.20888175,0.17802165,-1.2010409,-1.1784172,0.5612495383524141,0.5884919161539816
10553,10553,10553,10553,10553,10553,10553,10553,10553,10553,10553,10553,0.101401195,-0.0037828954,0.0004836281,-0.0032377038,-16.342329,-16.037386,-47.013176,-46.13592,-0.80126935,0.7533223,-0.18851651,0.19485842,-1.4798425,-1.4522291,-0.20889124,0.1780277,-1.2008678,-1.17846,0.5615124452860438,0.588491610813797
10554,10554,10554,10554,10554,10554,10554,10554,10554,10554,10554,10554,0.101410805,-0.0037828954,0.0004837761,-0.0032378517,-16.341597,-16.038118,-47.01107,-46.13803,-0.80126953,0.75355285,-0.18852422,0.19486566,-1.4797763,-1.4522954,-0.20890073,0.17803377,-1.2008026,-1.1785026,0.5616439298644624,0.5884917107433222
10555,10555,10555,10555,10555,10555,10555,10555,10555,10555,10555,10555,0.101420425,-0.0037827468,0.00048392406,-0.0032378517,-16.340128,-16.038118,-47.006844,-46.13803,-0.8012692,0.75378335,-0.1885319,0.1948729,-1.4796432,-1.4522954,-0.20891021,0.17803982,-1.2006832,-1.1784914,0.5617753686471669,0.588491527539185
10556,10556,10556,10556,10556,10556,10556,10556,10556,10556,10556,10556,0.101430035,-0.0037825992,0.00048407205,-0.0032379995,-16.338663,-16.03885,-47.00263,-46.140137,-0.8011544,0.7540139,-0.18853961,0.19488014,-1.4795105,-1.4523617,-0.2089197,0.17804588,-1.2005641,-1.178534,0.5619068186620342,0.5884277926691165
10557,10557,10557,10557,10557,10557,10557,10557,10557,10557,10557,10557,0.101439645,-0.0037824512,0.00048436807,-0.0032381476,-16.336464,-16.039583,-46.996304,-46.142246,-0.801154,0.754475,-0.18854731,0.1948874,-1.4793115,-1.4524282,-0.2089292,0.17805195,-1.2003913,-1.1785768,0.5621696668658035,0.5884275705892967
10558,10558,10558,10558,10558,10558,10558,10558,10558,10558,10558,10558,0.101449255,-0.0037824512,0.00048451606,-0.0032381476,-16.33573,-16.039583,-46.994194,-46.142246,-0.80126935,0.7547054,-0.188555,0.19489464,-1.4792451,-1.4524282,-0.20893867,0.17805801,-1.200326,-1.1785656,0.562300979579354,0.588491610813797
10559,10559,10559,10559,10559,10559,10559,10559,10559,10559,10559,10559,0.101458855,-0.0037823033,0.00048466402,-0.0032382957,-16.334265,-16.040318,-46.98998,-46.144356,-0.8011544,0.7549359,-0.1885627,0.1949019,-1.4791124,-1.4524946,-0.20894817,0.1780641,-1.200207,-1.1786083,0.5624323320342794,0.5884277926691165
10560,10560,10560,10560,10560,10560,10560,10560,10560,10560,10560,10560,0.101468465,-0.0037821555,0.00048495995,-0.0032384438,-16.332067,-16.04105,-46.983654,-46.146465,-0.8011544,0.75539696,-0.18857041,0.19490916,-1.4789133,-1.452561,-0.20895766,0.17807016,-1.200034,-1.178651,0.5626950193753605,0.5884277926691165
10561,10561,10561,10561,10561,10561,10561,10561,10561,10561,10561,10561,0.101478075,-0.0037821555,0.00048510786,-0.0032384438,-16.331335,-16.04105,-46.98155,-46.146465,-0.80126935,0.7556273,-0.1885781,0.19491641,-1.478847,-1.452561,-0.20896713,0.17807624,-1.1999688,-1.1786398,0.5628262289502726,0.588491610813797
10562,10562,10562,10562,10562,10562,10562,10562,10562,10562,10562,10562,0.101487685,-0.0037820076,0.00048525623,-0.0032385916,-16.329866,-16.041782,-46.977325,-46.148575,-0.80115455,0.7558584,-0.1885858,0.19492368,-1.4787141,-1.4526273,-0.20897663,0.17808232,-1.1998496,-1.1786824,0.5629578541483099,0.5884278759490362
10563,10563,10563,10563,10563,10563,10563,10563,10563,10563,10563,10563,0.101497295,-0.003781859,0.00048555198,-0.0032387394,-16.327667,-16.042515,-46.970993,-46.15068,-0.801154,0.75631905,-0.18859349,0.19493094,-1.4785148,-1.4526937,-0.20898612,0.1780884,-1.1996765,-1.1787251,0.5632201700530154,0.5884275705892967
10564,10564,10564,10564,10564,10564,10564,10564,10564,10564,10564,10564,0.101506895,-0.0037817114,0.00048569986,-0.0032387394,-16.326202,-16.042515,-46.966785,-46.15068,-0.8011544,0.7565494,-0.1886012,0.19493821,-1.4783823,-1.4526937,-0.20899561,0.17809448,-1.1995577,-1.1787139,0.5633513164387162,0.5884277926691165
10565,10565,10565,10565,10565,10565,10565,10565,10565,10565,10565,10565,0.101516505,-0.0037817114,0.00048599613,-0.0032388878,-16.324736,-16.043251,-46.962563,-46.152794,-0.80126953,0.75701094,-0.1886089,0.19494548,-1.4782494,-1.4527602,-0.20900509,0.17810056,-1.1994385,-1.1787567,0.5636140357080569,0.5884917107433222
10566,10566,10566,10566,10566,10566,10566,10566,10566,10566,10566,10566,0.101526115,-0.0037815634,0.00048614398,-0.0032390358,-16.323269,-16.043983,-46.958344,-46.154903,-0.8011542,0.75724125,-0.18861659,0.19495276,-1.4781166,-1.4528266,-0.20901458,0.17810665,-1.1993194,-1.1787994,0.563745107690304,0.5884276816292128
10567,10567,10567,10567,10567,10567,10567,10567,10567,10567,10567,10567,0.101535725,-0.003781415,0.00048643976,-0.0032390358,-16.32107,-16.043983,-46.95202,-46.154903,-0.8012688,0.75770193,-0.1886243,0.19496004,-1.4779174,-1.4528266,-0.20902407,0.17811275,-1.1991463,-1.1787882,0.564007234261942,0.588491305473519
10568,10568,10568,10568,10568,10568,10568,10568,10568,10568,10568,10568,0.101545335,-0.0037812672,0.00048658813,-0.0032391835,-16.319603,-16.044714,-46.947796,-46.157005,-0.80115455,0.757933,-0.188632,0.19496731,-1.4777846,-1.4528928,-0.20903356,0.17811884,-1.1990272,-1.1788307,0.564138687046394,0.5884278759490362
10569,10569,10569,10569,10569,10569,10569,10569,10569,10569,10569,10569,0.101554945,-0.0037812672,0.00048673604,-0.0032393315,-16.31887,-16.045448,-46.94569,-46.15912,-0.8011542,0.7581634,-0.18863969,0.1949746,-1.4777184,-1.4529592,-0.20904304,0.17812493,-1.198962,-1.1788734,0.564269741473872,0.5884276816292128
10570,10570,10570,10570,10570,10570,10570,10570,10570,10570,10570,10570,0.101564545,-0.0037811194,0.00048703182,-0.0032394791,-16.316671,-16.046179,-46.939365,-46.16122,-0.80115455,0.75862414,-0.18864739,0.19498189,-1.4775193,-1.4530255,-0.20905253,0.17813103,-1.1987891,-1.178916,0.5645317646967114,0.5884278759490362
10571,10571,10571,10571,10571,10571,10571,10571,10571,10571,10571,10571,0.101574155,-0.0037809713,0.00048717967,-0.0032394791,-16.315207,-16.046179,-46.93515,-46.16122,-0.8011542,0.75885445,-0.18865508,0.19498917,-1.4773866,-1.4530255,-0.20906202,0.17813712,-1.1986701,-1.1789048,0.564662716453452,0.5884276816292128
10572,10572,10572,10572,10572,10572,10572,10572,10572,10572,10572,10572,0.101583765,-0.0037808237,0.00048732804,-0.0032396272,-16.31374,-16.046913,-46.93093,-46.16333,-0.8010396,0.75908554,-0.18866278,0.19499648,-1.4772538,-1.4530919,-0.2090715,0.17814323,-1.1985509,-1.1789474,0.56479409447638,0.5883640537366553
10573,10573,10573,10573,10573,10573,10573,10573,10573,10573,10573,10573,0.101593375,-0.0037806751,0.00048762382,-0.0032396272,-16.31154,-16.046913,-46.924603,-46.16333,-0.8011542,0.7595462,-0.18867049,0.19500376,-1.4770546,-1.4530919,-0.209081,0.17814934,-1.198378,-1.1789364,0.5650559348942873,0.5884276816292128
10574,10574,10574,10574,10574,10574,10574,10574,10574,10574,10574,10574,0.101602985,-0.0037806751,0.00048777173,-0.0032397755,-16.310806,-16.047647,-46.922493,-46.165443,-0.801154,0.75977665,-0.18867818,0.19501106,-1.4769881,-1.4531584,-0.20909049,0.17815545,-1.1983126,-1.1789792,0.5651868975880506,0.5884275705892967
10575,10575,10575,10575,10575,10575,10575,10575,10575,10575,10575,10575,0.101612605,-0.0037805273,0.00048806798,-0.0032399234,-16.308607,-16.04838,-46.916164,-46.16755,-0.8011542,0.7602381,-0.18868588,0.19501837,-1.476789,-1.4532247,-0.20909998,0.17816156,-1.1981398,-1.1790217,0.5654490839909021,0.5884276816292128
10576,10576,10576,10576,10576,10576,10576,10576,10576,10576,10576,10576,0.101622195,-0.0037803794,0.00048821588,-0.0032400715,-16.307142,-16.049114,-46.911953,-46.169662,-0.8010392,0.7604685,-0.18869357,0.19502568,-1.4766563,-1.453291,-0.20910946,0.17816767,-1.1980208,-1.1790644,0.5655799668087597,0.58836383164268
10577,10577,10577,10577,10577,10577,10577,10577,10577,10577,10577,10577,0.101631805,-0.0037802313,0.00048851164,-0.0032400715,-16.304943,-16.049114,-46.905624,-46.169662,-0.8011542,0.76092917,-0.18870127,0.19503298,-1.4764572,-1.453291,-0.20911895,0.1781738,-1.1978478,-1.1790532,0.5658416072400876,0.5884276816292128
10578,10578,10578,10578,10578,10578,10578,10578,10578,10578,10578,10578,0.101641415,-0.0037802313,0.0004886595,-0.0032402198,-16.304213,-16.049849,-46.903522,-46.171776,-0.80115366,0.7611595,-0.18870898,0.1950403,-1.476391,-1.4533576,-0.20912844,0.1781799,-1.1977828,-1.179096,0.5659723989502965,0.5884273818214112
10579,10579,10579,10579,10579,10579,10579,10579,10579,10579,10579,10579,0.101651035,-0.0037800837,0.00048895576,-0.0032403676,-16.302013,-16.050581,-46.897194,-46.17388,-0.8011542,0.76162094,-0.18871666,0.19504762,-1.4761919,-1.453424,-0.20913793,0.17818603,-1.1976099,-1.1791387,0.5662343738366106,0.5884276816292128
10580,10580,10580,10580,10580,10580,10580,10580,10580,10580,10580,10580,0.101660635,-0.0037799352,0.0004892516,-0.0032403676,-16.29981,-16.050581,-46.89086,-46.17388,-0.8012692,0.76208174,-0.18872437,0.19505493,-1.4759924,-1.453424,-0.20914741,0.17819215,-1.1974367,-1.1791275,0.5664959169033636,0.588491527539185
10581,10581,10581,10581,10581,10581,10581,10581,10581,10581,10581,10581,0.101670255,-0.0037797873,0.0004893994,-0.0032405155,-16.298346,-16.051313,-46.886646,-46.175987,-0.801154,0.76231205,-0.18873207,0.19506226,-1.4758599,-1.4534903,-0.2091569,0.17819828,-1.1973178,-1.17917,0.5666266117201468,0.5884275705892967
10582,10582,10582,10582,10582,10582,10582,10582,10582,10582,10582,10582,0.101679845,-0.0037796395,0.0004896957,-0.0032406636,-16.296146,-16.052046,-46.88032,-46.178097,-0.8011544,0.7627735,-0.18873976,0.19506958,-1.4756607,-1.4535567,-0.2091664,0.17820442,-1.1971449,-1.1792127,0.5668884209704986,0.5884277926691165
10583,10583,10583,10583,10583,10583,10583,10583,10583,10583,10583,10583,0.101689465,-0.0037796395,0.00048984354,-0.0032408112,-16.295414,-16.052778,-46.878216,-46.180202,-0.8011544,0.7630038,-0.18874747,0.19507691,-1.4755944,-1.4536229,-0.20917588,0.17821054,-1.1970797,-1.1792552,0.5670190588303132,0.5884277926691165
10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,10584,0.101699075,-0.0037794916,0.0004901398,-0.0032408112,-16.293215,-16.052778,-46.871883,-46.180202,-0.80127007,0.7634653,-0.18875515,0.19508424,-1.4753951,-1.4536229,-0.20918538,0.17821668,-1.1969067,-1.1792442,0.5672807937212468,0.5884920105318381
10585,10585,10585,10585,10585,10585,10585,10585,10585,10585,10585,10585,0.101708685,-0.003779343,0.00049043563,-0.0032409593,-16.291014,-16.05351,-46.865555,-46.182312,-0.80126935,0.7639261,-0.18876286,0.19509159,-1.4751959,-1.4536893,-0.20919487,0.17822282,-1.1967337,-1.1792868,0.5675420632830093,0.588491610813797
10586,10586,10586,10586,10586,10586,10586,10586,10586,10586,10586,10586,0.101718295,-0.0037791955,0.0004905835,-0.0032411076,-16.28955,-16.054245,-46.861343,-46.184425,-0.80115384,0.7641564,-0.18877056,0.19509894,-1.4750633,-1.4537559,-0.20920435,0.17822897,-1.1966147,-1.1793295,0.5676726157858644,0.588427481757355
10587,10587,10587,10587,10587,10587,10587,10587,10587,10587,10587,10587,0.101727905,-0.0037790474,0.00049087976,-0.0032411076,-16.287348,-16.054245,-46.85501,-46.184425,-0.80126953,0.76461786,-0.18877825,0.19510627,-1.474864,-1.4537559,-0.20921384,0.17823511,-1.1964418,-1.1793183,0.5679341570285906,0.5884917107433222
10588,10588,10588,10588,10588,10588,10588,10588,10588,10588,10588,10588,0.101737505,-0.0037790474,0.0004911755,-0.0032412554,-16.285885,-16.054977,-46.850796,-46.18653,-0.8013847,0.76507854,-0.18878596,0.19511363,-1.4747313,-1.4538221,-0.20922333,0.17824127,-1.1963228,-1.179361,0.5681951879787969,0.5885556469374094
10589,10589,10589,10589,10589,10589,10589,10589,10589,10589,10589,10589,0.101747115,-0.0037788996,0.00049132336,-0.0032414033,-16.28442,-16.05571,-46.846584,-46.188637,-0.80126953,0.76530886,-0.18879366,0.19512098,-1.4745986,-1.4538884,-0.20923282,0.17824742,-1.1962038,-1.1794035,0.5683256665774497,0.5884917107433222
10590,10590,10590,10590,10590,10590,10590,10590,10590,10590,10590,10590,0.101756725,-0.0037787517,0.0004916197,-0.0032414033,-16.282219,-16.05571,-46.840252,-46.188637,-0.8013852,0.7657705,-0.18880136,0.19512834,-1.4743994,-1.4538884,-0.20924231,0.17825358,-1.1960309,-1.1793923,0.5685871390370378,0.5885559245016246
10591,10591,10591,10591,10591,10591,10591,10591,10591,10591,10591,10591,0.101766335,-0.0037786039,0.00049191545,-0.0032415513,-16.280022,-16.056444,-46.83393,-46.19075,-0.80138487,0.7662311,-0.18880905,0.1951357,-1.4742005,-1.4539549,-0.2092518,0.17825973,-1.1958581,-1.1794351,0.5688479543224053,0.5885557413092514
10592,10592,10592,10592,10592,10592,10592,10592,10592,10592,10592,10592,0.101775945,-0.0037786039,0.0004920633,-0.003241699,-16.27929,-16.057175,-46.831825,-46.192852,-0.8013852,0.76646143,-0.18881676,0.19514306,-1.4741342,-1.4540211,-0.2092613,0.17826588,-1.1957929,-1.1794776,0.568978353443399,0.5885559245016246
10593,10593,10593,10593,10593,10593,10593,10593,10593,10593,10593,10593,0.101785555,-0.0037784553,0.00049235957,-0.003241699,-16.277086,-16.057175,-46.82549,-46.192852,-0.8015002,0.7669229,-0.18882446,0.19515042,-1.4739347,-1.4540211,-0.20927079,0.17827205,-1.1956197,-1.1794664,0.5692395591088599,0.5886197622246003
10594,10594,10594,10594,10594,10594,10594,10594,10594,10594,10594,10594,0.101795155,-0.0037783077,0.0004926553,-0.0032418475,-16.27489,-16.05791,-46.81917,-46.19497,-0.8014998,0.76738364,-0.18883216,0.1951578,-1.4737358,-1.4540877,-0.2092803,0.17827822,-1.1954471,-1.1795092,0.5695002835239018,0.5886195401874091
10595,10595,10595,10595,10595,10595,10595,10595,10595,10595,10595,10595,0.101804765,-0.0037781596,0.0004928032,-0.0032419953,-16.273424,-16.058643,-46.814953,-46.197075,-0.8013847,0.76761395,-0.18883985,0.19516517,-1.473603,-1.454154,-0.20928979,0.17828439,-1.195328,-1.1795517,0.5696305863003321,0.5885556469374094
10596,10596,10596,10596,10596,10596,10596,10596,10596,10596,10596,10596,0.101814375,-0.0037781596,0.0004930995,-0.0032419953,-16.271957,-16.058643,-46.81073,-46.197075,-0.8016153,0.76807547,-0.18884756,0.19517255,-1.4734702,-1.454154,-0.20929928,0.17829056,-1.1952089,-1.1795406,0.5698916499559862,0.588683651378328
10597,10597,10597,10597,10597,10597,10597,10597,10597,10597,10597,10597,0.101823985,-0.0037780113,0.00049324735,-0.0032421432,-16.27049,-16.059376,-46.80651,-46.19918,-0.8014998,0.7683057,-0.18885526,0.19517992,-1.4733373,-1.4542203,-0.20930877,0.17829674,-1.1950898,-1.1795832,0.5700218565085368,0.5886195401874091
10598,10598,10598,10598,10598,10598,10598,10598,10598,10598,10598,10598,0.101833605,-0.0037778635,0.0004935431,-0.0032422915,-16.268291,-16.06011,-46.800186,-46.201294,-0.8014996,0.76876646,-0.18886296,0.19518732,-1.4731383,-1.4542869,-0.20931827,0.17830291,-1.1949171,-1.179626,0.5702823883731774,0.5886194291687951
10599,10599,10599,10599,10599,10599,10599,10599,10599,10599,10599,10599,0.101843215,-0.0037777154,0.0004938394,-0.0032422915,-16.26609,-16.06011,-46.793858,-46.201294,-0.80161494,0.7692279,-0.18887067,0.1951947,-1.472939,-1.4542869,-0.20932776,0.1783091,-1.194744,-1.1796148,0.5705432367271674,0.5886834515576249
10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,10600,0.101852805,-0.0037777154,0.0004941352,-0.0032424396,-16.264627,-16.060844,-46.789642,-46.203407,-0.8017299,0.7696887,-0.18887837,0.1952021,-1.4728065,-1.4543533,-0.20933726,0.17831528,-1.1946251,-1.1796575,0.5708036554115775,0.5887472589394569
10601,10601,10601,10601,10601,10601,10601,10601,10601,10601,10601,10601,0.101862415,-0.0037775675,0.0004944314,-0.0032425874,-16.262426,-16.061575,-46.783314,-46.205513,-0.80173045,0.7701501,-0.18888608,0.19520949,-1.4726071,-1.4544196,-0.20934676,0.17832148,-1.1944522,-1.1797,0.5710643452501164,0.5887475642015919
10602,10602,10602,10602,10602,10602,10602,10602,10602,10602,10602,10602,0.101872035,-0.0037774197,0.0004945793,-0.0032425874,-16.260962,-16.061575,-46.7791,-46.205513,-0.80173045,0.7703805,-0.18889378,0.1952169,-1.4724746,-1.4544196,-0.20935625,0.17832766,-1.1943333,-1.1796888,0.5711944952340342,0.5887475642015919
10603,10603,10603,10603,10603,10603,10603,10603,10603,10603,10603,10603,0.101881635,-0.0037772714,0.0004948751,-0.0032427353,-16.258762,-16.062307,-46.772774,-46.20762,-0.8017303,0.7708411,-0.18890148,0.1952243,-1.4722754,-1.4544859,-0.20936576,0.17833386,-1.1941603,-1.1797314,0.5714546314551605,0.5887474809482917
10604,10604,10604,10604,10604,10604,10604,10604,10604,10604,10604,10604,0.101891255,-0.0037771233,0.00049517135,-0.0032428831,-16.256561,-16.06304,-46.766438,-46.209724,-0.80173045,0.7713027,-0.18890919,0.1952317,-1.472076,-1.4545523,-0.20937525,0.17834006,-1.1939874,-1.179774,0.5717152645794358,0.5887475642015919
10605,10605,10605,10605,10605,10605,10605,10605,10605,10605,10605,10605,0.101900865,-0.0037771233,0.00049531925,-0.0032428831,-16.255829,-16.06304,-46.76433,-46.209724,-0.80184543,0.7715331,-0.18891689,0.19523913,-1.4720097,-1.4545523,-0.20938475,0.17834626,-1.1939222,-1.1797628,0.5718453298792867,0.5888113785925568
10606,10606,10606,10606,10606,10606,10606,10606,10606,10606,10606,10606,0.101910465,-0.0037769757,0.0004956155,-0.003243031,-16.25363,-16.063772,-46.75801,-46.211834,-0.8018463,0.7719945,-0.1889246,0.19524653,-1.4718107,-1.4546186,-0.20939425,0.17835248,-1.1937494,-1.1798054,0.5721057483406005,0.588811861430749
10607,10607,10607,10607,10607,10607,10607,10607,10607,10607,10607,10607,0.101920075,-0.0037768276,0.0004959112,-0.003243031,-16.25143,-16.063772,-46.751682,-46.211834,-0.8019613,0.7724551,-0.1889323,0.19525395,-1.4716115,-1.4546186,-0.20940375,0.17835867,-1.1935766,-1.1797942,0.5723656476505484,0.5888756828179057
10608,10608,10608,10608,10608,10608,10608,10608,10608,10608,10608,10608,0.101929685,-0.00377668,0.000496207,-0.0032431795,-16.249235,-16.064508,-46.745365,-46.21395,-0.80196095,0.77291584,-0.18894,0.19526139,-1.4714127,-1.4546852,-0.20941325,0.17836489,-1.193404,-1.179837,0.5726255583963582,0.5888754885850807
10609,10609,10609,10609,10609,10609,10609,10609,10609,10609,10609,10609,0.101939295,-0.003776532,0.00049635535,-0.0032433271,-16.247766,-16.065239,-46.741142,-46.216053,-0.8018463,0.7731469,-0.1889477,0.19526881,-1.4712797,-1.4547514,-0.20942275,0.1783711,-1.1932847,-1.1798794,0.5727558775797842,0.588811861430749
10610,10610,10610,10610,10610,10610,10610,10610,10610,10610,10610,10610,0.101948905,-0.0037763836,0.00049665116,-0.0032433271,-16.245567,-16.065239,-46.734814,-46.216053,-0.80196095,0.7736077,-0.18895541,0.19527625,-1.4710805,-1.4547514,-0.20943224,0.17837732,-1.1931119,-1.1798682,0.5730157207629537,0.5888754885850807
10611,10611,10611,10611,10611,10611,10611,10611,10611,10611,10611,10611,0.101958515,-0.0037763836,0.0004969469,-0.0032434752,-16.244102,-16.065973,-46.7306,-46.218163,-0.8020759,0.7740684,-0.18896312,0.19528368,-1.4709479,-1.4548178,-0.20944175,0.17838354,-1.1929929,-1.1799109,0.5732754400775719,0.5889392781659442
10612,10612,10612,10612,10612,10612,10612,10612,10612,10612,10612,10612,0.101968115,-0.0037762357,0.0004972432,-0.0032434752,-16.241901,-16.065973,-46.72427,-46.218163,-0.8021916,0.7745299,-0.18897083,0.19529112,-1.4707487,-1.4548178,-0.20945126,0.17838977,-1.1928201,-1.1798997,0.5735355427793074,0.5890034798380119
10613,10613,10613,10613,10613,10613,10613,10613,10613,10613,10613,10613,0.101977725,-0.003776088,0.00049753895,-0.003243623,-16.239704,-16.066706,-46.71795,-46.22027,-0.8021918,0.7749905,-0.18897854,0.19529857,-1.4705496,-1.4548842,-0.20946077,0.178396,-1.1926472,-1.1799423,0.5737950708003804,0.5890035908139974
10614,10614,10614,10614,10614,10614,10614,10614,10614,10614,10614,10614,0.101987335,-0.0037759393,0.0004978352,-0.003243771,-16.237501,-16.067438,-46.71161,-46.222378,-0.8021916,0.7754521,-0.18898624,0.195306,-1.4703501,-1.4549505,-0.20947026,0.17840223,-1.1924742,-1.1799848,0.5740550947211168,0.5890034798380119
10615,10615,10615,10615,10615,10615,10615,10615,10615,10615,10615,10615,0.101996945,-0.0037757917,0.000498131,-0.003243771,-16.235306,-16.067438,-46.70529,-46.222378,-0.80230695,0.7759127,-0.18899396,0.19531347,-1.4701513,-1.4549505,-0.20947976,0.17840846,-1.1923016,-1.1799736,0.5743144879564065,0.5890674831929525
10616,10616,10616,10616,10616,10616,10616,10616,10616,10616,10616,10616,0.102006555,-0.0037756437,0.0004984267,-0.0032439188,-16.233107,-16.06817,-46.69897,-46.224483,-0.8023068,0.77637345,-0.18900166,0.19532092,-1.4699522,-1.4550167,-0.20948927,0.1784147,-1.1921288,-1.1800162,0.5745738983660006,0.5890673999662823
10617,10617,10617,10617,10617,10617,10617,10617,10617,10617,10617,10617,0.102016165,-0.0037754958,0.000498723,-0.0032439188,-16.230907,-16.06817,-46.69264,-46.224483,-0.80242246,0.7768349,-0.18900937,0.19532838,-1.469753,-1.4550167,-0.20949878,0.17842095,-1.1919559,-1.180005,0.5748336354583072,0.5891315712211518
10618,10618,10618,10618,10618,10618,10618,10618,10618,10618,10618,10618,0.102025765,-0.003775348,0.0004988709,-0.0032440673,-16.229443,-16.068907,-46.688427,-46.2266,-0.8023068,0.7770653,-0.18901709,0.19533585,-1.4696203,-1.4550834,-0.20950828,0.17842719,-1.191837,-1.1800478,0.5749632958243033,0.5890673999662823
10619,10619,10619,10619,10619,10619,10619,10619,10619,10619,10619,10619,0.102035375,-0.0037751999,0.0004991672,-0.003244215,-16.227242,-16.069637,-46.68209,-46.228703,-0.8023071,0.77752674,-0.18902479,0.19534332,-1.469421,-1.4551497,-0.20951779,0.17843343,-1.191664,-1.1800903,0.5752229261826676,0.589067566419616
10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,0.102044985,-0.0037751999,0.00049946294,-0.003244215,-16.225777,-16.069637,-46.67788,-46.228703,-0.8025374,0.7779875,-0.1890325,0.1953508,-1.4692883,-1.4551497,-0.2095273,0.17843969,-1.1915451,-1.1800791,0.5754821066957961,0.5891953389214885
10621,10621,10621,10621,10621,10621,10621,10621,10621,10621,10621,10621,0.102054595,-0.0037750516,0.0004997587,-0.003244363,-16.223577,-16.070372,-46.67155,-46.230812,-0.802537,0.7784481,-0.18904021,0.19535826,-1.4690893,-1.455216,-0.2095368,0.17844595,-1.1913723,-1.1801217,0.5757411300857178,0.58919511701206
10622,10622,10622,10622,10622,10622,10622,10622,10622,10622,10622,10622,0.102064215,-0.0037749037,0.0005000549,-0.003244363,-16.221376,-16.070372,-46.665222,-46.230812,-0.8026527,0.7789095,-0.18904792,0.19536576,-1.46889,-1.455216,-0.20954633,0.17845221,-1.1911993,-1.1801105,0.5760005361137132,0.5892593022614739
10623,10623,10623,10623,10623,10623,10623,10623,10623,10623,10623,10623,0.102073825,-0.0037747559,0.0005003507,-0.0032445113,-16.21918,-16.071106,-46.6589,-46.232925,-0.80265254,0.7793703,-0.18905564,0.19537324,-1.468691,-1.4552826,-0.20955583,0.17845847,-1.1910267,-1.1801533,0.5762595376697885,0.5892592135033858
