Time (ms),SS316 Alloy Back Surface,SS316 Alloy Front Surface,Al 356 Alloy Back Surface,Al 356 Alloy Front Surface,SS 316 - Al 356 Composite Back Surface,SS 316 - Al 356 Composite Front Surface
0.11231112,703.1188,172.73167,308.55923,250.60907,448.8773,362.13602
0.112326145,702.8357,172.99698,308.59686,250.65454,448.94424,362.17154
0.112341166,702.5529,173.26373,308.63434,250.70006,449.01093,362.20706
0.11235619,702.2708,173.53183,308.6717,250.7455,449.07727,362.2425
0.11237122,701.9893,173.80138,308.7088,250.79085,449.14343,362.2778
0.11238624,701.7083,174.07233,308.74585,250.83623,449.2093,362.31308
0.11240127,701.4279,174.34471,308.78262,250.88156,449.27493,362.3482
0.1124163,701.14813,174.61847,308.81927,250.9268,449.34027,362.38327
0.11243132,700.86914,174.89372,308.85577,250.97208,449.4053,362.41824
0.112446345,700.5907,175.17035,308.8921,251.01732,449.47012,362.45312
0.112461366,700.313,175.44844,308.9282,251.06252,449.53467,362.48798
0.11247639,700.0359,175.72795,308.96417,251.10767,449.59885,362.52267
0.11249142,699.7596,176.00888,308.99994,251.15276,449.6628,362.55734
0.11250644,699.48395,176.29128,309.03558,251.19781,449.72644,362.59183
0.11252147,699.2093,176.57512,309.07104,251.24287,449.78983,362.62628
0.11253649,698.9352,176.86037,309.10626,251.28786,449.85287,362.66064
0.11255152,698.662,177.14714,309.14133,251.33281,449.91565,362.6949
0.112566546,698.3895,177.43533,309.17624,251.37772,449.97812,362.72903
0.112581566,698.1179,177.72498,309.21094,251.4226,450.04034,362.76312
0.112596594,697.84717,178.01607,309.24548,251.46742,450.1022,362.7971
0.112611614,697.5772,178.30869,309.27985,251.51228,450.16373,362.8309
0.11262664,697.30835,178.60269,309.31396,251.55704,450.22498,362.8647
0.11264167,697.0403,178.89821,309.34796,251.60176,450.28595,362.89835
0.11265669,696.7731,179.1952,309.38174,251.64644,450.34653,362.9319
0.11267172,696.507,179.49371,309.4153,251.69112,450.40686,362.96536
0.11268674,696.2418,179.79364,309.44876,251.73573,450.46683,362.99872
0.112701766,695.9776,180.09512,309.48196,251.78026,450.5265,363.03186
0.112716794,695.71436,180.398,309.515,251.8248,450.58585,363.06497
0.112731814,695.45215,180.70238,309.54785,251.8693,450.64487,363.09802
0.11274684,695.191,181.0083,309.5805,251.9137,450.70346,363.13092
0.11276187,694.93097,181.3157,309.61295,251.95808,450.76184,363.16373
0.11277689,694.67206,181.62462,309.64523,252.00247,450.8198,363.19635
0.11279192,694.4141,181.935,309.67728,252.04675,450.87747,363.22897
0.11280694,694.1573,182.24684,309.7091,252.09103,450.9348,363.26135
0.11282197,693.9018,182.56024,309.7408,252.13524,450.99182,363.2937
0.112836994,693.6473,182.8752,309.77225,252.17947,451.0484,363.3259
0.112852015,693.394,183.1916,309.80353,252.22354,451.1047,363.358
0.11286704,693.14197,183.50949,309.8346,252.26768,451.16064,363.39
0.11288206,692.89105,183.82893,309.86545,252.31169,451.21616,363.4218
0.11289709,692.6415,184.14984,309.89615,252.3557,451.2714,363.45355
0.11291212,692.39307,184.47234,309.9266,252.39966,451.3263,363.4852
0.11292714,692.1459,184.79633,309.95682,252.44356,451.38077,363.5167
0.11294217,691.9001,185.12181,309.98688,252.48741,451.4349,363.54803
0.11295719,691.65564,185.44884,310.01672,252.53127,451.48865,363.57928
0.112972215,691.4125,185.7774,310.04636,252.57501,451.54205,363.6104
0.11298724,691.1706,186.1075,310.07584,252.61876,451.59512,363.64136
0.11300226,690.93024,186.4391,310.10504,252.66241,451.64777,363.67227
0.11301729,690.69116,186.77225,310.13406,252.70602,451.70007,363.70297
0.11303231,690.4534,187.1069,310.16284,252.7496,451.75192,363.73358
0.11304734,690.2172,187.44312,310.1914,252.79315,451.8035,363.7641
0.11306237,689.9824,187.78084,310.21985,252.83665,451.85464,363.7944
0.11307739,689.74915,188.12012,310.24802,252.8801,451.9054,363.82462
0.113092415,689.5172,188.46094,310.276,252.92345,451.95578,363.85464
0.113107435,689.28687,188.8033,310.30368,252.96681,452.00574,363.88464
0.11312246,689.058,189.14722,310.33124,253.0101,452.0554,363.91446
0.11313749,688.8308,189.49266,310.35858,253.05333,452.10455,363.9441
0.11315251,688.6049,189.83965,310.38565,253.09648,452.15344,363.97357
0.11316754,688.38074,190.18816,310.41254,253.1397,452.20187,364.003
0.11318257,688.15814,190.53825,310.43918,253.18275,452.24985,364.03226
0.11319759,687.9371,190.88986,310.46567,253.22577,452.29752,364.06134
0.113212615,687.71783,191.24307,310.4919,253.26881,452.34473,364.0903
0.113227636,687.50006,191.59773,310.51794,253.3117,452.39154,364.11917
0.11324266,687.284,191.95403,310.54373,253.35457,452.43796,364.14783
0.11325769,687.0696,192.31181,310.56927,253.3974,452.484,364.1764
0.11327271,686.8569,192.67123,310.59467,253.4402,452.5296,364.20474
0.11328774,686.64594,193.03214,310.6198,253.48293,452.57477,364.23306
0.11330276,686.43665,193.39464,310.64468,253.5256,452.61963,364.2611
0.11331779,686.2292,193.75867,310.66943,253.56824,452.66397,364.28912
0.113332815,686.0234,194.12427,310.6939,253.61081,452.70795,364.31686
0.113347836,685.8195,194.4914,310.71814,253.6533,452.75146,364.34457
0.11336286,685.6174,194.86006,310.74216,253.69574,452.7946,364.37204
0.113377884,685.4169,195.23035,310.766,253.73817,452.83725,364.39944
0.11339291,685.2185,195.60216,310.78958,253.78055,452.8796,364.42667
0.11340794,685.02185,195.97552,310.81293,253.82281,452.9215,364.45374
0.11342296,684.82715,196.3505,310.83606,253.86507,452.96292,364.48062
0.11343799,684.63416,196.72696,310.85898,253.90724,453.00388,364.50735
0.11345301,684.4432,197.10498,310.88168,253.94942,453.0445,364.534
0.113468036,684.25415,197.48457,310.90414,253.99146,453.0847,364.56042
0.113483064,684.0671,197.86574,310.92633,254.03348,453.1244,364.58673
0.113498084,683.8819,198.24847,310.94836,254.07545,453.16367,364.6129
0.11351311,683.6988,198.63274,310.97012,254.11739,453.20255,364.63892
0.11352814,683.5176,199.01854,310.99164,254.15926,453.24103,364.66467
0.11354316,683.3383,199.40593,311.013,254.20103,453.27896,364.6903
0.11355819,683.16125,199.79489,311.03412,254.24278,453.3165,364.71585
0.11357321,682.9861,200.18538,311.055,254.28445,453.35364,364.7413
0.113588236,682.813,200.57741,311.07556,254.3261,453.39032,364.76642
0.113603264,682.64197,200.97105,311.09604,254.36766,453.4266,364.79147
0.113618284,682.47314,201.36621,311.1162,254.40915,453.4624,364.81638
0.11363331,682.3064,201.76294,311.1361,254.45062,453.49777,364.84106
0.11364833,682.1416,202.16121,311.15585,254.492,453.53265,364.8656
0.11366336,681.9792,202.56099,311.17535,254.53333,453.56714,364.89005
0.11367839,681.8188,202.96239,311.19458,254.5746,453.60114,364.91428
0.11369341,681.6605,203.36534,311.21365,254.61581,453.63477,364.9383
0.11370844,681.5046,203.76982,311.23245,254.65701,453.66785,364.96222
0.11372346,681.3507,204.17586,311.25095,254.69807,453.70056,364.98596
0.113738485,681.1991,204.58344,311.26932,254.73915,453.73276,365.0095
0.11375351,681.04974,204.99261,311.28745,254.7801,453.76456,365.03293
0.11376853,680.9026,205.40324,311.30536,254.82106,453.79584,365.05618
0.11378356,680.7578,205.81544,311.323,254.86192,453.82678,365.0793
0.11379858,680.6152,206.22925,311.34042,254.90271,453.8572,365.1022
0.11381361,680.47485,206.64456,311.35757,254.94348,453.88715,365.12488
0.11382864,680.337,207.06143,311.3745,254.98415,453.91672,365.1475
0.11384366,680.2013,207.47981,311.3913,255.02473,453.94574,365.16992
0.113858685,680.06805,207.89975,311.40778,255.06529,453.9744,365.19217
0.113873705,679.9372,208.32123,311.42398,255.1058,454.00247,365.21423
0.11388873,679.80853,208.74423,311.44006,255.14621,454.0302,365.2361
0.11390376,679.6823,209.16875,311.45584,255.18663,454.05743,365.25787
0.11391878,679.55853,209.59485,311.4714,255.22691,454.08423,365.27945
0.11393381,679.4372,210.02248,311.48676,255.26715,454.11057,365.30084
0.11394884,679.31824,210.45161,311.50183,255.30734,454.13644,365.32202
0.11396386,679.20184,210.88228,311.51672,255.34744,454.16183,365.34308
0.113978885,679.0877,211.3145,311.53137,255.38751,454.1867,365.36395
0.113993905,678.9761,211.7482,311.54575,255.4275,454.21124,365.38467
0.11400893,678.86707,212.18344,311.55997,255.46744,454.2352,365.40518
0.11402396,678.7605,212.62021,311.5739,255.50726,454.25882,365.42554
0.11403898,678.65643,213.05846,311.5876,255.54709,454.28192,365.44574
0.11405401,678.55493,213.49829,311.60114,255.58688,454.3045,365.4658
0.11406903,678.45593,213.9396,311.61438,255.62657,454.3267,365.4856
0.11408406,678.3595,214.38243,311.6274,255.66617,454.3484,365.50528
0.114099085,678.26556,214.82674,311.6402,255.70569,454.36963,365.52478
0.114114106,678.1743,215.27258,311.65274,255.7452,454.3904,365.54413
0.11412913,678.0856,215.71992,311.66513,255.78459,454.41074,365.56323
0.114144154,677.9995,216.16878,311.67728,255.82396,454.4306,365.58218
0.11415918,677.91595,216.6191,311.68912,255.86325,454.44995,365.60107
0.11417421,677.83527,217.07095,311.70078,255.90247,454.46893,365.61966
0.11418923,677.757,217.5243,311.71216,255.9417,454.48737,365.6381
0.11420426,677.6815,217.97913,311.72342,255.98074,454.50537,365.65637
0.11421928,677.6086,218.43541,311.73438,256.01978,454.52292,365.67453
0.114234306,677.5386,218.89322,311.7451,256.05875,454.53995,365.69238
0.114249334,677.47095,219.35248,311.7556,256.09763,454.55655,365.71014
0.114264354,677.40625,219.81326,311.7659,256.1365,454.57275,365.72775
0.11427938,677.34424,220.27551,311.77594,256.17526,454.58838,365.74518
0.11429441,677.2848,220.73924,311.7858,256.21393,454.6036,365.76233
0.11430943,677.2283,221.20442,311.7954,256.25253,454.6184,365.77942
0.11432446,677.17444,221.6711,311.80475,256.29114,454.6327,365.79626
0.11433948,677.1235,222.13918,311.81393,256.32968,454.6465,365.81296
0.114354506,677.0752,222.60875,311.82288,256.3681,454.65985,365.82947
0.114369534,677.0297,223.07977,311.8316,256.40643,454.67276,365.84586
0.114384554,676.98706,223.55228,311.84006,256.44473,454.6852,365.862
0.11439958,676.9472,224.0262,311.84833,256.48294,454.69717,365.878
0.1144146,676.91016,224.50162,311.85632,256.52112,454.70868,365.89386
0.11442963,676.87604,224.97844,311.8642,256.55923,454.71976,365.9095
0.11444466,676.8447,225.4567,311.87183,256.5973,454.73032,365.92493
0.11445968,676.8162,225.93643,311.87915,256.63525,454.7405,365.94022
0.11447471,676.7906,226.41757,311.8863,256.6731,454.7502,365.95532
0.11448973,676.7679,226.90013,311.89328,256.71094,454.75943,365.9703
0.114504755,676.748,227.38411,311.89996,256.74872,454.76816,365.98502
0.11451978,676.7311,227.86954,311.90643,256.78638,454.77646,365.99957
0.1145348,676.717,228.3564,311.91275,256.824,454.78433,366.01404
0.11454983,676.70593,228.8446,311.9188,256.86154,454.79172,366.0282
0.11456485,676.69763,229.3343,311.92465,256.89905,454.7986,366.0423
0.11457988,676.6924,229.82535,311.93024,256.93646,454.80515,366.0562
0.11459491,676.69006,230.3178,311.93567,256.97375,454.81116,366.06985
0.11460993,676.69073,230.81168,311.94086,257.01108,454.8167,366.08344
0.114624955,676.6944,231.30693,311.94586,257.04825,454.82184,366.09674
0.114639975,676.7009,231.80359,311.95062,257.0854,454.8265,366.11
0.114655,676.71045,232.30159,311.95517,257.12244,454.83072,366.12296
0.11467003,676.7231,232.80098,311.9595,257.15945,454.8345,366.1358
0.11468505,676.73865,233.30174,311.96362,257.19638,454.8379,366.14844
0.11470008,676.75714,233.8039,311.96756,257.23325,454.84073,366.16095
0.11471511,676.77875,234.30743,311.97122,257.27005,454.84314,366.17322
0.11473013,676.80334,234.81229,311.9748,257.30673,454.8451,366.1854
0.114745155,676.831,235.3185,311.9781,257.3434,454.84665,366.1974
0.114760175,676.8616,235.82611,311.9811,257.37997,454.84775,366.20917
0.1147752,676.8955,236.33504,311.984,257.41647,454.84842,366.22083
0.11479023,676.9322,236.84537,311.9867,257.4529,454.84866,366.23224
0.11480525,676.97205,237.35696,311.9891,257.48926,454.84836,366.2436
0.11482028,677.015,237.86987,311.99136,257.52557,454.84772,366.2547
0.1148353,677.06104,238.38416,311.99344,257.56183,454.8466,366.2656
0.11485033,677.1101,238.89978,311.99527,257.59793,454.8451,366.27637
0.114865355,677.16235,239.41667,311.99692,257.63403,454.8431,366.28696
0.114880376,677.2176,239.93489,311.99838,257.67,454.84067,366.29742
0.1148954,677.276,240.4544,311.9996,257.706,454.8378,366.30768
0.114910424,677.3375,240.9753,312.00064,257.74182,454.83456,366.31778
0.11492545,677.40216,241.49742,312.0015,257.77768,454.83084,366.32764
0.11494048,677.46985,242.02083,312.00217,257.81335,454.82672,366.33743
0.1149555,677.5407,242.54547,312.00256,257.849,454.82214,366.34702
0.11497053,677.61475,243.07147,312.00284,257.88464,454.8172,366.35648
0.11498555,677.692,243.59877,312.0029,257.9201,454.81177,366.36572
0.115000576,677.7724,244.1273,312.00278,257.9556,454.8059,366.37476
0.1150156,677.85583,244.65707,312.0024,257.99094,454.79965,366.3837
0.115030624,677.94244,245.1882,312.0019,258.02625,454.7929,366.39243
0.11504565,678.0322,245.72044,312.0012,258.06146,454.78586,366.4011
0.11506068,678.12524,246.25403,312.00024,258.0966,454.77835,366.40945
0.1150757,678.2213,246.7888,311.99918,258.13165,454.77042,366.4178
0.11509073,678.32074,247.32483,311.99786,258.1667,454.7621,366.4258
0.11510575,678.42316,247.86209,311.99646,258.2016,454.75333,366.4338
0.115120776,678.5289,248.40056,311.9948,258.23645,454.74417,366.44156
0.115135804,678.6377,248.94029,311.99295,258.2713,454.7346,366.4492
0.115150824,678.7499,249.48117,311.99094,258.306,454.72467,366.45663
0.11516585,678.86523,250.02328,311.98877,258.34064,454.71423,366.4639
0.11518087,678.9837,250.56664,311.98636,258.3752,454.70346,366.47107
0.1151959,679.1053,251.11115,311.9838,258.4097,454.69226,366.47803
0.11521093,679.23016,251.65678,311.98102,258.44418,454.68073,366.4849
0.11522595,679.3584,252.20369,311.9781,258.47852,454.66873,366.4915
0.115240976,679.4897,252.75172,311.97504,258.5128,454.65634,366.49802
0.115256,679.6242,253.301,311.9717,258.54703,454.6436,366.50436
0.115271024,679.7621,253.85135,311.9683,258.58115,454.63043,366.51053
0.11528605,679.90314,254.40288,311.9647,258.6152,454.61688,366.51654
0.11530107,680.04724,254.95557,311.96085,258.6492,454.60297,366.52243
0.1153161,680.1948,255.50943,311.9569,258.6831,454.58862,366.52814
0.11533112,680.34546,256.0644,311.95276,258.717,454.57394,366.53375
0.11534615,680.4994,256.62048,311.94846,258.75076,454.5589,366.53915
0.11536118,680.65656,257.1777,311.94397,258.78445,454.54346,366.5444
0.1153762,680.81696,257.73605,311.93933,258.8181,454.52762,366.54953
0.115391225,680.9806,258.29547,311.9345,258.85162,454.51138,366.55453
0.115406245,681.1475,258.85602,311.92953,258.8851,454.4948,366.5594
0.11542127,681.3176,259.4177,311.9244,258.91852,454.47787,366.56403
0.1154363,681.49097,259.98044,311.91913,258.95187,454.46054,366.56857
0.11545132,681.6677,260.54425,311.91364,258.98517,454.4429,366.57294
0.11546635,681.8474,261.10913,311.90802,259.01834,454.42487,366.5772
0.11548138,682.03064,261.6751,311.90228,259.05142,454.40646,366.58127
0.1154964,682.217,262.24213,311.89636,259.08447,454.38766,366.5852
0.115511425,682.40656,262.8102,311.89032,259.11746,454.36862,366.589
0.115526445,682.5994,263.37933,311.88403,259.1504,454.34918,366.5927
0.11554147,682.7955,263.9495,311.8777,259.1832,454.32935,366.5962
0.1155565,682.99475,264.52075,311.87115,259.21597,454.30914,366.59958
0.11557152,683.1974,265.09296,311.86444,259.2486,454.28867,366.60284
0.11558655,683.4032,265.6662,311.85764,259.28122,454.26785,366.60596
0.11560157,683.6122,266.24048,311.85068,259.31378,454.2466,366.6089
0.1156166,683.8246,266.81573,311.84354,259.34622,454.22513,366.61172
0.115631625,684.0401,267.39203,311.83627,259.37863,454.20322,366.61444
0.115646645,684.2588,267.96927,311.8289,259.41092,454.1811,366.6169
0.11566167,684.48083,268.54752,311.82132,259.44315,454.15854,366.61942
0.11567669,684.70605,269.1267,311.81363,259.4753,454.13565,366.62164
0.11569172,684.93463,269.7069,311.80585,259.50742,454.1125,366.6238
0.11570675,685.1662,270.2881,311.79782,259.5395,454.08905,366.6258
0.11572177,685.4012,270.87012,311.78973,259.57138,454.0652,366.62772
0.1157368,685.6394,271.45322,311.78156,259.60327,454.04102,366.6295
0.11575182,685.8808,272.03717,311.77316,259.63507,454.01663,366.63116
0.115766846,686.1253,272.62207,311.76465,259.66678,453.99185,366.63266
0.11578187,686.3732,273.20792,311.75604,259.69846,453.96683,366.63406
0.115796894,686.62415,273.79468,311.7473,259.72998,453.9414,366.63528
0.11581192,686.8785,274.3824,311.7384,259.76154,453.91577,366.63647
0.11582695,687.136,274.97092,311.72946,259.79297,453.88983,366.63742
0.11584197,687.3966,275.56033,311.72034,259.82434,453.86353,366.63837
0.115857,687.66046,276.15067,311.7111,259.85565,453.837,366.63913
0.11587202,687.9275,276.7419,311.70166,259.88684,453.81012,366.6398
0.115887046,688.1978,277.334,311.6922,259.91794,453.78302,366.64035
0.11590207,688.4712,277.92697,311.68265,259.94907,453.7556,366.64075
0.115917094,688.74786,278.52075,311.6729,259.98007,453.7279,366.64102
0.11593212,689.02765,279.1154,311.6631,260.01096,453.69995,366.64124
0.11594714,689.3107,279.71088,311.65317,260.0418,453.67166,366.64133
0.11596217,689.59674,280.3072,311.64313,260.07257,453.64316,366.64124
0.1159772,689.8861,280.9043,311.63293,260.1033,453.61438,366.6411
0.11599222,690.1786,281.5023,311.6227,260.13394,453.58527,366.64084
0.116007246,690.4742,282.101,311.61234,260.1645,453.55597,366.64053
0.11602227,690.77295,282.70056,311.60184,260.19495,453.52637,366.64005
0.116037294,691.0749,283.3009,311.5913,260.22537,453.49652,366.63943
0.11605232,691.37994,283.902,311.5806,260.2557,453.46643,366.63873
0.11606734,691.68805,284.50394,311.56985,260.28598,453.4361,366.6379
0.11608237,691.9993,285.1066,311.55896,260.3162,453.40555,366.63705
0.11609739,692.3138,285.71,311.548,260.34628,453.3747,366.6361
0.11611242,692.63135,286.31415,311.53696,260.37634,453.3436,366.635
0.11612745,692.95197,286.91907,311.52576,260.40634,453.31226,366.6338
0.11614247,693.27563,287.5247,311.5145,260.43625,453.2807,366.6325
0.116157494,693.6024,288.13107,311.50317,260.46606,453.24896,366.63107
0.116172515,693.9323,288.73816,311.49182,260.49582,453.2169,366.62964
0.11618754,694.26526,289.34592,311.48022,260.52548,453.18463,366.62802
0.11620257,694.6014,289.95438,311.46866,260.55508,453.15225,366.62637
0.11621759,694.9404,290.56354,311.457,260.58463,453.11954,366.6246
0.11623262,695.2825,291.17343,311.44522,260.61414,453.08667,366.62277
0.11624765,695.6276,291.7839,311.4334,260.64352,453.05356,366.62085
0.11626267,695.9758,292.39514,311.42148,260.67285,453.0203,366.61884
0.116277695,696.327,293.00693,311.40952,260.70212,452.98676,366.61664
0.116292715,696.6813,293.6195,311.3974,260.7313,452.95306,366.61447
0.11630774,697.0385,294.23257,311.3853,260.76038,452.91913,366.61218
0.11632277,697.3987,294.84637,311.37308,260.7894,452.88504,366.60983
0.11633779,697.76196,295.4608,311.3608,260.8184,452.85074,366.60745
0.11635282,698.1281,296.07578,311.34848,260.84726,452.81625,366.60486
0.11636784,698.4973,296.6914,311.33606,260.8761,452.7816,366.6023
0.11638287,698.86945,297.30756,311.3236,260.90485,452.74677,366.5996
0.116397895,699.2445,297.92438,311.31107,260.9335,452.71173,366.59686
0.116412915,699.6225,298.54178,311.29852,260.96207,452.67654,366.59402
0.11642794,700.0034,299.15973,311.28583,260.99066,452.64114,366.59116
0.11644296,700.38727,299.77817,311.27316,261.01913,452.60562,366.58813
0.11645799,700.774,300.39725,311.26038,261.0475,452.56998,366.58517
0.11647302,701.16364,301.0168,311.2476,261.07584,452.5341,366.582
0.11648804,701.5561,301.63702,311.23468,261.10406,452.49814,366.57886
0.11650307,701.9515,302.25766,311.22177,261.13223,452.46194,366.57568
0.11651809,702.34973,302.87885,311.2088,261.1603,452.4257,366.57233
0.116533116,702.75085,303.50055,311.19583,261.1884,452.38922,366.56897
0.11654814,703.15466,304.1228,311.18277,261.21634,452.3526,366.56552
0.11656316,703.5614,304.74545,311.16965,261.24423,452.31592,366.5621
0.11657819,703.971,305.36865,311.15652,261.27203,452.27905,366.55847
0.11659322,704.3834,305.99228,311.14334,261.29977,452.2421,366.55496
0.11660824,704.7985,306.6164,311.13016,261.32745,452.20496,366.55127
0.11662327,705.21643,307.241,311.11688,261.3551,452.16772,366.54758
0.11663829,705.63715,307.86606,311.1036,261.38263,452.13037,366.54385
0.116653316,706.0606,308.49146,311.0903,261.4101,452.09286,366.54004
0.11666834,706.48663,309.1174,311.07697,261.4375,452.0553,366.5362
0.116683364,706.9156,309.7437,311.06357,261.46478,452.0176,366.53226
0.11669839,707.34717,310.37042,311.0502,261.49207,451.97983,366.52832
0.11671341,707.78143,310.9976,311.03677,261.51926,451.94193,366.52435
0.11672844,708.21844,311.62512,311.02332,261.5464,451.90393,366.5203
0.11674347,708.658,312.25302,311.00986,261.5734,451.86584,366.51627
0.11675849,709.1003,312.88135,310.99634,261.60037,451.82767,366.5121
0.116773516,709.5453,313.50998,310.98288,261.6273,451.7894,366.50797
0.11678854,709.9928,314.13904,310.96936,261.65414,451.75107,366.50378
0.116803564,710.44293,314.76843,310.95584,261.6809,451.71262,366.49957
0.11681859,710.8957,315.39813,310.9423,261.70755,451.6742,366.49527
0.11683361,711.3511,316.0282,310.92874,261.73422,451.63565,366.491
0.11684864,711.80884,316.65857,310.9152,261.76077,451.59702,366.48666
0.11686366,712.2693,317.2893,310.90164,261.78726,451.5583,366.48236
0.11687869,712.7322,317.92032,310.88806,261.8137,451.5196,366.47803
0.116893716,713.1977,318.55164,310.87448,261.84,451.48074,366.47354
0.11690874,713.66565,319.1832,310.86084,261.8663,451.44196,366.46918
0.116923764,714.1361,319.81506,310.8473,261.89255,451.40305,366.46466
0.116938785,714.6091,320.44724,310.8337,261.91867,451.3641,366.46024
0.11695381,715.0844,321.07965,310.8202,261.94473,451.32513,366.45575
0.11696884,715.5623,321.71228,310.8066,261.9707,451.28613,366.45123
0.11698386,716.0424,322.3452,310.79306,261.99667,451.24704,366.44672
0.11699889,716.5251,322.97836,310.77954,262.0225,451.20795,366.44223
0.11701392,717.01013,323.61172,310.766,262.0483,451.1689,366.4377
0.11702894,717.4975,324.24536,310.75247,262.07404,451.1298,366.43307
0.117043965,717.9872,324.87915,310.73895,262.09973,451.09064,366.42853
0.117058985,718.47925,325.51312,310.72546,262.1253,451.0515,366.42398
0.11707401,718.9735,326.14734,310.71204,262.15088,451.01233,366.4194
0.11708904,719.4703,326.78174,310.69855,262.17633,450.9732,366.4148
0.11710406,719.96924,327.41626,310.68515,262.2017,450.93402,366.41013
0.11711909,720.47046,328.051,310.67178,262.227,450.89484,366.4056
0.11713411,720.9738,328.68588,310.65836,262.25226,450.85568,366.40103
0.11714914,721.47955,329.32092,310.64505,262.27747,450.81662,366.39642
0.117164165,721.9874,329.9561,310.63174,262.30258,450.77747,366.39185
0.117179185,722.49744,330.5914,310.61844,262.32764,450.7384,366.38727
0.11719421,723.00964,331.22678,310.6052,262.35263,450.6993,366.38272
0.11720923,723.524,331.8623,310.59198,262.37753,450.66022,366.3781
0.11722426,724.0405,332.49792,310.57877,262.40237,450.62122,366.3736
0.11723929,724.5591,333.13367,310.56564,262.42722,450.58218,366.36902
0.11725431,725.07983,333.76947,310.55258,262.45187,450.5433,366.36456
0.11726934,725.6026,334.40536,310.5395,262.47653,450.50436,366.36002
0.11728436,726.12744,335.04132,310.52652,262.50113,450.4655,366.35547
0.117299385,726.6543,335.67734,310.51352,262.52567,450.42673,366.35098
0.11731441,727.18304,336.3134,310.50064,262.5501,450.38797,366.3466
0.11732943,727.714,336.94952,310.48776,262.57446,450.3492,366.3421
0.11734446,728.24677,337.58566,310.47495,262.5988,450.3106,366.33765
0.11735949,728.78156,338.22183,310.4622,262.62305,450.27206,366.33334
0.11737451,729.31824,338.858,310.4495,262.64722,450.23352,366.3289
0.11738954,729.85675,339.4942,310.4368,262.67136,450.1951,366.3246
0.11740456,730.39734,340.1304,310.42422,262.69543,450.15674,366.3203
0.117419586,730.9396,340.76657,310.4117,262.7194,450.11847,366.31604
0.11743461,731.48376,341.40274,310.39926,262.74332,450.0803,366.31177
0.117449634,732.02985,342.03885,310.38678,262.76718,450.0422,366.30756
0.11746466,732.57764,342.67493,310.37448,262.79105,450.0042,366.3034
0.11747968,733.1272,343.31104,310.3622,262.81473,449.96625,366.29932
0.11749471,733.6786,343.94702,310.34998,262.83838,449.92844,366.2952
0.11750974,734.2317,344.58298,310.33783,262.862,449.89075,366.29114
0.11752476,734.7864,345.21878,310.32578,262.8855,449.85315,366.28714
0.117539786,735.3429,345.85455,310.3138,262.909,449.81567,366.28314
0.117554806,735.90106,346.4903,310.30188,262.9324,449.7783,366.27924
0.117569834,736.4609,347.1259,310.29007,262.95575,449.74103,366.2754
0.11758486,737.02216,347.7614,310.27832,262.979,449.70392,366.27155
0.11759988,737.58514,348.39682,310.26666,263.00223,449.66693,366.26776
0.11761491,738.1497,349.03207,310.25504,263.02536,449.63,366.26407
0.11762993,738.7158,349.66718,310.24353,263.04843,449.5933,366.26044
0.11764496,739.28357,350.3022,310.23215,263.07147,449.55673,366.25684
0.117659986,739.85266,350.93704,310.2208,263.09445,449.5203,366.25327
0.11767501,740.42334,351.57175,310.20953,263.11734,449.48392,366.2498
0.117690034,740.99536,352.20627,310.19836,263.14014,449.44778,366.24637
0.117705055,741.569,352.8406,310.18738,263.16293,449.41174,366.24304
0.11772008,742.1438,353.47482,310.17636,263.18564,449.37595,366.23975
0.11773511,742.7202,354.1088,310.1655,263.2083,449.34027,366.23648
0.11775013,743.298,354.74255,310.15472,263.23087,449.3047,366.2333
0.11776516,743.87695,355.3762,310.14407,263.2534,449.26935,366.23022
0.117780186,744.4572,356.00952,310.13348,263.2758,449.23416,366.2272
0.11779521,745.03894,356.64264,310.12302,263.29822,449.19916,366.22427
0.117810234,745.6218,357.27554,310.11264,263.32056,449.16434,366.22134
0.117825255,746.2059,357.9083,310.1024,263.3428,449.12964,366.2185
0.11784028,746.7912,358.54074,310.09222,263.36502,449.0952,366.21588
0.11785531,747.37775,359.1729,310.08218,263.38718,449.06094,366.2132
0.11787033,747.9655,359.80484,310.07227,263.40924,449.02686,366.21063
0.11788536,748.55426,360.43643,310.0624,263.43127,448.99298,366.20816
0.11790038,749.1443,361.06787,310.05273,263.45316,448.95935,366.20578
0.11791541,749.7353,361.69894,310.04315,263.47507,448.9259,366.20343
0.117930435,750.3274,362.3297,310.0337,263.49695,448.8926,366.20123
0.117945455,750.9205,362.96017,310.02432,263.51868,448.85953,366.19913
0.11796048,751.51465,363.5904,310.0151,263.54044,448.82672,366.19705
0.1179755,752.1098,364.22025,310.00598,263.5621,448.79407,366.19513
0.11799053,752.7059,364.84973,309.997,263.58368,448.76172,366.19327
0.11800556,753.30286,365.47894,309.98816,263.6052,448.72952,366.1915
0.11802058,753.9007,366.1078,309.9794,263.62668,448.69757,366.18976
0.11803561,754.4995,366.7363,309.97076,263.64804,448.66592,366.18823
0.11805063,755.0991,367.3645,309.9623,263.6694,448.63446,366.18674
0.118065655,755.6996,367.99225,309.954,263.69067,448.60318,366.1854
0.11808068,756.30084,368.61966,309.94577,263.7119,448.57227,366.18417
0.1180957,756.90295,369.2467,309.93768,263.73306,448.54153,366.18298
0.11811073,757.50574,369.87332,309.92975,263.75418,448.51102,366.18195
0.11812575,758.1092,370.4995,309.92194,263.7752,448.4808,366.18094
