Strain (mm/mm),SS316 Alloy Back Surface,SS316 Alloy Front Surface,Al 356 Alloy Back Surface,Al 356 Alloy Front Surface,SS 316 - Al 356 Composite Back Surface,SS 316 - Al 356 Composite Front Surface
-0.0057587195,440.9166,23.517603,142.88564,167.46918,242.81027,235.70862
-0.0057802903,441.52365,23.383188,142.46918,167.99907,241.92128,236.41986
-0.005801861,442.13004,23.24727,142.05415,168.53142,241.03415,237.13448
-0.005823432,442.73578,23.10977,141.64052,169.0663,240.14877,237.85251
-0.0058451192,443.34094,22.970715,141.22832,169.60364,239.26523,238.57399
-0.005866808,443.94534,22.830153,140.81755,170.14345,238.38351,239.2988
-0.005888495,444.5491,22.687986,140.40823,170.68575,237.50371,240.02701
-0.005910183,445.15213,22.544315,140.00035,171.23048,236.62576,240.75862
-0.005931988,445.75455,22.399061,139.59396,171.77766,235.74971,241.49359
-0.0059537925,446.35626,22.25228,139.189,172.3273,234.87558,242.23189
-0.0059757144,446.95734,22.103964,138.78552,172.87935,234.0034,242.97353
-0.0059976364,447.55765,21.95407,138.38353,173.43384,233.13313,243.71857
-0.006019558,448.1572,21.802595,137.98302,173.99075,232.2649,244.46689
-0.006041479,448.75607,21.649614,137.584,174.55008,231.39862,245.21855
-0.0060635186,449.35425,21.495106,137.1865,175.11182,230.53435,245.9735
-0.006085557,449.95166,21.338991,136.79048,175.67592,229.6721,246.73178
-0.0061075953,450.54834,21.18132,136.39601,176.2424,228.8119,247.49332
-0.006129751,451.14435,21.02212,136.00305,176.8113,227.95375,248.25816
-0.0061517884,451.7395,20.86139,135.61159,177.38254,227.0977,249.02626
-0.0061740624,452.33405,20.699028,135.22173,177.95615,226.24373,249.79762
-0.0061962167,452.9277,20.535164,134.83337,178.53209,225.39185,250.57227
-0.0062184897,453.52066,20.369768,134.44658,179.11038,224.54213,251.3501
-0.0062407623,454.11285,20.202768,134.06134,179.69104,223.69453,252.13118
-0.0062630335,454.70422,20.034237,133.67766,180.27396,222.84909,252.9155
-0.0062854225,455.29486,19.86413,133.29558,180.85925,222.00584,253.70303
-0.006307812,455.8847,19.692465,132.91505,181.44681,221.16483,254.49376
-0.006330201,456.47375,19.519268,132.53612,182.03667,220.32597,255.28763
-0.0063527073,457.06204,19.344522,132.15878,182.62883,219.48935,256.08472
-0.0063752136,457.64948,19.168219,131.78305,183.2233,218.65501,256.88498
-0.0063977195,458.23618,18.990337,131.40892,183.81998,217.82289,257.6884
-0.006420224,458.82196,18.810926,131.0364,184.41896,216.99304,258.49493
-0.0064428467,459.40698,18.629934,130.66548,185.0202,216.1655,259.30457
-0.0064654695,459.9912,18.447414,130.29622,185.62367,215.34029,260.1174
-0.0064882105,460.5746,18.263367,129.92857,186.22934,214.5174,260.9333
-0.006510832,461.15707,18.077688,129.56258,186.83728,213.69682,261.75226
-0.0065335706,461.7388,17.890532,129.1982,187.4474,212.8786,262.57434
-0.006556429,462.31964,17.701796,128.83548,188.05972,212.06277,263.39957
-0.0065791667,462.89963,17.51148,128.47444,188.67429,211.24934,264.22775
-0.006602023,463.47873,17.319633,128.11504,189.29095,210.43825,265.05905
-0.006624879,464.05698,17.126263,127.757324,189.90985,209.62964,265.89337
-0.0066478522,464.63443,16.931313,127.40126,190.5309,208.82346,266.73068
-0.0066708256,465.211,16.734835,127.0469,191.1541,208.0197,267.57108
-0.0066937977,465.78662,16.536825,126.69421,191.77942,207.21843,268.4144
-0.00671677,466.3614,16.337238,126.343216,192.40689,206.41962,269.2608
-0.00673986,466.9353,16.136126,125.993904,193.0365,205.62329,270.11008
-0.0067629493,467.50824,15.933431,125.64631,193.6682,204.8295,270.96234
-0.0067860386,468.0803,15.729212,125.30044,194.30202,204.03821,271.81763
-0.006809245,468.65152,15.523514,124.95626,194.9379,203.24947,272.67578
-0.0068324506,469.22177,15.316237,124.61381,195.57587,202.46326,273.53687
-0.006855657,469.79108,15.107433,124.27307,196.21594,201.67963,274.40094
-0.00687898,470.3595,14.896999,123.93408,196.85803,200.89859,275.26782
-0.0069023026,470.927,14.68514,123.59683,197.50218,200.12013,276.13763
-0.0069256257,471.4936,14.471704,123.26129,198.14838,199.34425,277.01028
-0.006948948,472.05914,14.256738,122.92753,198.79662,198.57104,277.88586
-0.006972387,472.62384,14.040246,122.5955,199.44684,197.80045,278.76425
-0.006995827,473.18753,13.822227,122.26523,200.09906,197.03249,279.64548
-0.0070192656,473.7503,13.602731,121.93671,200.7533,196.2672,280.5295
-0.0070428215,474.31216,13.381607,121.60996,201.40948,195.5046,281.41635
-0.0070663774,474.87296,13.159005,121.284996,202.06767,194.74466,282.30597
-0.007089933,475.43283,12.934878,120.9618,202.72781,193.98746,283.19836
-0.0071136057,475.99167,12.709275,120.640366,203.38991,193.23293,284.09357
-0.007137278,476.54965,12.482145,120.32074,204.05392,192.48114,284.99152
-0.00716095,477.10657,12.253436,120.002884,204.7199,191.73209,285.89215
-0.0071847397,477.66254,12.023304,119.68684,205.38773,190.98581,286.7956
-0.0072084107,478.21744,11.791594,119.37256,206.05751,190.24228,287.7017
-0.0072323177,478.77142,11.558358,119.06011,206.72917,189.50154,288.61047
-0.007256106,479.3243,11.323696,118.749466,207.40268,188.76357,289.52197
-0.0072800117,479.87622,11.087458,118.44061,208.0781,188.02841,290.4361
-0.007303917,480.4272,10.849744,118.133606,208.75536,187.29608,291.35287
-0.0073278225,480.977,10.610502,117.8284,209.43443,186.56654,292.2723
-0.0073518446,481.5259,10.369839,117.525024,210.11536,185.83987,293.1943
-0.007375866,482.07373,10.127597,117.223465,210.79811,185.11604,294.11896
-0.0073998887,482.62048,9.883881,116.92376,211.48267,184.39511,295.04623
-0.007423909,483.16623,9.638688,116.62586,212.169,183.677,295.97604
-0.007448047,483.71094,9.392073,116.32981,212.85712,182.96179,296.90845
-0.0074721854,484.25458,9.14388,116.03562,213.54706,182.24947,297.84335
-0.0074964417,484.79718,8.894264,115.74325,214.23871,181.54008,298.7808
-0.007520695,485.3387,8.643122,115.45273,214.93211,180.83359,299.72073
-0.0075449506,485.87918,8.390556,115.16407,215.62724,180.13004,300.6632
-0.007569205,486.41858,8.136517,114.87727,216.3241,179.42941,301.60815
-0.0075935763,486.95694,7.8809505,114.59234,217.02266,178.73175,302.55557
-0.0076179467,487.49417,7.623961,114.309265,217.7229,178.03706,303.50543
-0.007642317,488.0303,7.365497,114.02805,218.42487,177.34532,304.45773
-0.0076668053,488.5654,7.105611,113.74872,219.12846,176.65657,305.41248
-0.0076912935,489.09937,6.844198,113.47125,219.83374,175.97081,306.3696
-0.007715781,489.6323,6.5813627,113.19568,220.54066,175.28806,307.3291
-0.0077402666,490.16406,6.317104,112.92197,221.2492,174.60832,308.29102
-0.007764871,490.6947,6.0513716,112.65015,221.95934,173.93163,309.25525
-0.007789474,491.22427,5.784217,112.380196,222.67113,173.25793,310.22183
-0.007814195,491.7527,5.515638,112.11215,223.38448,172.5873,311.19077
-0.007838798,492.28,5.2455854,111.84599,224.09941,171.91971,312.16196
-0.007863518,492.80618,4.974111,111.581726,224.81593,171.25517,313.13547
-0.007888355,493.3313,4.701213,111.31936,225.53398,170.59372,314.11127
-0.007913073,493.8552,4.4268417,111.05888,226.2536,169.93533,315.08932
-0.00793791,494.37796,4.1511493,110.800316,226.97472,169.28006,316.06958
-0.007962747,494.89957,3.8739846,110.54366,227.69733,168.62784,317.05206
-0.007987699,495.42014,3.595397,110.288895,228.42146,167.97878,318.03677
-0.0080126515,495.93948,3.3154376,110.03606,229.14711,167.33281,319.02368
-0.008037603,496.45767,3.0340564,109.785126,229.87418,166.68994,320.01276
-0.008062555,496.9747,2.7512524,109.53611,230.60275,166.05025,321.004
-0.008087625,497.49057,2.467129,109.289,231.33275,165.41368,321.99734
-0.008112693,498.00528,2.181532,109.0438,232.06418,164.78026,322.99283
-0.008137879,498.51883,1.8946152,108.800545,232.79701,164.15,323.99042
-0.008162946,499.03113,1.6062764,108.55919,233.53127,163.5229,324.99008
-0.008188131,499.5423,1.3165668,108.31976,234.26689,162.89896,325.9918
-0.008213434,500.05234,1.0254353,108.08227,235.00394,162.27823,326.9956
-0.008238617,500.56107,0.73298424,107.8467,235.74232,161.66066,328.0015
-0.008263918,501.0687,0.4391624,107.613075,236.48206,161.04631,329.0093
-0.008289219,501.57507,0.14396998,107.38137,237.22313,160.43513,330.01913
-0.008314637,502.08032,-0.15254197,107.15159,237.96547,159.8272,331.03094
-0.008339937,502.58426,-0.45042437,106.923744,238.70917,159.22249,332.0447
-0.008365353,503.08704,-0.74962616,106.697845,239.45418,158.62099,333.06052
-0.008390888,503.58868,-1.0502495,106.47387,240.20044,158.0227,334.07812
-0.008416422,504.08905,-1.3520896,106.251854,240.94797,157.42767,335.0977
-0.008441836,504.5881,-1.6553512,106.03175,241.6967,156.8359,336.11917
-0.008467486,505.08612,-1.9599319,105.81361,242.44672,156.24733,337.14243
-0.008493018,505.58267,-2.2658315,105.59741,243.19797,155.66205,338.16763
-0.008518667,506.07822,-2.5729995,105.38315,243.9504,155.08003,339.19464
-0.0085443165,506.57242,-2.881537,105.17082,244.70404,154.50131,340.2235
-0.0085700825,507.06543,-3.1913424,104.960434,245.45883,153.92583,341.2541
-0.0085958475,507.55716,-3.502467,104.75201,246.21483,153.35367,342.28656
-0.008621612,508.0476,-3.814859,104.545525,246.97195,152.78474,343.3207
-0.008647378,508.53687,-4.1286206,104.34099,247.7302,152.21915,344.35663
-0.008673259,509.0249,-4.4435477,104.1384,248.48958,151.65683,345.3943
-0.00869914,509.5116,-4.759845,103.93776,249.25008,151.09784,346.4336
-0.008725021,509.99704,-5.077409,103.739075,250.01164,150.54214,347.47464
-0.008751018,510.4813,-5.3961887,103.54232,250.77425,149.98978,348.5173
-0.008777016,510.96423,-5.716237,103.347534,251.53796,149.4407,349.5617
-0.008803012,511.44595,-6.0375524,103.15469,252.30272,148.89499,350.6076
-0.008829008,511.9263,-6.3601346,102.96379,253.0685,148.35258,351.6552
-0.008855122,512.4054,-6.6839333,102.77486,253.83531,147.81352,352.7044
-0.008881233,512.8833,-7.0089984,102.58787,254.60309,147.27779,353.75513
-0.008907463,513.35986,-7.3352804,102.40285,255.37189,146.74539,354.8074
-0.008933575,513.8351,-7.662778,102.21975,256.1416,146.21635,355.8613
-0.008959804,514.3091,-7.991491,102.03862,256.91235,145.69067,356.91656
-0.008986032,514.78174,-8.321471,101.859436,257.684,145.16835,357.97348
-0.009012378,515.2532,-8.6526165,101.68221,258.4565,144.64935,359.03174
-0.009038722,515.72327,-8.984977,101.506935,259.23007,144.13377,360.09155
-0.009065066,516.1921,-9.318501,101.333595,260.00446,143.62152,361.1527
-0.009091528,516.6596,-9.653294,101.16222,260.77972,143.11264,362.21533
-0.0091178715,517.12573,-9.989148,100.99278,261.55585,142.60716,363.2794
-0.00914433,517.5906,-10.326268,100.82532,262.3328,142.10504,364.34476
-0.0091709085,518.05414,-10.664554,100.65978,263.11066,141.60628,365.4115
-0.009197367,518.5164,-11.004003,100.496185,263.88925,141.11093,366.47958
-0.0092239445,518.9773,-11.344564,100.33456,264.66867,140.61896,367.549
-0.009250637,519.43695,-11.686343,100.17487,265.4489,140.13039,368.61963
-0.009277212,519.8952,-12.029183,100.017136,266.2299,139.64519,369.69165
-0.009303904,520.3521,-12.373237,99.861336,267.01166,139.16339,370.7649
-0.009330595,520.8078,-12.718354,99.70749,267.79416,138.68498,371.83936
-0.009357404,521.262,-13.064635,99.55557,268.57736,138.20999,372.91504
-0.009384094,521.71497,-13.412028,99.40561,269.36127,137.73839,373.9919
-0.009410902,522.16656,-13.760535,99.25759,270.14597,137.2702,375.06998
-0.0094378255,522.61694,-14.110154,99.11151,270.93127,136.8054,376.14917
-0.009464633,523.0658,-14.460835,98.967354,271.71722,136.34402,377.22946
-0.009491555,523.51337,-14.812679,98.82516,272.50378,135.88603,378.3109
-0.009518478,523.9596,-15.165483,98.68489,273.29108,135.43147,379.39352
-0.009545519,524.40454,-15.519452,98.546555,274.0789,134.98033,380.47714
-0.009572556,524.8481,-15.874479,98.410164,274.86743,134.5326,381.56177
-0.009599595,525.2903,-16.23052,98.275696,275.65646,134.08826,382.64752
-0.0096266335,525.7311,-16.587723,98.143166,276.4461,133.64734,383.73425
-0.009653788,526.1706,-16.945833,98.01256,277.2363,133.20984,384.82193
-0.009680943,526.60864,-17.305056,97.88387,278.02698,132.77577,385.91064
-0.009708096,527.0455,-17.66529,97.75712,278.8182,132.3451,387.0003
-0.009735249,527.4808,-18.026533,97.632286,279.60995,131.91786,388.09082
-0.00976252,527.9148,-18.388838,97.5094,280.40216,131.49405,389.1823
-0.009789789,528.3474,-18.752102,97.3884,281.1949,131.07364,390.2747
-0.009817175,528.7787,-19.116426,97.26934,281.98804,130.65665,391.36783
-0.009844445,529.20856,-19.481709,97.15218,282.78165,130.24309,392.46194
-0.009871829,529.6371,-19.848001,97.03694,283.57574,129.83293,393.55682
-0.009899331,530.0642,-20.215254,96.92362,284.37015,129.4262,394.6525
-0.009926715,530.49,-20.583466,96.8122,285.16498,129.02287,395.74902
-0.009954216,530.9144,-20.952633,96.70269,285.9602,128.62299,396.84628
-0.009981717,531.33746,-21.322762,96.59509,286.75583,128.22652,397.9442
-0.010009334,531.75903,-21.69385,96.48939,287.55176,127.833466,399.0429
-0.010036832,532.17926,-22.065895,96.38558,288.34802,127.443825,400.1423
-0.010064448,532.5981,-22.438847,96.28369,289.14453,127.05758,401.24237
-0.010092183,533.01556,-22.812706,96.18368,289.94147,126.67478,402.34308
-0.010119798,533.4316,-23.187473,96.08556,290.73856,126.29539,403.44446
-0.010147528,533.8463,-23.5632,95.98934,291.53595,125.919395,404.54645
-0.01017526,534.2596,-23.939781,95.89501,292.33365,125.54684,405.64902
-0.010203107,534.6716,-24.317268,95.80255,293.13153,125.17765,406.7521
-0.010230837,535.082,-24.695616,95.71198,293.9297,124.811905,407.8558
-0.010258684,535.491,-25.074867,95.6233,294.72803,124.449554,408.96005
-0.010286648,535.89886,-25.454975,95.53647,295.52652,124.090614,410.06476
-0.0103144925,536.30505,-25.835886,95.45154,296.32516,123.73505,411.16995
-0.0103424555,536.70996,-26.21771,95.36846,297.12405,123.38292,412.27567
-0.010370416,537.11346,-26.600334,95.287254,297.92297,123.03417,413.38174
-0.010398494,537.5156,-26.983816,95.20791,298.7221,122.68883,414.48825
-0.0104265725,537.91626,-27.3681,95.13043,299.52127,122.34688,415.5952
-0.01045465,538.31555,-27.753242,95.0548,300.3205,122.00829,416.7025
-0.010482728,538.71344,-28.139137,94.981026,301.11984,121.67314,417.81012
-0.010510803,539.10986,-28.525839,94.9091,301.9193,121.34135,418.91815
-0.010538995,539.50494,-28.913393,94.83903,302.7187,121.01293,420.02646
-0.010567186,539.8986,-29.30165,94.7708,303.5182,120.68791,421.13498
-0.010595496,540.2909,-29.690714,94.70441,304.31763,120.366264,422.24387
-0.010623803,540.6817,-30.080532,94.63983,305.11713,120.04798,423.353
-0.010652113,541.0711,-30.471102,94.57712,305.91653,119.733086,424.46228
-0.010680419,541.4591,-30.862425,94.51622,306.7159,119.42155,425.57184
-0.010708723,541.8457,-31.254448,94.45715,307.51523,119.113365,426.68155
-0.010737148,542.2309,-31.647226,94.3999,308.3145,118.808556,427.79138
-0.010765569,542.6146,-32.04071,94.34447,309.11368,118.50709,428.9014
-0.010794108,542.997,-32.43489,94.29085,309.91275,118.20899,430.01157
-0.010822529,543.37787,-32.82983,94.23904,310.71167,117.91424,431.12177
-0.010851067,543.7574,-33.225365,94.189026,311.51047,117.62281,432.2321
-0.010879722,544.1355,-33.621655,94.14082,312.3091,117.33475,433.3424
-0.010908259,544.5122,-34.01865,94.09442,313.10757,117.05002,434.45276
-0.010936911,544.88745,-34.41619,94.04981,313.90582,116.76861,435.56317
-0.010965563,545.2613,-34.81443,94.006966,314.70392,116.49053,436.67352
-0.0109942155,545.63367,-35.213375,93.965935,315.50174,116.21577,437.7838
-0.011022984,546.00476,-35.61292,93.92667,316.29935,115.94432,438.89413
-0.011051752,546.3743,-36.013065,93.88918,317.09668,115.6762,440.00433
-0.011080518,546.74255,-36.413868,93.85346,317.8938,115.41139,441.11438
-0.011109284,547.1093,-36.81521,93.81952,318.69058,115.14988,442.22437
-0.011138167,547.4746,-37.2172,93.78732,319.48706,114.891655,443.3341
-0.01116705,547.83844,-37.6198,93.75689,320.28323,114.63674,444.4438
-0.011195932,548.201,-38.02294,93.72822,321.07907,114.3851,445.55325
-0.011224929,548.5621,-38.426685,93.70129,321.87457,114.136734,446.66245
-0.011253927,548.92175,-38.830925,93.6761,322.66968,113.891655,447.77145
-0.011282924,549.28,-39.23572,93.65265,323.4644,113.64984,448.88016
-0.01131192,549.6368,-39.641106,93.630936,324.25867,113.4113,449.98868
-0.011341034,549.99225,-40.046997,93.610954,325.0526,113.17602,451.09686
-0.011370147,550.34625,-40.453426,93.59269,325.8461,112.943985,452.20465
-0.011399257,550.6987,-40.860363,93.57615,326.6391,112.71519,453.31223
-0.011428368,551.0499,-41.26779,93.56131,327.43167,112.48965,454.41934
-0.011457596,551.39966,-41.67567,93.5482,328.22372,112.26733,455.5261
-0.011486823,551.748,-42.084095,93.53679,329.0153,112.04824,456.63242
-0.011516049,552.0948,-42.49297,93.52706,329.80637,111.83238,457.73825
-0.011545391,552.44025,-42.902287,93.519035,330.59692,111.619736,458.84375
-0.011574733,552.7844,-43.3121,93.5127,331.38687,111.410286,459.94873
-0.011604075,553.1271,-43.722313,93.50804,332.17627,111.20404,461.05316
-0.011633414,553.4683,-44.132973,93.50506,332.96512,111.001,462.15714
-0.011662753,553.80804,-44.544075,93.50376,333.75333,110.80114,463.26056
-0.011692209,554.1465,-44.95557,93.50413,334.541,110.60446,464.36343
-0.011721666,554.4835,-45.36747,93.50615,335.328,110.41095,465.46564
-0.011751237,554.8191,-45.779755,93.50983,336.11432,110.22061,466.5673
-0.01178081,555.15326,-46.192444,93.51515,336.90005,110.033424,467.6683
-0.011810262,555.486,-46.60547,93.522125,337.68503,109.8494,468.76862
-0.0118399495,555.8174,-47.018845,93.53074,338.46936,109.66851,469.86838
-0.011869517,556.14734,-47.432663,93.54098,339.253,109.49077,470.96735
-0.011899205,556.4759,-47.84678,93.55286,340.03586,109.31614,472.06564
-0.01192889,556.803,-48.26118,93.56634,340.81805,109.14464,473.16318
-0.011958574,557.1287,-48.67593,93.58145,341.5994,108.97625,474.25992
-0.0119883735,557.4531,-49.090973,93.59817,342.38007,108.81095,475.35593
-0.0120180575,557.776,-49.50636,93.616486,343.15985,108.648766,476.45114
-0.012047857,558.0975,-49.922035,93.636406,343.93887,108.489655,477.54547
-0.012077772,558.41766,-50.33796,93.65791,344.71707,108.33363,478.63904
-0.012107571,558.7363,-50.754173,93.681015,345.49448,108.18068,479.7317
-0.012137485,559.0537,-51.170677,93.705696,346.271,108.03079,480.82336
-0.012167397,559.3696,-51.58738,93.73194,347.04663,107.88394,481.9142
-0.01219731,559.6841,-52.004322,93.759766,347.82138,107.74015,483.00412
-0.01222734,559.9973,-52.421555,93.789154,348.59518,107.599396,484.09305
-0.012257366,560.3091,-52.838978,93.82009,349.3682,107.46168,485.181
-0.012287394,560.6194,-53.256542,93.85257,350.1402,107.326965,486.26797
-0.012317422,560.92834,-53.6744,93.886604,350.9113,107.195274,487.35388
-0.012347565,561.2359,-54.092396,93.922165,351.68134,107.06658,488.43878
-0.012377707,561.5422,-54.510586,93.95926,352.45053,106.940865,489.5226
-0.0124078505,561.8469,-54.928913,93.99789,353.2186,106.81814,490.60538
-0.012437991,562.1504,-55.347435,94.03802,353.98578,106.6984,491.68695
-0.012468248,562.45233,-55.766037,94.079666,354.7519,106.58161,492.76752
-0.0124985045,562.75305,-56.184837,94.12282,355.51694,106.46779,493.84683
-0.012528761,563.05225,-56.603783,94.167465,356.28094,106.35689,494.92502
