Time (ms),SS 316 - Al 356 Composite Strain Rate 1W,SS 316 - Al 356 Composite Strain Rate 3W,SS316 Alloy Strain Rate 1W,SS316 Alloy Strain Rate 3W,Al 356 Alloy Strain Rate 1W,Al 356 Alloy Strain Rate 3W
0.010652098,-1988.4114,1516.8766,-1591.3988,1119.0452,-1649.8982,1312.2286
0.010663727,-1991.6157,1520.1777,-1593.9637,1121.798,-1652.63,1315.3866
0.010675356,-1994.8147,1523.4783,-1596.5255,1124.5442,-1655.3583,1318.5442
0.010686985,-1998.0083,1526.7782,-1599.0842,1127.2839,-1658.0829,1321.7007
0.010698614,-2001.1964,1530.0775,-1601.6396,1130.0172,-1660.8038,1324.8567
0.010710243,-2004.379,1533.3761,-1604.1921,1132.7438,-1663.521,1328.0117
0.010721872,-2007.5557,1536.6737,-1606.7408,1135.4635,-1666.2345,1331.1658
0.010733501,-2010.7267,1539.9705,-1609.2865,1138.1766,-1668.9441,1334.3185
0.01074513,-2013.8922,1543.2662,-1611.8289,1140.8829,-1671.6499,1337.4706
0.010756759,-2017.0519,1546.5612,-1614.3676,1143.5824,-1674.3518,1340.6213
0.0107683875,-2020.2057,1549.8547,-1616.9031,1146.2749,-1677.0498,1343.7706
0.010780017,-2023.354,1553.1473,-1619.4352,1148.9603,-1679.7438,1346.9191
0.010791645,-2026.4962,1556.4385,-1621.9636,1151.6387,-1682.4336,1350.0657
0.010803274,-2029.6323,1559.7284,-1624.4888,1154.3099,-1685.1195,1353.2113
0.010814903,-2032.7626,1563.0168,-1627.0103,1156.9742,-1687.8015,1356.3555
0.010826532,-2035.8867,1566.3042,-1629.5283,1159.631,-1690.4792,1359.4977
0.010838161,-2039.005,1569.59,-1632.0424,1162.2804,-1693.153,1362.6385
0.01084979,-2042.1176,1572.8741,-1634.5532,1164.9226,-1695.8223,1365.7776
0.010861419,-2045.2235,1576.1567,-1637.0603,1167.5573,-1698.4873,1368.915
0.010873048,-2048.3235,1579.4374,-1639.5635,1170.1844,-1701.1483,1372.0507
0.010884677,-2051.417,1582.7166,-1642.0632,1172.8042,-1703.8048,1375.1842
0.010896306,-2054.5044,1585.9937,-1644.5591,1175.4164,-1706.4569,1378.3159
0.010907935,-2057.5854,1589.269,-1647.051,1178.0206,-1709.1047,1381.4454
0.0109195635,-2060.6602,1592.5422,-1649.5391,1180.6172,-1711.7483,1384.5732
0.010931193,-2063.7288,1595.8136,-1652.0234,1183.206,-1714.387,1387.6986
0.010942821,-2066.7905,1599.083,-1654.5039,1185.787,-1717.0214,1390.8219
0.010954451,-2069.8462,1602.35,-1656.9803,1188.3602,-1719.6511,1393.943
0.010966079,-2072.8953,1605.615,-1659.4529,1190.9253,-1722.2765,1397.0616
0.010977708,-2075.9375,1608.8774,-1661.9216,1193.4824,-1724.8969,1400.178
0.010989337,-2078.9736,1612.1378,-1664.386,1196.0315,-1727.5127,1403.2919
0.011000966,-2082.003,1615.3955,-1666.8466,1198.5723,-1730.1243,1406.4031
0.011012595,-2085.0254,1618.6509,-1669.3031,1201.1051,-1732.7306,1409.5118
0.011024224,-2088.0415,1621.9037,-1671.7555,1203.6295,-1735.3323,1412.6177
0.011035853,-2091.0505,1625.1538,-1674.2035,1206.1455,-1737.9292,1415.7208
0.011047482,-2094.053,1628.4014,-1676.6476,1208.6532,-1740.5211,1418.8214
0.011059111,-2097.0486,1631.646,-1679.0873,1211.1526,-1743.1085,1421.919
0.0110707395,-2100.0376,1634.8882,-1681.5228,1213.6434,-1745.6906,1425.0139
0.011082369,-2103.0193,1638.1272,-1683.9541,1216.1259,-1748.2678,1428.1055
0.011093997,-2105.9941,1641.3633,-1686.3812,1218.5996,-1750.8402,1431.1941
0.011105627,-2108.9624,1644.5964,-1688.804,1221.0646,-1753.4072,1434.2798
0.011117255,-2111.9233,1647.8265,-1691.2222,1223.5209,-1755.9694,1437.3622
0.011128885,-2114.8772,1651.0536,-1693.6362,1225.9686,-1758.5264,1440.4413
0.011140513,-2117.824,1654.2773,-1696.0455,1228.4075,-1761.0784,1443.517
0.011152142,-2120.7637,1657.4979,-1698.4506,1230.8374,-1763.6249,1446.5894
0.011163771,-2123.6963,1660.715,-1700.8512,1233.2584,-1766.1665,1449.6583
0.0111754,-2126.6223,1663.9287,-1703.2471,1235.6704,-1768.7025,1452.7239
0.011187029,-2129.5403,1667.1393,-1705.6388,1238.0735,-1771.2333,1455.7856
0.011198658,-2132.4512,1670.3461,-1708.0256,1240.4673,-1773.7588,1458.844
0.011210287,-2135.355,1673.5493,-1710.408,1242.852,-1776.2789,1461.8987
0.0112219155,-2138.251,1676.7489,-1712.7856,1245.2277,-1778.7937,1464.9492
0.011233545,-2141.1401,1679.9447,-1715.1588,1247.5941,-1781.3029,1467.9961
0.011245173,-2144.0217,1683.137,-1717.5271,1249.9512,-1783.8066,1471.0393
0.011256803,-2146.896,1686.3252,-1719.8909,1252.299,-1786.3049,1474.0784
0.011268431,-2149.7627,1689.5096,-1722.2496,1254.6372,-1788.7977,1477.1136
0.011280061,-2152.6218,1692.6903,-1724.6038,1256.9661,-1791.2848,1480.1448
0.011291689,-2155.4734,1695.8668,-1726.9532,1259.2854,-1793.7662,1483.1715
0.011303319,-2158.3176,1699.039,-1729.2976,1261.5953,-1796.2421,1486.1942
0.011314947,-2161.154,1702.2073,-1731.6372,1263.8956,-1798.7123,1489.2125
0.011326576,-2163.983,1705.3713,-1733.972,1266.186,-1801.1764,1492.2267
0.011338205,-2166.804,1708.5311,-1736.3019,1268.467,-1803.6351,1495.2365
0.011349834,-2169.6172,1711.6865,-1738.6266,1270.7382,-1806.088,1498.2417
0.011361463,-2172.423,1714.8375,-1740.9467,1272.9994,-1808.5349,1501.2423
0.0113730915,-2175.221,1717.984,-1743.2614,1275.2509,-1810.9761,1504.2384
0.011384721,-2178.0112,1721.1263,-1745.5712,1277.4926,-1813.4111,1507.2299
0.011396349,-2180.7935,1724.2637,-1747.876,1279.7241,-1815.8403,1510.2166
0.011407979,-2183.5679,1727.3965,-1750.1758,1281.9458,-1818.2635,1513.1985
0.011419607,-2186.3342,1730.5245,-1752.4703,1284.1575,-1820.6808,1516.1757
0.011431237,-2189.093,1733.648,-1754.7596,1286.359,-1823.0922,1519.1478
0.011442865,-2191.8435,1736.7665,-1757.0438,1288.5503,-1825.4972,1522.115
0.011454495,-2194.5862,1739.8801,-1759.323,1290.7317,-1827.8961,1525.0775
0.011466123,-2197.3208,1742.9889,-1761.5968,1292.9026,-1830.289,1528.0344
0.011477753,-2200.0474,1746.0927,-1763.8654,1295.0632,-1832.6753,1530.9866
0.011489381,-2202.7656,1749.1912,-1766.1285,1297.2135,-1835.0558,1533.9333
0.01150101,-2205.4763,1752.2849,-1768.3866,1299.3538,-1837.4299,1536.8749
0.011512639,-2208.1782,1755.3733,-1770.639,1301.4833,-1839.7977,1539.811
0.0115242675,-2210.8723,1758.4563,-1772.8865,1303.6023,-1842.1593,1542.742
0.011535897,-2213.5579,1761.534,-1775.1284,1305.711,-1844.5145,1545.6674
0.011547525,-2216.2356,1764.6063,-1777.3646,1307.8091,-1846.8632,1548.587
0.011559155,-2218.905,1767.6735,-1779.5956,1309.8966,-1849.2054,1551.5015
0.011570783,-2221.5657,1770.735,-1781.8212,1311.9735,-1851.5414,1554.4102
0.011582413,-2224.2185,1773.791,-1784.041,1314.0397,-1853.8707,1557.3131
0.011594041,-2226.8628,1776.8414,-1786.2555,1316.0951,-1856.1936,1560.2102
0.011605671,-2229.4988,1779.8862,-1788.4645,1318.1398,-1858.51,1563.1016
0.011617299,-2232.1262,1782.9252,-1790.6677,1320.1737,-1860.8196,1565.987
0.011628929,-2234.7454,1785.9581,-1792.8655,1322.1968,-1863.1228,1568.8667
0.011640557,-2237.356,1788.9857,-1795.0576,1324.2089,-1865.4192,1571.7401
0.0116521865,-2239.958,1792.0073,-1797.2439,1326.2101,-1867.7089,1574.6077
0.011663815,-2242.5518,1795.0227,-1799.4248,1328.2002,-1869.992,1577.4692
0.0116754435,-2245.1367,1798.0321,-1801.5999,1330.1793,-1872.2682,1580.3243
0.011687073,-2247.7134,1801.0359,-1803.769,1332.1477,-1874.5377,1583.1735
0.011698701,-2250.281,1804.033,-1805.9325,1334.1047,-1876.8004,1586.0162
0.011710331,-2252.8403,1807.0243,-1808.0903,1336.0507,-1879.0563,1588.8523
0.011721959,-2255.3909,1810.0092,-1810.2422,1337.9856,-1881.3052,1591.6825
0.011733589,-2257.9329,1812.9878,-1812.3883,1339.9089,-1883.5472,1594.5059
0.011745217,-2260.4658,1815.9601,-1814.5286,1341.8213,-1885.7823,1597.323
0.011756847,-2262.9905,1818.9258,-1816.6628,1343.7222,-1888.0106,1600.1333
0.011768475,-2265.5063,1821.8853,-1818.7911,1345.6122,-1890.2314,1602.9369
0.011780105,-2268.0132,1824.8381,-1820.9137,1347.4904,-1892.4458,1605.7344
0.011791733,-2270.5115,1827.7844,-1823.0303,1349.3573,-1894.6527,1608.5245
0.0118033625,-2273.0005,1830.7239,-1825.1407,1351.2128,-1896.8528,1611.308
0.011814991,-2275.481,1833.657,-1827.2452,1353.0568,-1899.0454,1614.0844
0.01182662,-2277.9526,1836.5835,-1829.3436,1354.8892,-1901.2313,1616.8541
0.011838249,-2280.4153,1839.5027,-1831.4362,1356.7101,-1903.4095,1619.6168
0.011849877,-2282.8691,1842.4152,-1833.5223,1358.5194,-1905.5809,1622.3727
0.011861507,-2285.314,1845.3209,-1835.6027,1360.3171,-1907.7449,1625.1208
0.011873135,-2287.7495,1848.2196,-1837.6768,1362.1033,-1909.9017,1627.8623
0.011884765,-2290.1763,1851.1115,-1839.7446,1363.8777,-1912.0513,1630.5967
0.011896393,-2292.5942,1853.9962,-1841.8063,1365.6401,-1914.1932,1633.3237
0.011908023,-2295.003,1856.8734,-1843.8619,1367.391,-1916.3284,1636.0432
0.011919651,-2297.4026,1859.7439,-1845.9113,1369.1304,-1918.4554,1638.7557
0.011931281,-2299.7932,1862.6069,-1847.9545,1370.8575,-1920.5754,1641.4604
0.011942909,-2302.1748,1865.463,-1849.9912,1372.5729,-1922.6879,1644.1577
0.0119545385,-2304.5474,1868.3115,-1852.0219,1374.2765,-1924.793,1646.8475
0.011966167,-2306.9104,1871.1522,-1854.046,1375.9681,-1926.8905,1649.5298
0.011977796,-2309.2646,1873.9861,-1856.0638,1377.6476,-1928.9807,1652.2043
0.011989425,-2311.6096,1876.8124,-1858.0753,1379.3154,-1931.063,1654.8713
0.012001054,-2313.945,1879.6311,-1860.0803,1380.971,-1933.138,1657.5302
0.012012683,-2316.2715,1882.4424,-1862.0791,1382.6146,-1935.2053,1660.1816
0.012024311,-2318.5886,1885.2458,-1864.0715,1384.2462,-1937.2649,1662.825
0.012035941,-2320.8967,1888.0414,-1866.0571,1385.8658,-1939.3168,1665.4608
0.012047569,-2323.1953,1890.8295,-1868.0365,1387.4729,-1941.3611,1668.0883
0.012059199,-2325.4849,1893.6093,-1870.0095,1389.0681,-1943.3976,1670.7078
0.012070827,-2327.7644,1896.3817,-1871.976,1390.6509,-1945.4264,1673.3193
0.012082457,-2330.035,1899.1464,-1873.9355,1392.2216,-1947.4473,1675.9226
0.012094085,-2332.2964,1901.9027,-1875.8889,1393.7802,-1949.4606,1678.5177
0.0121057145,-2334.5486,1904.6512,-1877.8356,1395.3263,-1951.4661,1681.1049
0.012117343,-2336.7908,1907.3915,-1879.7758,1396.8604,-1953.4634,1683.6835
0.012128972,-2339.0242,1910.1239,-1881.7091,1398.3818,-1955.4531,1686.2539
0.012140601,-2341.2473,1912.8481,-1883.636,1399.8909,-1957.4349,1688.8158
0.01215223,-2343.4617,1915.5638,-1885.5563,1401.3877,-1959.4089,1691.3693
0.012163859,-2345.6665,1918.2716,-1887.4695,1402.872,-1961.3746,1693.9146
0.012175487,-2347.8616,1920.9712,-1889.3765,1404.3439,-1963.3325,1696.4508
0.012187117,-2350.0474,1923.6627,-1891.2765,1405.8036,-1965.2823,1698.9789
0.012198745,-2352.2236,1926.3453,-1893.1699,1407.2505,-1967.2242,1701.4982
0.012210375,-2354.3904,1929.0194,-1895.0564,1408.6849,-1969.1581,1704.009
0.012222003,-2356.5476,1931.6853,-1896.9362,1410.1072,-1971.0837,1706.5107
0.012233633,-2358.695,1934.343,-1898.8091,1411.5165,-1973.0012,1709.0037
0.012245261,-2360.833,1936.9916,-1900.6753,1412.9133,-1974.9109,1711.4884
0.012256891,-2362.9612,1939.6315,-1902.5344,1414.2975,-1976.8123,1713.9637
0.012268519,-2365.08,1942.2631,-1904.387,1415.6691,-1978.7053,1716.43
0.012280148,-2367.1892,1944.8857,-1906.2327,1417.0281,-1980.5903,1718.8877
0.012291777,-2369.2886,1947.4996,-1908.0715,1418.3745,-1982.467,1721.3363
0.012303406,-2371.3787,1950.105,-1909.9032,1419.708,-1984.3356,1723.7758
0.012315035,-2373.4587,1952.7013,-1911.7279,1421.029,-1986.1957,1726.2059
0.012326664,-2375.529,1955.289,-1913.5459,1422.3372,-1988.0476,1728.6272
0.012338293,-2377.5898,1957.8674,-1915.3568,1423.6326,-1989.8911,1731.0391
0.012349921,-2379.6409,1960.4366,-1917.1608,1424.9153,-1991.7266,1733.4419
0.012361551,-2381.6824,1962.9976,-1918.9575,1426.185,-1993.5535,1735.8354
0.012373179,-2383.7139,1965.5487,-1920.7474,1427.4424,-1995.3722,1738.2194
0.012384809,-2385.736,1968.0912,-1922.5304,1428.6865,-1997.1824,1740.5941
0.012396437,-2387.748,1970.6243,-1924.3062,1429.9178,-1998.9841,1742.9595
0.012408067,-2389.7502,1973.1483,-1926.0748,1431.1365,-2000.7772,1745.315
0.012419695,-2391.743,1975.6631,-1927.8365,1432.342,-2002.5623,1747.6615
0.012431324,-2393.7256,1978.1686,-1929.591,1433.5349,-2004.3385,1749.9979
0.012442953,-2395.6982,1980.6646,-1931.3384,1434.7148,-2006.1063,1752.3252
0.012454582,-2397.6616,1983.1514,-1933.0786,1435.8815,-2007.8657,1754.6426
0.012466211,-2399.615,1985.6289,-1934.8118,1437.0358,-2009.6161,1756.9503
0.01247784,-2401.5583,1988.0969,-1936.5376,1438.1768,-2011.3585,1759.2484
0.012489469,-2403.4922,1990.5553,-1938.2562,1439.3046,-2013.092,1761.5364
0.012501098,-2405.4158,1993.004,-1939.9679,1440.42,-2014.817,1763.8147
0.012512727,-2407.3296,1995.4437,-1941.672,1441.5221,-2016.5333,1766.0831
0.012524355,-2409.2336,1997.8732,-1943.3691,1442.6111,-2018.2412,1768.3417
0.012535985,-2411.1277,2000.2935,-1945.0588,1443.6874,-2019.9402,1770.5905
0.012547613,-2413.012,2002.7036,-1946.7415,1444.7502,-2021.6305,1772.829
0.012559243,-2414.8862,2005.1042,-1948.4165,1445.8,-2023.3124,1775.0575
0.012570871,-2416.7507,2007.4954,-1950.0846,1446.8372,-2024.9854,1777.2761
0.0125825,-2418.6052,2009.8767,-1951.745,1447.8608,-2026.6493,1779.4845
0.012594129,-2420.4497,2012.2478,-1953.3984,1448.8717,-2028.3048,1781.6826
0.012605758,-2422.2844,2014.6091,-1955.0442,1449.8691,-2029.9513,1783.8708
0.012617387,-2424.109,2016.9608,-1956.6829,1450.8538,-2031.5895,1786.0485
0.012629016,-2425.9238,2019.3024,-1958.3138,1451.8252,-2033.2184,1788.2161
0.012640645,-2427.7285,2021.6339,-1959.9377,1452.7834,-2034.8384,1790.3732
0.012652274,-2429.5232,2023.9553,-1961.5542,1453.7288,-2036.45,1792.52
0.012663903,-2431.308,2026.2671,-1963.1631,1454.6608,-2038.0526,1794.6564
0.012675532,-2433.083,2028.5682,-1964.7646,1455.5797,-2039.6461,1796.7825
0.012687161,-2434.8477,2030.8595,-1966.3585,1456.4854,-2041.231,1798.8981
0.012698789,-2436.6028,2033.1406,-1967.9452,1457.3779,-2042.8069,1801.003
0.012710419,-2438.3477,2035.4116,-1969.5245,1458.2573,-2044.3735,1803.0975
0.012722047,-2440.0823,2037.672,-1971.096,1459.1233,-2045.9314,1805.1814
0.0127336765,-2441.8071,2039.9225,-1972.66,1459.9764,-2047.4803,1807.2546
0.012745305,-2443.522,2042.1625,-1974.2168,1460.8163,-2049.0205,1809.3174
0.012756934,-2445.2268,2044.3923,-1975.7659,1461.6428,-2050.5515,1811.3694
0.012768563,-2446.9216,2046.6118,-1977.3075,1462.4562,-2052.0735,1813.4105
0.012780192,-2448.6062,2048.8208,-1978.8416,1463.2565,-2053.5864,1815.441
0.012791821,-2450.2812,2051.0193,-1980.3678,1464.0435,-2055.0903,1817.4608
0.01280345,-2451.9458,2053.2073,-1981.8867,1464.8171,-2056.5852,1819.4696
0.012815079,-2453.6003,2055.3845,-1983.3981,1465.5778,-2058.071,1821.4675
0.012826708,-2455.245,2057.5515,-1984.9015,1466.3251,-2059.5479,1823.4546
0.012838337,-2456.8796,2059.7078,-1986.3976,1467.059,-2061.0156,1825.4308
0.012849966,-2458.504,2061.8538,-1987.8861,1467.7798,-2062.474,1827.3959
0.012861595,-2460.1187,2063.989,-1989.3671,1468.4875,-2063.9236,1829.3501
0.012873223,-2461.723,2066.1138,-1990.8401,1469.1818,-2065.3635,1831.2932
0.0128848525,-2463.3171,2068.2273,-1992.3057,1469.863,-2066.7952,1833.2256
0.012896481,-2464.9016,2070.3306,-1993.7635,1470.531,-2068.217,1835.1465
0.01290811,-2466.476,2072.423,-1995.2136,1471.1855,-2069.63,1837.0564
0.012919739,-2468.04,2074.5044,-1996.6561,1471.8271,-2071.0334,1838.9552
0.012931368,-2469.594,2076.5752,-1998.0908,1472.4553,-2072.4277,1840.8428
0.012942997,-2471.1382,2078.6353,-1999.5182,1473.0703,-2073.8132,1842.719
0.012954626,-2472.672,2080.6843,-2000.9373,1473.672,-2075.1895,1844.5841
0.012966255,-2474.1963,2082.7224,-2002.3489,1474.2606,-2076.556,1846.4379
0.012977884,-2475.7102,2084.7498,-2003.7529,1474.8357,-2077.9136,1848.2803
0.012989513,-2477.2139,2086.7666,-2005.1489,1475.3978,-2079.2617,1850.1116
0.013001142,-2478.7075,2088.7715,-2006.5375,1475.9467,-2080.601,1851.9314
0.013012771,-2480.1912,2090.7659,-2007.9181,1476.4823,-2081.9307,1853.7397
0.0130244,-2481.6646,2092.7493,-2009.2909,1477.0046,-2083.251,1855.5367
0.0130360285,-2483.1284,2094.7214,-2010.6559,1477.5139,-2084.5623,1857.3224
0.013047657,-2484.5818,2096.6826,-2012.0132,1478.0099,-2085.864,1859.0963
0.013059286,-2486.0251,2098.633,-2013.3627,1478.4926,-2087.1567,1860.8589
0.013070915,-2487.4587,2100.572,-2014.7042,1478.9622,-2088.44,1862.6099
0.013082544,-2488.882,2102.4995,-2016.0382,1479.4185,-2089.714,1864.3496
0.013094173,-2490.2952,2104.416,-2017.3643,1479.8617,-2090.9783,1866.0773
0.013105802,-2491.6982,2106.3215,-2018.6825,1480.2917,-2092.234,1867.7937
0.013117431,-2493.0913,2108.216,-2019.9926,1480.7084,-2093.4797,1869.4982
0.01312906,-2494.4746,2110.099,-2021.2953,1481.1122,-2094.7163,1871.1913
0.013140689,-2495.8477,2111.9707,-2022.59,1481.5027,-2095.9434,1872.8726
0.013152318,-2497.2107,2113.831,-2023.8767,1481.88,-2097.1611,1874.5422
0.013163947,-2498.5635,2115.6802,-2025.1555,1482.2441,-2098.3696,1876.2001
0.013175576,-2499.9067,2117.518,-2026.4265,1482.5953,-2099.5686,1877.8461
0.0131872045,-2501.2395,2119.3445,-2027.6897,1482.9332,-2100.758,1879.4806
0.013198834,-2502.5623,2121.1594,-2028.945,1483.2582,-2101.9382,1881.103
0.013210462,-2503.8752,2122.9631,-2030.1924,1483.5697,-2103.109,1882.7137
0.013222091,-2505.1782,2124.7554,-2031.4316,1483.8683,-2104.2705,1884.3129
0.01323372,-2506.4712,2126.5364,-2032.6636,1484.1538,-2105.4224,1885.8999
0.013245349,-2507.754,2128.3054,-2033.887,1484.4263,-2106.5647,1887.4747
0.013256978,-2509.0266,2130.0632,-2035.1028,1484.6858,-2107.698,1889.0382
0.013268607,-2510.2893,2131.8096,-2036.3104,1484.932,-2108.8213,1890.5894
0.013280236,-2511.5422,2133.5442,-2037.5106,1485.1654,-2109.9355,1892.1287
0.013291865,-2512.785,2135.2676,-2038.7023,1485.3855,-2111.04,1893.6562
0.013303494,-2514.0178,2136.9792,-2039.8865,1485.593,-2112.1355,1895.1716
0.013315123,-2515.2407,2138.6794,-2041.0624,1485.7872,-2113.2212,1896.675
0.013326752,-2516.4539,2140.368,-2042.2303,1485.9685,-2114.2976,1898.1664
0.0133383805,-2517.6565,2142.045,-2043.3907,1486.1367,-2115.3645,1899.6456
0.01335001,-2518.8496,2143.7102,-2044.5428,1486.2921,-2116.4219,1901.113
0.013361638,-2520.0327,2145.364,-2045.6873,1486.4346,-2117.4695,1902.5681
0.013373268,-2521.2056,2147.0059,-2046.8235,1486.5641,-2118.508,1904.0111
0.013384896,-2522.3691,2148.6365,-2047.9517,1486.6805,-2119.5369,1905.442
0.013396525,-2523.5222,2150.255,-2049.072,1486.7843,-2120.5564,1906.861
0.013408154,-2524.6655,2151.862,-2050.1846,1486.8749,-2121.5664,1908.2676
0.013419783,-2525.799,2153.457,-2051.2888,1486.953,-2122.5667,1909.662
0.013431412,-2526.9224,2155.0408,-2052.385,1487.0181,-2123.5576,1911.0443
0.013443041,-2528.0361,2156.6125,-2053.4734,1487.0703,-2124.539,1912.4146
0.01345467,-2529.1396,2158.1726,-2054.554,1487.1095,-2125.511,1913.7726
0.013466299,-2530.2336,2159.721,-2055.6265,1487.1364,-2126.4736,1915.1182
0.013477928,-2531.3176,2161.2573,-2056.6907,1487.1503,-2127.4263,1916.4515
0.0134895565,-2532.392,2162.782,-2057.747,1487.1514,-2128.37,1917.773
0.013501186,-2533.456,2164.2952,-2058.7957,1487.1396,-2129.304,1919.082
0.013512814,-2534.5107,2165.796,-2059.8362,1487.1155,-2130.2283,1920.3787
0.013524444,-2535.5554,2167.2852,-2060.8684,1487.0784,-2131.1433,1921.6632
0.013536072,-2536.59,2168.7625,-2061.8928,1487.0287,-2132.0486,1922.935
0.013547702,-2537.6152,2170.228,-2062.9094,1486.9663,-2132.9446,1924.195
0.01355933,-2538.6301,2171.6816,-2063.918,1486.8914,-2133.831,1925.4424
0.013570959,-2539.636,2173.1233,-2064.9182,1486.8038,-2134.708,1926.6776
0.013582588,-2540.6316,2174.5532,-2065.9106,1486.7036,-2135.5754,1927.9004
0.013594217,-2541.6172,2175.9712,-2066.8953,1486.5908,-2136.4333,1929.1106
0.013605846,-2542.5933,2177.3772,-2067.8716,1486.4656,-2137.282,1930.3088
0.013617475,-2543.5598,2178.7715,-2068.8398,1486.3276,-2138.1206,1931.4944
0.013629104,-2544.5166,2180.1538,-2069.8,1486.1774,-2138.9502,1932.6677
0.0136407325,-2545.4634,2181.524,-2070.7524,1486.0148,-2139.77,1933.8289
0.013652362,-2546.4006,2182.8823,-2071.697,1485.8394,-2140.5803,1934.9772
0.01366399,-2547.3281,2184.229,-2072.6333,1485.6517,-2141.3816,1936.1133
0.01367562,-2548.246,2185.5632,-2073.5618,1485.4515,-2142.1729,1937.2372
0.013687248,-2549.1543,2186.8855,-2074.482,1485.2391,-2142.955,1938.3484
0.013698878,-2550.053,2188.1965,-2075.3943,1485.0143,-2143.7275,1939.447
0.013710506,-2550.9417,2189.4954,-2076.2988,1484.7772,-2144.4905,1940.5336
0.013722136,-2551.8208,2190.7815,-2077.1948,1484.5278,-2145.2441,1941.6074
0.013733764,-2552.6907,2192.0564,-2078.0833,1484.266,-2145.9883,1942.6691
0.013745393,-2553.5508,2193.319,-2078.9636,1483.992,-2146.723,1943.7179
0.013757022,-2554.4011,2194.5696,-2079.836,1483.706,-2147.448,1944.7548
0.013768651,-2555.242,2195.8083,-2080.7004,1483.4077,-2148.1638,1945.7787
0.01378028,-2556.0735,2197.0352,-2081.5566,1483.097,-2148.8699,1946.7902
0.0137919085,-2556.8953,2198.2495,-2082.405,1482.7745,-2149.567,1947.7896
0.013803538,-2557.7075,2199.4524,-2083.2454,1482.4397,-2150.2542,1948.7764
0.013815166,-2558.51,2200.6428,-2084.0776,1482.0929,-2150.9324,1949.7505
0.013826796,-2559.3035,2201.8218,-2084.902,1481.734,-2151.6008,1950.712
0.013838424,-2560.0872,2202.9883,-2085.7185,1481.3632,-2152.26,1951.6616
0.013850054,-2560.8613,2204.143,-2086.5269,1480.9802,-2152.9094,1952.5983
0.013861682,-2561.6262,2205.2854,-2087.3271,1480.5854,-2153.5498,1953.5226
0.013873312,-2562.3818,2206.416,-2088.1196,1480.1787,-2154.181,1954.4344
0.01388494,-2563.1277,2207.5347,-2088.9043,1479.76,-2154.8022,1955.3339
0.01389657,-2563.8643,2208.6414,-2089.681,1479.3293,-2155.4143,1956.2205
